"sample_id","tree","R2_full","partial_R2_linear","partial_R2_spline","partial_R2_phylo","prop_residual","shapley_log_n_speakers","shapley_n_segments","shapley_delta","shapley_log_n_speakers_n_segments","shapley_log_n_speakers_delta","shapley_n_segments_delta","shapley_triple","prop_linear_norm","prop_spline_norm","prop_phylo_norm","prop_residual_norm","shapley_norm_log_n_speakers","shapley_norm_n_segments","shapley_norm_delta","shapley_norm_log_n_speakers_n_segments","shapley_norm_log_n_speakers_delta","shapley_norm_n_segments_delta","shapley_norm_triple"
669,"heggarty2024",0.226209968144843,0.0273902885035169,0.263700286076963,0.118909780689011,0.773790031855157,0.0335349145892594,0.0216623560830901,0.00499694225044125,0.0146822801893163,0.00730411152359242,0.0105566878102333,0.0360295192853054,0.10019462117643,0.205187578323707,0.092524776144764,0.602093024355099,0.0260938204361834,0.0168556752501126,0.00388816597298726,0.0114244150476071,0.00568339525765549,0.0082142542927275,0.0280348949191563
670,"heggarty2024",0.00641301317279197,-0.0149052184910814,1.05966625956313,0.794831794698018,0.993586986827208,0.0262622439391604,0.228651550574119,0.020577089295219,0.0311722735680654,0.00392600053514617,0.0097082787497246,0.0973428816854145,0.127885928049712,0.324481131428147,0.243385988476227,0.304246952045914,0.00804177971159903,0.0700155479742066,0.0063009246125883,0.00954528324863685,0.0012021833139775,0.00297277868810243,0.0298074305006009
671,"heggarty2024",0.298788589527355,0.0564754942220579,0.340865693377816,0.265483823499557,0.701211410472645,0.0381994586954235,0.0272799628058519,0.0270085098908182,0.0137510088645567,0.00903602922927574,0.0852087396232344,0.0945637036130305,0.184104503480181,0.212694321410094,0.165657333024733,0.437543842084992,0.0238358042575158,0.0170222269058095,0.0168528449624824,0.00858039267656442,0.00563832659754448,0.0531687858428312,0.0590061222374331
672,"heggarty2024",0.0933045665444893,-0.0222884387494931,0.251520153163225,-0.0186731275129733,0.906695433455511,0.00310944817513681,0.0108268585222428,0.109968001597743,0.0833578707689039,0.0149478762646436,0.0517584943601082,0.0655694212139866,0.226698156848071,0.167931601230474,0,0.605370241921455,0.00207607463826182,0.00722873163470178,0.0734219598715021,0.0556552647465217,0.00998019746945522,0.0345574170731791,0.043778511414449
673,"heggarty2024",0.160654521197708,0.0402027880187369,0.0260836296816476,0.0188517652755027,0.839345478802292,0.0572067464102021,0.00842387962994103,0.019283169803888,0.02414807398491,0.00578994788021076,0.0702839757381187,0.0322353754519498,0.19731381641578,0.0236768314055851,0.0171122682530565,0.761897083925578,0.0519281444548886,0.0076465883089649,0.0175038660640533,0.0219198740163295,0.00525569567886212,0.0637987068661894,0.0292609410264922
674,"heggarty2024",0.218539016968458,0.121036328882556,0.635021105384035,0.230026042355026,0.781460983031542,0.0570311695612037,0.0122349112015988,0.120767315343374,0.0942781377885416,0.0219888227876063,0.110878342968239,0.0757306415841405,0.230394183316028,0.296819631368543,0.107518072262642,0.365268113052787,0.0266573356100282,0.00571880493718268,0.0564486907878608,0.0440672000776797,0.0102779485889661,0.0518264174332983,0.0353977858810123
675,"heggarty2024",0.305625465847978,0.047465506800219,0.74596762485116,0.0463490731049454,0.694374534152022,0.00227018128650217,0.0345553316305652,0.024029835184412,0.00782019780610774,0.0111855839078808,0.0130553818603716,0.036160609504704,0.0798859074803792,0.461679809072165,0.0286854690591063,0.429748814388349,0.00140501655567243,0.0213863154085377,0.0148720793642867,0.00483992509829198,0.00692276456901393,0.00807998363985731,0.0223798228447191
676,"heggarty2024",0.00868703551893057,-0.125106612917564,0.232062850084471,0.00503133765111184,0.991312964481069,0.10206960241441,0.0381109860977564,0.00705638634776696,0.00898558235616457,0.0180725473132472,0.0119303727931957,0.00689802479574854,0.135856023596369,0.163248572499508,0.00353938034031755,0.697356023563806,0.0718026038363295,0.0268098236091761,0.00496393540740651,0.00632106126502664,0.012713441850962,0.00839262435657943,0.00485253327088873
677,"heggarty2024",0.0122216083817316,0.141961846846758,0.148410712656815,0.116914780144945,0.987778391618268,0.00471687868062541,0.0375573512426695,0.0272419279602737,0.127051291132396,0.00967522555913546,0.0236756959482983,0.22866449939224,0.267912846059046,0.0867043647331463,0.0683038411372889,0.577078948070519,0.00275569035553827,0.0219417198547208,0.0159152531216769,0.0742257839003416,0.00565245103090756,0.0138317924633863,0.133590155332474
678,"heggarty2024",0.29919325117467,-0.0212529562736759,2.32678136030783,0.00384131126245646,0.70080674882533,0.00312030266684517,0.0116257434555259,0.00855234167984514,0.0817554247846725,0.0110384420481712,0.011197907534322,0.0756571485382253,0.0627469610314638,0.719390953420006,0.00118765115563585,0.216674434392894,0.000964730742970952,0.003594430835384,0.00264420084327282,0.0252770260181739,0.00341284982111717,0.00346215313344233,0.0233915696371026
679,"heggarty2024",0.329816396371281,0.0139747982205686,0.672589773445827,0.369904211187001,0.670183603628719,0.0461693141387367,0.0130702921630771,0.0108414527064372,0.0160312744595818,0.0733516571898717,0.00351398847107062,0.039569942020895,0.105756695571551,0.351180458980309,0.193138724066346,0.349924121381794,0.0241064636576035,0.00682441420023443,0.00566066640881892,0.00837043699595993,0.0382992273387282,0.00183476486387804,0.0206607221063277
680,"heggarty2024",0.283957114672543,0.0056663597355697,0.751923999056635,0.136687839763562,0.716042885327457,0.00370646176554049,0.0125864463319638,0.0105877620112779,0.0147239365049311,0.00398733431647177,0.00170297337642887,0.0313471958141792,0.0467190982123903,0.4466972097547,0.0812024575706911,0.425381234462219,0.00220190621765846,0.00747725895738037,0.00628989599203953,0.00874708263283231,0.0023687648163401,0.0010116892884011,0.0186225003077384
681,"heggarty2024",-0.275900377229842,0.113688874101136,0.611441950533485,-0.108420147662316,1.27590037722984,0.0809048251561715,0.0989213918142442,0.0258596307576924,0.051115310764924,0.0344447548090579,0.0178031789794891,0.183676622082641,0.207021692507485,0.256901038000122,0,0.536077269492393,0.0339926521948719,0.0415624217725381,0.0108650804514716,0.0214764073380154,0.0144721723074218,0.00748011345237625,0.0771728449907894
682,"heggarty2024",-0.116635394431961,0.0235202013749566,-0.0264563317956288,1.01988515995953,1.11663539443196,0.00961947658664205,0.143725821174153,0.0206927411989494,0.151291904951356,0.00245724610057444,0.00858484114485318,0.0639604699506246,0.157806736278804,0,0.402027684555446,0.44016557916575,0.00379189349016168,0.05665516213587,0.00815685447531057,0.0596376304190855,0.000968619800523468,0.00338405140425674,0.025212524553596
683,"heggarty2024",0.0704790762318265,0.0452212900149086,0.552203809585878,0.0432298021824659,0.929520923768174,0.0207822471640602,0.0305507520965902,0.0876157551283571,0.0120336276897916,0.0450092102656189,0.0439321394661572,0.0213592993374675,0.146275633219948,0.309143542765605,0.0242015972504177,0.52037922676403,0.0116346490252325,0.0171034092364856,0.049050449258539,0.00673685735550131,0.0251977738600362,0.0245947909088598,0.0119577035752935
684,"heggarty2024",-0.0955476822505086,0.056002954008708,0.192554359754917,0.164038057170827,1.09554768225051,0.163926508185468,0.11529280573804,0.0304434300572223,0.0112933103432065,0.101884471706583,0.0116799787154559,0.0107994094374059,0.234692647564625,0.101480061977159,0.08645139081502,0.577375899643196,0.0863926022320866,0.0607616523807017,0.0160443065165412,0.00595180412956929,0.0536951877716709,0.00615558622222315,0.00569150831183234
685,"heggarty2024",0.305378932928887,0.0848214392335917,0.126230950462448,0.0180415858737708,0.694621067071113,0.0104860546565451,0.00103319858515206,0.0155090136918594,0.0224409321306794,0.0100399425306285,0.019694715544298,0.0491701425227524,0.132718183938519,0.130502613818455,0.0186521142820486,0.718127087960977,0.0108409034100509,0.00106816209069093,0.0160338396971506,0.0232003346948371,0.0103796948215475,0.0203611859652949,0.0508340632589473
686,"heggarty2024",0.392691595459573,0.240206757467432,1.15045920599515,0.551428314162104,0.607308404540427,0.0442336789353868,0.0131076830667207,0.0658213628614311,0.020364535899179,0.0288716349012359,0.0908467970269113,0.0367938364673311,0.114991358374655,0.440918125765547,0.211337123043922,0.232753392815876,0.0169527356643952,0.00502357234466916,0.0252263025033488,0.00780479042973478,0.0110651703963971,0.0348174009718669,0.0141013860642427
687,"heggarty2024",0.24874584690117,0.213092658571718,3.68627861428191,0.0971043036311418,0.75125415309883,0.0399396791370324,0.0520896904339282,0.0241221649013979,0.0658506571351408,0.0123223624392844,0.0149338414429887,0.111346962651345,0.0660328218043373,0.759236777168505,0.0199998877601013,0.154730513267056,0.00822609369559327,0.0107285457305198,0.00496827197681374,0.0135627948750292,0.00253794998274351,0.00307581787334025,0.0229333476702975
688,"heggarty2024",-0.120903248159418,-0.0228098628444752,2.32973470638227,1.71584041729847,1.12090324815942,0.0558095065979204,0.0951782488446119,0.0979441090941344,0.0158419366207093,0.0236864979094431,0.0327675827074214,0.0330892252698459,0.0641786330247636,0.421992576122945,0.310795866983509,0.203032923868781,0.0101089610747905,0.0172399519613879,0.0177409414039603,0.00286950253478888,0.00429041394488138,0.00593530096029634,0.00599356114465831
689,"heggarty2024",-0.0975335330061367,0.111433116638274,0.166084070374192,0.0370917719830121,1.09753353300614,0.255512212821621,0.0100561937521118,0.0640912654006571,0.0548306738645402,0.115357901688888,0.0488030310764173,0.183220993939788,0.360070294493468,0.0817108973433775,0.0182486012412834,0.539970206921871,0.125708215994512,0.00494749805621098,0.0315319512338617,0.026975877658342,0.0567543753077049,0.0240103668783305,0.0901420093645056
690,"heggarty2024",0.232113812079944,0.0734604266972622,0.241297589613077,0.121096335486541,0.767886187920056,0.00524574341509217,0.032081925942233,0.0973792346095694,0.0059199069678751,0.0314197588568022,0.0280442915879992,0.0225347255756291,0.164553661766178,0.178355069106116,0.0895083341645983,0.567582934963107,0.0038773902831436,0.0237133496760556,0.0719778434013382,0.00437569814953477,0.0232239089963075,0.0207289329836662,0.0166565382761324
691,"heggarty2024",0.710748604384668,0.0858236173005174,1.27386976149896,2.33707385324459,0.289251395615331,0.085349203639137,0.0144638870916011,0.0480900134015195,0.0514644548649669,0.111208469716342,0.114411984545224,0.0190448625950396,0.102212150808906,0.293232720489144,0.537972204603209,0.0665829240987403,0.0196465760716674,0.00332944943737994,0.0110698643490004,0.0118466287250491,0.0255991335236543,0.0263365522118058,0.00438394649034927
692,"heggarty2024",0.377113669407535,0.252864373206828,0.0541732318482789,0.38178930215186,0.622886330592465,0.0312126461716564,0.00314768102678345,0.0427984985178057,0.0706490930074046,0.0155087769686772,0.0135443684067136,0.241474391305602,0.283197871613898,0.0366733055008192,0.258457456516037,0.421671366369246,0.02112982499822,0.00213086544730539,0.0289730251928788,0.0478268636154602,0.0104988773294764,0.00916904425761762,0.163469370772939
693,"heggarty2024",0.00523077303612207,-0.0028069819211104,0.245106789303531,0.289069083232486,0.994769226963878,0.196550610363699,0.112676138397723,0.098265644870156,0.0367477599826769,0.133597245568604,0.036906165836167,0.104406922430067,0.31989319832485,0.109028633269183,0.128583982331818,0.442494186074149,0.0874298279418129,0.0501207061887622,0.0437106168619447,0.0163461732659461,0.0594268528189747,0.0164166355071469,0.0464423857402625
694,"heggarty2024",-0.0565255885968072,0.150146117755976,2.66413562918215,-0.00438762668197351,1.05652558859681,0.0469364714691472,0.0546374132601148,0.190307853745076,0.0484230010855033,0.18827249670922,0.0870933439522374,0.0560190699821555,0.152922585283354,0.60653980277443,0,0.240537611942216,0.0106859567643573,0.0124392187469331,0.043327106477833,0.0110243927547951,0.0428637197637404,0.0198284122944493,0.0127537784812458
695,"heggarty2024",0.23356438588074,0.136511180935298,1.32843618849996,0.405624830327261,0.76643561411926,0.0486515980142506,0.11599193401336,0.05946582624293,0.0401989448105428,0.0463977755585553,0.0686511404953287,0.28295482783676,0.209406294847039,0.420017877443765,0.128248298072127,0.242327529637069,0.0153824030910111,0.0366737118023716,0.0188015881645006,0.0127098882287064,0.0146698015131776,0.0217057518942638,0.0894631501530081
696,"heggarty2024",0.270281522583413,0.140163718176067,0.614746978577088,0.49718967789782,0.729718477416587,0.0395376609623826,0.0452989792488152,0.0364071353113801,0.0107800593565622,0.0388112270496624,0.141732994625985,0.0160579712122845,0.151420946544977,0.283256837610518,0.229089984598059,0.336232231246445,0.0182177598280249,0.0208724012579997,0.0167753081741525,0.00496712571025767,0.0178830410249713,0.0653062824899933,0.00739902805957762
697,"heggarty2024",-0.0610494162693527,-0.186158244204266,0.183783121247889,-0.0105472498498725,1.06104941626935,0.00437717384722721,0.0242023740141989,0.2577245089112,0.0657643994675585,0.0305553749865012,0.0480508385566263,0.062136848377343,0.283609014487376,0.105765689266086,0,0.610625296246538,0.00251902789465105,0.0139282691038568,0.148318355574068,0.0378468762072806,0.0175843694148171,0.0276528661894915,0.0357592501032105
698,"heggarty2024",0.538958772620236,0.444952271805718,1.35020448316716,2.62720015989932,0.461041227379764,0.0453992114617335,0.0885440036774652,0.0144667845025764,0.0430506583005159,0.0170498232760239,0.00760195319819894,0.101404895544108,0.0667619400279335,0.28389716788634,0.552401280076046,0.0969396120096812,0.00954574489934018,0.0186174703096715,0.0030418201094026,0.00905193259208418,0.00358493591257503,0.00159840454559207,0.0213216316592679
699,"heggarty2024",0.925992870872318,0.776457414698133,1.5311129131554,2.65580332387789,0.0740071291276823,0.0273299806621229,0.165862223405562,0.0669678287028938,0.0984123407701678,0.264902774325686,0.0181953928444479,0.0910389910152766,0.146728753736819,0.306613029925214,0.531837918041912,0.0148202982960553,0.00547296551848786,0.0332147410106459,0.0134106431274171,0.0197075641687252,0.0530481074084901,0.003643718554511,0.0182310139485416
700,"heggarty2024",0.173577376544222,0.0435189668986184,0.28434997523364,-0.0101893304934721,0.826422623455778,0.00581234941225442,0.000735049173059719,0.0149527373767066,0.00404215283841669,0.0663153819403267,0.00479801628311428,0.0160624891064277,0.092128341668056,0.232408761133109,0,0.675462897198835,0.0047506279016373,0.00060078031497052,0.0122213732088906,0.00330378693620496,0.0542017833768284,0.00392157945271083,0.0131284104768133
701,"heggarty2024",-0.475954463227859,-0.353918639649153,0.867734719471999,0.591656716497011,1.47595446322786,0.0499526839676467,0.0110637745042789,0.0425802528184096,0.119440777187307,0.350132210499303,0.0206847778837029,0.0215574523086863,0.173318474229064,0.244380146835096,0.166628293197131,0.415673085738709,0.0140681754099325,0.00311589104046828,0.0119918774742241,0.0336381085280222,0.0986077416212889,0.00582545441946417,0.00607122573566372
702,"heggarty2024",0.116564089569837,-0.0572239068463053,0.294643264080982,-0.000286927370355531,0.883435910430163,0.0396150773062841,0.00330993144206755,0.00485156360826077,0.0775254008233245,0.0038969678726605,0.00241331862264732,0.035464519581057,0.12420625191329,0.219040225972133,0,0.656753522114576,0.0294501743053154,0.0024606302583706,0.00360669229071377,0.057633020622029,0.00289703796927491,0.00179408091373213,0.0263646155538543
703,"heggarty2024",0.127337639380789,-0.00522624475357261,0.242657057249511,0.60766332406112,0.872662360619211,0.0180018368173571,0.081193624145452,0.0203069462657338,0.178432337927491,0.0158111241047697,0.0100592452498727,0.107403113820708,0.200171774129707,0.1126441715704,0.282084240649951,0.405099813649942,0.0083566578199769,0.0376910057029931,0.00942671589755632,0.0828303248833384,0.00733970401094589,0.00466961629156439,0.049857749523332
704,"heggarty2024",0.149335946746481,0.290523519149705,0.24460244026693,0.566532533170274,0.850664053253519,0.0166731702182214,0.0146914131713969,0.112191268018181,0.00508016832180304,0.0327975307085486,0.0632605609722857,0.0339237763063007,0.14358661051036,0.126056641977697,0.291964334552956,0.438392412958987,0.00859257105750022,0.0075712662893805,0.0578181251591701,0.00261808082793092,0.0169023112842551,0.0326015303734885,0.0174827255186342
705,"heggarty2024",0.32537981539364,-0.0514912427944063,0.453652838881388,0.0907172773258752,0.67462018460636,0.0158249664328471,0.0150566667481105,0.0204379402827647,0.0634783558296097,0.0187978466807074,0.0398664736716207,0.0631187296946965,0.162534794802581,0.311666522324759,0.0623241737198048,0.463474509152856,0.0108719968912639,0.0103441631154729,0.0140411813295757,0.0436106130253509,0.0129144116382393,0.0273888844986028,0.0433635443040752
706,"heggarty2024",0.309413393854021,-0.0197674527989487,0.238000571003686,0.469735151606577,0.690586606145979,0.0130603751222938,0.00527448960506343,0.0157528857854433,0.0103577824983996,0.025016093816696,0.0126740286913056,0.00890458642948211,0.0611269839456176,0.159800290194643,0.315393417859459,0.46367930800028,0.00876910389665041,0.00354144095521816,0.0105769314304625,0.00695450705028606,0.0167965103385509,0.00850970001569656,0.00597879025875311
707,"heggarty2024",0.201938749235694,-0.0250660663748389,0.501739469028345,0.253164511537813,0.798061250764306,0.0225463088483305,0.0120908431079822,0.0228713037485808,0.0172437919097535,0.00623566848796067,0.0589355999675731,0.0780646447386136,0.123090851389077,0.283316021333717,0.142953796899193,0.450639330378013,0.0127311700852247,0.00682730734848808,0.0129146841752582,0.00973701057650284,0.00352107995367861,0.0332790237333014,0.0440805755166227
708,"heggarty2024",0.0602911833649348,-0.0198567003085675,1.79633403954466,0.00150068370247949,0.939708816635065,0.00550429728869847,0.048108161325936,0.172277554487502,0.0153595256339307,0.0981474603425959,0.259819643643974,0.0900480838111695,0.201138982092712,0.524200334506426,0.00043792461842314,0.274222758782439,0.00160624606361629,0.0140387665681252,0.0502734734755622,0.0044821666226441,0.0286410714321188,0.0758197201139914,0.0262775378166541
709,"heggarty2024",0.22973435333111,0.19749829040207,0.849018767782249,0.321029632704025,0.77026564666889,0.0066669783525783,0.0180637698896859,0.0442645535473871,0.0354411686926222,0.0850284363133688,0.044381175664431,0.0501507831858074,0.127678583066541,0.381699681863761,0.144327679577742,0.346294055491957,0.00299732304248,0.00812106337550554,0.0199003445483461,0.0159335497967735,0.0382268664978556,0.0199527752208626,0.0225466605847171
710,"heggarty2024",0.438882043031118,0.00347798215616906,5.19582707600474,0.907898077556044,0.561117956968882,0.00958797336258919,0.0398924627337452,0.0111352192464279,0.103389692290972,0.00518522040792924,0.0480317686937237,0.0334525631851708,0.036248173967844,0.751328688343113,0.131284175123844,0.0811389625651993,0.00138644326398985,0.00576854295997244,0.00161017861996761,0.0149503901421032,0.000749794939452651,0.00694550554580895,0.00483731849654932
711,"heggarty2024",0.514115406683641,0.348510440559725,0.561725448812904,0.925935341936424,0.485884593316359,0.0134748587908991,0.0024691147896671,0.0176583402013048,0.113856449467093,0.0344363994356932,0.0128754773969146,0.067277052193205,0.117216185292421,0.251264621794417,0.414178837703383,0.217340355209779,0.00602742016581867,0.00110445626970222,0.00789872736151541,0.0509289685462211,0.0154036974797147,0.00575931171606193,0.0300936037533868
712,"heggarty2024",0.0798859036632823,0.359567633548054,1.25872984069398,1.04907003017304,0.920114096336718,0.0384198721444151,0.0854823902143399,0.0781026040812391,0.023159264802054,0.169472354746647,0.131088099849287,0.0733949643408283,0.156549334479979,0.328904838428191,0.274120941300388,0.240424885791442,0.0100390738596645,0.0223364623868789,0.0204081317099769,0.00605149254556138,0.0442829554475802,0.0342531883386648,0.0191780301916524
713,"heggarty2024",0.0145476814719182,-0.139941292904495,0.698740385015332,0.0851675840355163,0.985452318528082,0.0141158775339665,0.0467359428122902,0.0139621888098125,0.0240916042920164,0.00662503572878436,0.0186782580147511,0.0166870046384108,0.0737575995689088,0.365783597630268,0.0445843777718755,0.515874425028948,0.00738952059851134,0.0244657982666149,0.00730906608973833,0.0126117137059785,0.00346813989182925,0.00977788111381615,0.00873547990242033
714,"heggarty2024",0.175099523589303,-0.165093470894824,0.532126953681879,0.0747471467633491,0.824900476410697,0.00591365953917592,0.00606625918241303,0.0121687999345034,0.129065336057397,0.0658940305227505,0.0046674688883598,0.0257799188933431,0.14842741497225,0.316491669034167,0.0444571526982205,0.490623763295363,0.00351725084531711,0.00360801211092856,0.00723760331019854,0.0767638311508672,0.0391916093617038,0.00277605749609362,0.0153330506971413
715,"heggarty2024",-1.0784880964438,-0.796823357214203,0.0410518419858197,-0.228425449500273,2.0784880964438,0.0314984377255289,0.263548849894008,0.343247383896502,0.0685802462401183,0.0248388842041232,0.413113408209933,0.0703982554803011,0.364411080960499,0.0123102638451245,0,0.623278655194377,0.00944547334183994,0.0790307017014009,0.102929994258827,0.0205652386090516,0.00744846524248226,0.123880800641773,0.0211104071651241
716,"heggarty2024",0.340578930577189,0.0526776657778786,0.345658688366627,0.540635282866065,0.659421069422811,0.0188238903489984,0.0330993774565217,0.0123727530007108,0.0246867218301647,0.00510763099495737,0.0241070157294398,0.080634711556104,0.11397347551049,0.198136628199727,0.309900070902514,0.377989825387269,0.0107901299428527,0.0189730484592629,0.00709224342860633,0.014150790908358,0.00292776897410393,0.0138184948718047,0.0462209989255012
717,"heggarty2024",0.0752399919572608,-0.150335227648517,1.36595638194373,0.411538265760624,0.924760008042739,0.0970624701760039,0.00339206846625687,0.0505112500954448,0.0207678886416434,0.0273356707528868,0.0461167129744165,0.075928137148184,0.106210725108777,0.45179944886171,0.136119106081246,0.305870719948268,0.0321040782197401,0.00112194992740198,0.0167069426638383,0.00686912171306973,0.00904146072574092,0.0152534193482126,0.0251137525107731
718,"heggarty2024",0.135687415251633,-0.0227638005729954,-0.08254180716784,0.181973118578725,0.864312584748367,0.00566367106245554,0.00939419139073799,0.0120291326685772,0.0931399184984684,0.0173134684907485,0.00330299063045698,0.0203596625826128,0.133502723598178,0,0.150703781123459,0.715793495278362,0.00469045456173965,0.00777994120361899,0.0099621075406588,0.077135227449419,0.0143384099052459,0.00273542147825466,0.0168611614592414
719,"heggarty2024",0.177841789137643,0.551647166482557,0.43332989624797,0.278971701867193,0.822158210862357,0.0262322381628354,0.024432505140494,0.21463198489671,0.0764770981801591,0.0386349154898175,0.0379314203195663,0.23873030143997,0.299822672697052,0.197729368224732,0.127295390510543,0.375152568567674,0.0119698269700967,0.0111486049021941,0.0979370385978656,0.0348966651914787,0.0176291954406165,0.017308189073949,0.108933152520852
720,"heggarty2024",0.0610892744286704,-0.0156147438039515,0.644116546968487,0.0780998505068959,0.93891072557133,0.0251230907360848,0.00658823186672706,0.136847483429311,0.048870398553574,0.0546928574103748,0.0386005723043169,0.0381983167558262,0.173588361169887,0.320448329205237,0.0388547177120385,0.467108591912838,0.012498751179022,0.003277648903829,0.0680816967476686,0.0243130496146887,0.0272097260334352,0.0192038055216884,0.019003683169555
721,"heggarty2024",0.0851204610497676,-0.0917968393758687,0.331072205067028,0.62035610019107,0.914879538950232,0.00802779628084951,0.00731163605078031,0.0304184198659424,0.193344545697177,0.0431540128293564,0.147305429493329,0.0375114057057312,0.200170151330422,0.141885183893545,0.26586145864245,0.392083206133583,0.0034404137047314,0.00313349417362779,0.0130361988423538,0.0828602522386437,0.0184941984024241,0.0631296062680562,0.0160759877005848
722,"heggarty2024",0.222889526737731,0.134440546165717,0.0657246796803129,0.0665503296024613,0.777110473262269,0.039797039830805,0.0154333202271479,0.0342091710246192,0.0542288924918586,0.00575969751093206,0.0507715665738764,0.114270265251232,0.256950244122115,0.0537029764923587,0.0543776067617754,0.634969172623751,0.0325177620476006,0.0126104111482772,0.0279519704971418,0.0443098840931934,0.0047061910615189,0.041484937765529,0.0933690875088538
723,"heggarty2024",0.063801048127454,-0.103114680578175,1.33834797173282,0.0833827761461301,0.936198951872546,0.0946648044181883,0.0809054381348617,0.1479843671367,0.00853206427001047,0.0650646244655466,0.130516400737267,0.0589430292251343,0.199219790899055,0.454518456918789,0.0283177555822603,0.317943996599895,0.0321492629252203,0.0274764229289219,0.0502572033728937,0.00289758774866008,0.0220966993163901,0.0443248798658018,0.0200177347411674
724,"heggarty2024",0.187878626288687,0.178955770502971,0.520707533501696,0.0138211474014227,0.812121373711313,0.0381697146527628,0.0467749108559187,0.0214415790237244,0.0173598457106439,0.056413152492439,0.0248565971522389,0.0132650515807254,0.139482740496718,0.332735158771359,0.00883179400937125,0.518950306722551,0.0243906708624625,0.0298894415556014,0.0137012943768833,0.0110930429216818,0.0360483343214459,0.0158835109304962,0.00847644552814704
725,"heggarty2024",0.197425362471626,0.0264699889147221,0.54776513654699,-0.00207998149612189,0.802574637528374,0.0218464020455854,0.0927307776555945,0.0756788084240633,0.0117550979795092,0.0143863407999375,0.0307054863579944,0.0923098414419674,0.200865362781676,0.324168851484111,0,0.474965785734213,0.0129287583083887,0.054878318615416,0.0447869182824675,0.00695669796570524,0.00851387440167008,0.0181715877532454,0.0546292074547829
726,"heggarty2024",0.0938876564999216,0.290991903545587,0.363215772260647,0.810788291364859,0.906112343500078,0.00746521715767772,0.117763215937244,0.251162385023342,0.0345193512975982,0.0642954683292568,0.0822170576966852,0.127727066630893,0.247769914413461,0.131349298778697,0.293204430154341,0.327676356653502,0.0026996378290203,0.0425865752993268,0.0908275622148014,0.0124831930040233,0.0232510956975609,0.0297320592905246,0.0461897910782037
727,"heggarty2024",0.39088825752476,0.110100040078151,0.346396021516236,0.188381600609211,0.60911174247524,0.00361541904892328,0.00137692173857756,0.0159993581061795,0.00684728804462333,0.00466046234785863,0.0176186401122384,0.0398888621632016,0.072945311840743,0.280733491930351,0.152672147685085,0.493649048543821,0.00293008334781977,0.00111591364731529,0.0129665336516615,0.00554932205804781,0.00377702914484239,0.0142788659642299,0.0323275640268263
728,"heggarty2024",-0.103233832974257,0.127000878404218,0.14568348997137,0.418393105852838,1.10323383297426,0.132957386681846,0.0971848835621583,0.0616303773034996,0.0478179086969864,0.0204432246610948,0.0180789781233429,0.183589340324517,0.251995936433411,0.065357860546507,0.187703344224687,0.494942858795395,0.0596485596211887,0.0435999718865353,0.0276491838987544,0.0214525078226602,0.00917142654108112,0.00811075662205105,0.0823635300411398
729,"heggarty2024",-0.214757430745457,-0.256902606321192,-0.0906631782243811,0.0214743824031015,1.21475743074546,0.0216182987401477,0.0211061038659962,0.0258572322200472,0.0376121258903617,0.154903985162972,0.0403965398382576,0.0915924429414279,0.241258365735574,0,0.0131799779184217,0.745561656346005,0.0132683070777318,0.0129539456677259,0.0158699674474691,0.0230845748852954,0.0950728670841137,0.0247935187636401,0.0562151848095977
730,"heggarty2024",-0.235213955476449,-0.190671890536631,0.451168005753048,-0.0703467127942612,1.23521395547645,0.0154228529285494,0.044483500517976,0.0221508588866869,0.0160910055228097,0.0829794558815787,0.00907169021476348,0.0139778898713938,0.107998338374187,0.238642620744539,0,0.653359040881274,0.00815782589920887,0.0235292817933359,0.0117165644483994,0.00851124122147979,0.0438914873551005,0.00479841633233791,0.00739352132432415
731,"heggarty2024",-0.281748440828098,-0.307136301921108,0.508226694494523,0.140025002020374,1.2817484408281,0.0207441129130611,0.652587829972327,0.0711860839322626,0.042139557154105,0.014418866001034,0.101847069208604,0.0629697117301884,0.33353894915466,0.175499105065751,0.0483529551037201,0.442608990675868,0.00716328616946419,0.225349398954443,0.0245817351953011,0.0145514878469104,0.00497907352497739,0.0351694818341981,0.0217444856293661
732,"heggarty2024",0.33061765116665,0.0572307583962415,0.709238650961312,0.0490801706423462,0.66938234883335,0.000849359193249505,0.000680579381674235,0.00909737199002743,0.0191766285250931,0.0047825587162471,0.00562861024774516,0.0559400798749954,0.0630999026917043,0.465423559817538,0.0322078720693679,0.43926866542139,0.000557374839555241,0.000446616492386453,0.00596996688046248,0.0125842756896427,0.00313845769648211,0.00369366194972632,0.036709549143449
733,"heggarty2024",0.0712002347092358,-0.0446034048799738,0.354105484179925,-0.0578090781888312,0.928799765290764,0.0593487275568185,0.000961047637700428,0.0231475925846063,0.00858093040506279,0.0671734352173731,0.0159570862426092,0.0306769980881694,0.138267452677008,0.237854059003428,0,0.623878488319564,0.039864775827378,0.000645539512193924,0.015548329801096,0.00576384500679761,0.0451206630155935,0.0107184381554052,0.0206058613585436
734,"heggarty2024",-0.396682716083736,-0.0459686420552323,0.499010435693679,0.544133533707389,1.39668271608374,0.085080062040564,0.0151084120758163,0.256696889835268,0.110306231398652,0.0853017200740959,0.201596774568873,0.295492358474031,0.300790881256891,0.143007144343805,0.15593858811595,0.400263386283354,0.0243823692706972,0.00432979094621229,0.0735645721040837,0.0316117219747513,0.0244458923558451,0.0577739000587026,0.084682634546599
