"sample_id","tree","Intercept","log_n_speakers_norm","n_segments_norm","delta_norm","log_n_speakers_norm.n_segments_norm","log_n_speakers_norm.delta_norm","n_segments_norm.delta_norm"
41,"long_v3_CCD0.0.25",1.98053407245108,0.042266607829012,-0.0130410071661952,-0.0875669413451112,-0.025580513761867,0.0281976275494914,0.0731948993726892
42,"long_v3_CCD0.0.25",1.86607312458226,-0.0210555368731472,-0.0205697070800778,-0.0711366826468493,-0.03441570714974,0.0524240827525191,0.0720086384602119
43,"long_v3_CCD0.0.25",1.883499088155,-0.0187535014442271,-0.00524929459206872,-0.0691376639906471,-0.0404146539745103,0.0990187927807292,0.0621250373394132
44,"long_v3_CCD0.0.25",1.87863487863717,-0.00620091030548211,0.0558524585358016,-0.0673194167486093,-0.0258582798373391,0.0895200284967967,0.0882570930568742
45,"long_v3_CCD0.0.25",1.95226661263649,-0.0130351338908526,0.00862362934702392,-0.113875958007113,-0.0893260305087984,-0.0143892166063261,0.0709693689770364
46,"long_v3_CCD0.0.25",2.01072272548084,0.0900430355034991,0.0406717263027368,-0.095050191790795,-0.0330193776403146,0.0860883096725745,0.0762775875686584
47,"long_v3_CCD0.0.25",1.95293484301652,0.0139448409159715,0.0469506709749578,-0.105821214559068,-0.00213229955909777,0.0970879117091172,0.041385325000622
48,"long_v3_CCD0.0.25",1.88041164732779,0.0413074735166617,0.0169725714395272,-0.109974525061698,0.0325312315797583,0.0994133190816577,0.0992059683851453
49,"long_v3_CCD0.0.25",2.04554866016844,0.00456202420200666,-0.059951401296264,-0.110757160988364,-0.0234689769085755,0.0558084022813134,0.0779640576300954
50,"long_v3_CCD0.0.25",1.9220325990969,0.0144353878660249,-0.0150547406473412,-0.0942116596361757,-0.0271286299757203,0.0310817851779631,0.00711128227052917
51,"long_v3_CCD0.0.25",1.95858484060475,0.019287249782389,0.00252966477251417,-0.0986168018103299,0.00696090642724242,0.033611234956928,0.0178231965761742
52,"long_v3_CCD0.0.25",1.96680736234312,0.0128134836131835,0.0442435155774747,-0.000644861264589809,-0.0260920158421864,0.0219537967794395,0.0466252754419634
53,"long_v3_CCD0.0.25",2.12787058874022,-0.0132722343572873,0.0327044844166535,-0.106057747908428,0.0218324901848297,0.0554581865660028,0.0638961263168617
54,"long_v3_CCD0.0.25",2.10203097667194,-0.000684456065565702,0.0115646437426875,-0.11355130120968,-0.0102864756130074,0.0361016918437598,0.0383876470963877
55,"long_v3_CCD0.0.25",1.89177483657173,-3.4632758760849e-05,0.0644785062637544,-0.113118258600726,-0.0372648365546263,0.0236955446293961,0.0407238458099497
56,"long_v3_CCD0.0.25",2.01691475035351,0.0121752788093686,0.00331886869180494,-0.150536023807399,-0.0163474997622411,-0.00956941758780759,0.0384291962476274
57,"long_v3_CCD0.0.25",1.96344181359141,0.0424617885780376,0.0297904665299621,-0.0426887933450203,0.0212911122592249,0.0560469958262006,0.0147147080234337
58,"long_v3_CCD0.0.25",1.94962169586615,0.0424116936474419,0.0640735151511401,-0.129598777738868,-0.0209628758202895,0.00540149790325668,0.024869074503154
59,"long_v3_CCD0.0.25",1.8138899267554,0.00185815994769844,-0.0316311932370864,-0.0873617478875023,0.00446944706336237,0.00672895102679084,0.0558865135074409
60,"long_v3_CCD0.0.25",1.83125043776403,0.0592498381394629,0.0209879985635796,-0.0589823659121006,0.0128046208651273,0.0359226473184502,0.0543316477111321
61,"long_v3_CCD0.0.25",2.03158029632323,-0.0249401174733693,0.0365688965247381,-0.0566207600909841,-0.0685223570135896,0.18461509780843,-0.00217156590355307
62,"long_v3_CCD0.0.25",1.93584680893127,0.0154287010908429,0.0316329386415849,-0.121167777716672,-0.133207956055913,0.132155776806304,0.00455309617670077
63,"long_v3_CCD0.0.25",1.94281161369774,0.00810208196638703,0.0237409650438864,-0.168217619212377,-0.0774571465473503,-0.0105109606816653,0.145501574264016
64,"long_v3_CCD0.0.25",1.89171106798683,-0.0231855694404865,-0.032447285368623,-0.175267284105343,-0.0959093262526413,0.0127902897465513,0.0682198589393788
65,"long_v3_CCD0.0.25",1.85291657976852,0.0577744873174271,0.0107143130354866,-0.0655632417335045,0.0490513069649611,0.0856494088857979,0.0465479129772033
66,"long_v3_CCD0.0.25",1.762043196841,0.0232244345211052,0.0454916716334945,-0.10562759820266,0.0139874156689889,0.109457238430097,0.0469829709937868
67,"long_v3_CCD0.0.25",2.0810525913956,-0.0186279361222325,-0.0358146715023547,-0.155519638025645,-0.123788847754875,-0.0425622346749484,0.0308001893050749
68,"long_v3_CCD0.0.25",2.09738702589128,-0.0229019307745279,-0.0133341177215451,-0.147086972272511,-0.105594423611135,-0.00435966389753322,0.0884620993110477
69,"long_v3_CCD0.0.25",2.17350860041332,-0.00112588753818109,0.00987721808604059,-0.102648518886937,0.00735621844727773,0.0989327915233449,0.111940823270688
70,"long_v3_CCD0.0.25",2.04369490226812,-0.0295609768962531,0.00327717754947437,-0.0820335939404997,-0.0183753387954109,0.00134272943023049,0.0850479563380647
71,"long_v3_CCD0.0.25",2.06927171754382,0.0156613909861103,0.00996430290790648,-0.0575748951240643,-0.0269682286704438,-0.016944736460263,0.117180923245838
72,"long_v3_CCD0.0.25",1.9846510604973,-0.0636383170652806,0.0380056584891916,-0.0593887504914744,-0.0374385187704422,-0.00713504841057454,0.0316880440972516
73,"long_v3_CCD0.0.25",1.83298989631452,0.0285170785394013,-0.0378924217498913,-0.0679143859597465,-0.021591363619883,-0.0372873263509099,0.0817187332909056
74,"long_v3_CCD0.0.25",1.9852912788891,0.0503783374142849,0.00475488624593979,-0.0820207460980136,-0.0829694489084693,0.0417312621204051,0.0354667670290921
75,"long_v3_CCD0.0.25",1.82748025400763,-0.00557815852312566,0.00172761442761788,-0.0964931920680451,-0.0270101166103037,0.0879569474144406,0.00705114966634843
76,"long_v3_CCD0.0.25",2.04470834641346,0.054203042091059,-0.11455751264869,-0.113775880225716,-0.0475202610048318,-0.0316493667020462,0.089768231228967
77,"long_v3_CCD0.0.25",1.97618251870157,0.0249213389441133,-0.0696499682229272,-0.118952680225042,-0.0376748767188974,0.00813065624558484,0.0299506190459227
78,"long_v3_CCD0.0.25",1.82374739342003,0.0390370924543232,-0.0362052795527199,-0.0526540777075776,0.000950010726395351,-0.042181456847977,0.0639419673858824
79,"long_v3_CCD0.0.25",1.84763213856097,0.0298331386850649,-0.0297153694916008,-0.0746353221260581,-0.0338175132523486,-0.00783565873382692,0.0232843222514989
80,"long_v3_CCD0.0.25",1.93898310852693,0.00331861235251187,-0.0363998579362916,-0.199632159249356,-0.0322374475298202,0.0185005332044258,0.133395750461834
81,"long_v3_CCD0.0.25",1.97131878338064,-0.0301159437254759,-0.0356392111603644,-0.206362036079455,-0.0522396441148189,0.036847735796949,0.0884500386261269
82,"long_v3_CCD0.0.25",1.88522316788341,0.0860000294531488,0.0258304811728771,-0.0387257567015837,0.0126637401497158,0.0629395531423931,0.114192459893612
83,"long_v3_CCD0.0.25",1.88909240220693,-0.00480964671991725,0.0089871981417721,-0.0595910039675369,-0.0262765839734109,0.0524827296766291,0.0433841988905634
84,"long_v3_CCD0.0.25",1.95208011948105,0.0768844485948823,0.00921115921077273,-0.128775140497485,-0.0469973733670988,-0.0642908204410426,0.108131731883651
85,"long_v3_CCD0.0.25",1.86909456846703,-0.0869027569221955,0.0477568066529237,-0.0816015932215518,-0.0238393726594591,0.0678306557555514,-0.0517454003929938
86,"long_v3_CCD0.0.25",2.03928722303843,-0.0403762002655859,0.0164977426703745,-0.092468210269475,-0.064003342931256,-0.0250871209509104,0.0450138878795182
87,"long_v3_CCD0.0.25",2.01709008091121,0.0662998464412005,0.0154659151704431,-0.0840540908088403,-0.0387257909408354,-0.114736494636998,0.0948347612416884
88,"long_v3_CCD0.0.25",1.73484525457345,-0.0223720128606272,0.0492734363886147,-0.110246555279198,-0.0519515283047554,0.0422657299792411,0.0305662786306745
89,"long_v3_CCD0.0.25",1.96394181222248,0.0559158737427565,-0.0462674088882615,-0.114686100519414,0.00405412225219116,0.0226238029964556,0.0454210241935511
90,"long_v3_CCD0.0.25",1.97378007664643,-0.0134956552415413,0.0625015698952505,-0.166628773452535,-0.0271968735431921,0.0598775483594451,0.0197880691103714
91,"long_v3_CCD0.0.25",1.74487294935915,-0.0134813887738288,0.0321842831746207,-0.0751831676683812,-0.0948351980289749,0.0426618864972788,0.0422181140878383
92,"long_v3_CCD0.0.25",1.83389554406599,-0.0308874952171431,0.0752496998976026,-0.15545059766399,-0.001384333459023,-0.00798389696221399,-0.00443393478588479
93,"long_v3_CCD0.0.25",1.74629558023844,-0.0386852355820602,0.0881513227217221,-0.092853180807057,-0.00242505037134789,0.0138427805727694,-0.042648594733725
94,"long_v3_CCD0.0.25",1.85068951874518,0.00158905797668791,0.0269704765435202,-0.101601052363439,-0.0449016923307535,0.0357671730245489,0.0534833160365639
95,"long_v3_CCD0.0.25",1.84449151472039,0.0408953571634612,0.0137362266382659,-0.10801870585674,-0.0423214313936366,0.0598268951532851,0.038441797752822
96,"long_v3_CCD0.0.25",1.74574073688628,0.0580037835675713,0.0246396307224282,-0.118980438421167,-0.0422479251103133,0.0245033581809714,-0.00244420239791347
97,"long_v3_CCD0.0.25",1.62669970756331,0.037626562280014,0.0129578700672814,-0.107091599309954,-0.0318330636120151,-0.0165517901833087,0.055745754472832
98,"long_v3_CCD0.0.25",1.73978781229341,0.0347923385563931,-0.00396517734224416,-0.129528775564511,-0.0270865721362482,0.0206809022578521,0.0734386272556144
99,"long_v3_CCD0.0.25",1.79414739360482,-0.00204878738485721,-0.0264704584935326,-0.137592923340868,-0.0943669151556621,0.0402234686955268,-0.0155126602268912
100,"long_v3_CCD0.0.25",1.76481149897746,-0.0372026189362801,0.0199605514739718,-0.107908680809113,-0.00580315830712724,0.0524068975318336,-0.0423413111745754
101,"long_v3_CCD0.0.25",2.01077024905861,0.0350260807877085,0.0803096003181094,-0.0700688305733281,-0.0599700122718273,0.0359993527211786,0.0545490964500281
102,"long_v3_CCD0.0.25",1.86408641054268,0.0323360066174446,-0.028875441366427,-0.152797773951986,0.00745155133128047,0.0343622375309595,0.0644271867910125
103,"long_v3_CCD0.0.25",1.99883614590377,-0.0453990039255025,0.099924273890268,-0.0173919353932345,-0.0719059114443299,-0.0641945810001875,0.0223482401940175
104,"long_v3_CCD0.0.25",2.09811110987355,-0.0180775762637948,0.0448601836372714,-0.0430300092670107,0.0099139396558054,0.0169730015121062,0.022162564964056
105,"long_v3_CCD0.0.25",1.99935993775196,-0.0505544685682875,0.0804622697241388,-0.102483361494968,-0.0199939049796017,0.00567448491641252,0.00708694973424196
106,"long_v3_CCD0.0.25",1.99399912099168,0.0055899023826475,0.00626153278669366,-0.129011108520961,-0.0542964143954979,0.0823878331795557,0.021796072593454
107,"long_v3_CCD0.0.25",2.09037176579138,-0.0196419749371674,0.0599682859509388,-0.048479192534318,-0.0325796969050247,0.00935230228685126,0.0371196341854794
108,"long_v3_CCD0.0.25",2.17250510122907,0.080498786757961,-0.0493422324864694,-0.138833202486425,-0.0308804917256803,0.00624106927641294,0.202704434368045
109,"long_v3_CCD0.0.25",2.08112274108919,0.0403412144002631,0.0057859015057729,-0.0680278898427108,-0.0153875482164469,0.0514129230005174,0.0975093941660504
110,"long_v3_CCD0.0.25",1.97122802553048,-0.000308481740760862,-0.00790020826260797,-0.136670150278564,-0.00977521238801089,-0.00927515473187578,0.117032469001988
111,"long_v3_CCD0.0.25",1.97515151314498,0.100535241836792,-0.0079392896898368,-0.0566401953036282,-0.00444607006947918,0.0869826986634998,0.041084885125321
112,"long_v3_CCD0.0.25",2.01651517939202,0.0580154210978915,-0.0241588172539738,-0.177462295703721,0.0302976174696456,0.0146516899962525,0.0663992420081175
113,"long_v3_CCD0.0.25",1.93262092453282,0.1653748500389,-0.0258140215463127,-0.15915866659581,0.0866223406056801,0.0432599769255759,0.0999160423602502
114,"long_v3_CCD0.0.25",1.81610900690161,0.0680721217436969,0.033220706994049,-0.090333315583945,-0.0184365449538837,0.118092176640152,0.0711017342409878
115,"long_v3_CCD0.0.25",2.06180885204118,0.0390969395312584,-0.044237532578046,-0.112775032273555,-0.082908326321157,-0.0285649601150879,0.0964526907317311
116,"long_v3_CCD0.0.25",1.86654714999343,-0.0622555842684471,0.0132840796322761,-0.0839231284861086,-0.083155777354677,0.0764037715555835,0.00267622980019667
117,"long_v3_CCD0.0.25",1.99117482999304,0.0850607904880772,-0.0571168062641525,-0.132039158920155,0.00320167134752288,0.00580949737553439,0.0499786746372238
118,"long_v3_CCD0.0.25",1.98640438870148,0.0538667745117111,-0.0811313313691817,-0.0889212270513649,-0.0153377283157274,-0.0115876994204592,0.0951363625596069
119,"long_v3_CCD0.0.25",2.00228690586894,0.0427662317020489,-0.00424635251388902,-0.105494914076839,-0.0301336847282955,0.0661290706166831,0.0355551506694029
120,"long_v3_CCD0.0.25",2.00235018028043,0.0816832538739546,-0.0524277800363625,-0.0827831706492458,-0.0539339394145697,-0.0382776649126171,0.133961560933201
121,"long_v3_CCD0.0.25",1.9813868381482,0.0727223768502255,0.0981080136688444,-0.0865568629073196,0.0554496923317613,0.0214970437674393,0.0566601984752311
122,"long_v3_CCD0.0.25",2.03627521061959,0.0207446236632267,0.0547728282120922,-0.135409784387434,0.00774029476926583,0.0270022580920429,0.112573832070095
123,"long_v3_CCD0.0.25",1.75966727387646,0.0780765862574299,0.0512083249943751,-0.0514705749240792,0.0322638893138091,-0.115410445225962,0.0304399425482591
124,"long_v3_CCD0.0.25",1.81211092560131,-0.00377852169574351,0.0121309973846513,-0.106331028160424,-0.0915326138664528,0.00019577602649954,0.0461109843266956
125,"long_v3_CCD0.0.25",2.00477900719413,0.0103490061225006,0.0471862972240767,-0.0983050277626407,0.00304319343492049,0.0863672230348081,0.00189053166466708
126,"long_v3_CCD0.0.25",1.93495863654986,0.0391852842705824,-0.0271174832418562,-0.0254490170066982,-0.053430228703737,0.00446919554796034,0.0977760014122271
127,"long_v3_CCD0.0.25",1.94601910188794,0.0980258402035303,0.0665325535881857,-0.0704796725340297,-0.00453674375026803,0.0566844197720842,0.0515866856643572
128,"long_v3_CCD0.0.25",1.87530395608361,0.0773709878476975,0.0109589613544586,-0.0364931489696615,0.00389171492764801,-0.0363597878271866,0.0431583872429578
129,"long_v3_CCD0.0.25",1.96186277194623,0.028636902824866,-0.00490571351544074,-0.0695538385454477,0.00799107167266001,0.1069273349122,0.0111431887090576
130,"long_v3_CCD0.0.25",2.01530472899222,0.0541807449089621,-0.0583750640878521,-0.111621335314506,0.0139412035670267,0.0727974283574006,-0.00535734682311136
131,"long_v3_CCD0.0.25",2.01259108274009,0.0107356374468241,0.127041298195157,-0.12772881415105,-0.0624574557353404,0.0315331121499682,0.0741743779589631
132,"long_v3_CCD0.0.25",1.91480764930452,-0.0338371041145619,0.0680032924108622,-0.104146017143086,0.00312040202707443,0.103140824112192,0.0589344056263795
133,"long_v3_CCD0.0.25",2.12684823860553,0.054984345243626,-0.0752126112671988,-0.134526620063683,-0.0420597236233338,0.048336498523912,0.084554985334011
134,"long_v3_CCD0.0.25",1.97582813810972,-0.0204587012225716,-0.0292243213663792,-0.0991259122669503,0.0378532510853402,0.000539411967987746,0.0970802199020667
135,"long_v3_CCD0.0.25",2.07344795339587,0.11225577065084,-0.0626681500794369,-0.175984324385137,-0.0200770284926491,-0.0131147772158427,0.0683103720400914
136,"long_v3_CCD0.0.25",1.89955577210745,-0.0481516309813234,0.0457924346238791,-0.0463253064678424,-0.0618845384317238,0.0275620681695702,0.0307271715979652
137,"long_v3_CCD0.0.25",1.97457197694695,0.00963115005361661,-0.0182637550483394,-0.119046503487737,-0.0011575460987612,-0.0259347455853982,0.134884133130198
138,"long_v3_CCD0.0.25",2.10150560752653,0.0606457031383786,-0.0277467102716942,-0.110003503026907,-0.0306688599627093,0.0173375956470395,0.00346282728915628
139,"long_v3_CCD0.0.25",2.13437692299779,0.0876066338837881,0.0105691574492621,-0.11525220543223,-0.0349708305985883,0.0108275838222096,0.0875479297352037
140,"long_v3_CCD0.0.25",2.09953904307162,0.0514365908152242,-0.00279443219012946,-0.160499707517784,0.00404110586190735,0.100620667051998,0.0728553961322279
141,"long_v3_CCD0.0.25",2.14045762442738,0.0360906612242202,-0.01848537562877,-0.133367402481627,0.0297314271097833,-0.0204687720111582,0.095925695686775
142,"long_v3_CCD0.0.25",1.88640965802525,-0.0597462654837269,0.0625338158340817,-0.0953524692437409,-0.0626505625935323,0.00199982979709481,0.0676788010517366
143,"long_v3_CCD0.0.25",2.03199534500507,0.0453937852680899,-0.0290660484909919,-0.0773750002294749,-0.0638192199152615,-0.0269800619546582,0.0949521178719886
144,"long_v3_CCD0.0.25",1.95969561871453,-0.0636021452554886,0.0178262324206704,-0.0851764927381311,-0.037052826078515,0.0489130577855601,0.10329678843635
145,"long_v3_CCD0.0.25",1.95051554594685,-0.0420388521709742,-0.0400766290403577,-0.0705425738844323,-0.0843723802512365,-0.0368491920177737,0.0925618314607723
146,"long_v3_CCD0.0.25",1.91281740330518,0.0159362692795915,0.0334955792066746,-0.071903672297111,-0.0456506359246473,-0.00147693586479977,-0.00641000015634033
147,"long_v3_CCD0.0.25",1.92217053093725,-0.0342690921156137,0.027423540869267,-0.101262040328291,-0.00450499089531174,0.000772574804246598,0.081038140260046
148,"long_v3_CCD0.0.25",1.98666289309658,-0.0289330422661049,-0.0320412418633358,-0.0586723573836891,0.0019240089724399,0.00265057477236427,0.0696498904797083
149,"long_v3_CCD0.0.25",2.03556815807114,0.0136728609464474,0.013488251088052,-0.0659448591213338,-0.0139628409562124,0.0530278802523421,0.0816494716793063
150,"long_v3_CCD0.0.25",2.01635407684845,0.0177331590699918,0.0734843964004618,-0.081035706737752,-0.0356982489615538,0.0464873692662993,0.0775729638482229
151,"long_v3_CCD0.0.25",2.11241334822788,0.0292816691606506,0.0268917309314477,-0.0883702441033828,-0.0114323906189278,0.00342365528579234,0.118934510604988
152,"long_v3_CCD0.0.25",2.15137588251973,0.0150639361556174,0.0163990228331626,-0.097069703432325,-0.0117546499960755,0.00706497604454772,0.101214674508945
153,"long_v3_CCD0.0.25",1.97685075545905,0.110992653968894,-0.0191348391276428,-0.112231241032269,-0.013985125464514,-0.0516237183527423,0.0752910786045753
154,"long_v3_CCD0.0.25",2.19306553393124,0.0437604422285798,0.0305209270776047,-0.0954076328942471,-0.0509663162315298,0.0577314262256481,0.0910889543012634
155,"long_v3_CCD0.0.25",2.16000783207663,0.0524317821505324,0.0107754095923327,-0.114550289090459,-0.0546092333210014,0.0354811828933503,0.105609936138366
156,"long_v3_CCD0.0.25",1.85497895100074,0.0566300764083427,0.0119126904951667,-0.0231365205320952,-0.0141561245904056,0.075547224934083,0.0229462363680054
157,"long_v3_CCD0.0.25",1.90171075151045,0.000135443859168735,-0.0477705909096722,-0.107668388579575,-0.0890480011398972,0.0192977788964185,0.126204778189222
158,"long_v3_CCD0.0.25",1.92789959315267,-0.00971028439986196,0.004467879341181,-0.110323024428946,-0.118634322357103,-0.0196805837805637,-0.000157221186296638
159,"long_v3_CCD0.0.25",1.90185549930283,-0.0190703351928482,-0.0256093424571047,-0.0787887532870906,-0.0191268965149889,0.0565055851275986,-0.00383139426338677
160,"long_v3_CCD0.0.25",1.85992198979992,-0.0192907935670745,-0.0147580687641167,-0.131046994315863,-0.105697221847899,0.00544860964373981,0.0247464831802057
161,"long_v3_CCD0.0.25",2.03468381404061,0.00205408146893994,0.0170431620997195,-0.0977748314818413,-0.0613094936728379,0.0562423971905619,0.020919565143915
162,"long_v3_CCD0.0.25",1.87869064522364,-0.0432301623150252,0.0410563020244189,-0.0758723493090259,0.00685196390681327,0.0127070986461842,0.0889005414903776
163,"long_v3_CCD0.0.25",2.14023462403078,0.0340411262060767,0.0309630714952401,-0.0821348526418118,-0.0245855813774265,0.0849320904258492,0.0673519824698641
164,"long_v3_CCD0.0.25",2.02986629306991,0.0429424121975188,-0.0404245735102896,-0.162661135493372,0.00569380162828059,0.0601251280883517,0.124949011492265
165,"long_v3_CCD0.0.25",1.87349477335591,0.0147601545637876,0.0312862150035242,-0.190385743775783,-0.041983483316527,0.0294278483987917,0.0311831496719059
166,"long_v3_CCD0.0.25",1.94521636506146,0.0542138531573335,-0.00191880673839292,-0.20650256358148,-0.0494177739266252,0.0657717285322271,0.0500731363458281
167,"long_v3_CCD0.0.25",1.90101155959709,-0.0352979612091335,0.0660755725402323,-0.153874590704384,-0.0720466952239953,0.0812278401114485,-0.105598827476767
168,"long_v3_CCD0.0.25",1.99721632493993,0.0440144508372755,-0.00267648685737454,-0.215295163488246,-0.0771281723236616,0.00747764913165055,0.0138592804310531
169,"long_v3_CCD0.0.25",1.88301245622501,-0.058123012588096,0.0226546225469697,-0.0301947771868907,0.00182918122346941,-0.0064655719049129,0.0225585442328973
170,"long_v3_CCD0.0.25",2.01742038187095,0.0139231326003465,-0.0559699984495243,-0.102539521933435,-0.0393589304382549,-0.00275451479191439,0.0957393665169155
