"model","tree","interaction_level","coordinate_method","n_divergent","max_rhat","min_bulk_ess","min_tail_ess","max_rhat_fixed","min_bulk_ess_fixed","min_tail_ess_fixed","coef_Intercept","se_Intercept","ci_lower_Intercept","ci_upper_Intercept","coef_longitude_norm","se_longitude_norm","ci_lower_longitude_norm","ci_upper_longitude_norm","coef_latitude_norm","se_latitude_norm","ci_lower_latitude_norm","ci_upper_latitude_norm","coef_log_n_speakers_norm","se_log_n_speakers_norm","ci_lower_log_n_speakers_norm","ci_upper_log_n_speakers_norm","coef_n_segments_norm","se_n_segments_norm","ci_lower_n_segments_norm","ci_upper_n_segments_norm","coef_delta_norm","se_delta_norm","ci_lower_delta_norm","ci_upper_delta_norm","coef_longitude_norm_latitude_norm","se_longitude_norm_latitude_norm","ci_lower_longitude_norm_latitude_norm","ci_upper_longitude_norm_latitude_norm","coef_longitude_norm_log_n_speakers_norm","se_longitude_norm_log_n_speakers_norm","ci_lower_longitude_norm_log_n_speakers_norm","ci_upper_longitude_norm_log_n_speakers_norm","coef_longitude_norm_n_segments_norm","se_longitude_norm_n_segments_norm","ci_lower_longitude_norm_n_segments_norm","ci_upper_longitude_norm_n_segments_norm","coef_longitude_norm_delta_norm","se_longitude_norm_delta_norm","ci_lower_longitude_norm_delta_norm","ci_upper_longitude_norm_delta_norm","coef_latitude_norm_log_n_speakers_norm","se_latitude_norm_log_n_speakers_norm","ci_lower_latitude_norm_log_n_speakers_norm","ci_upper_latitude_norm_log_n_speakers_norm","coef_latitude_norm_n_segments_norm","se_latitude_norm_n_segments_norm","ci_lower_latitude_norm_n_segments_norm","ci_upper_latitude_norm_n_segments_norm","coef_latitude_norm_delta_norm","se_latitude_norm_delta_norm","ci_lower_latitude_norm_delta_norm","ci_upper_latitude_norm_delta_norm","coef_log_n_speakers_norm_n_segments_norm","se_log_n_speakers_norm_n_segments_norm","ci_lower_log_n_speakers_norm_n_segments_norm","ci_upper_log_n_speakers_norm_n_segments_norm","coef_log_n_speakers_norm_delta_norm","se_log_n_speakers_norm_delta_norm","ci_lower_log_n_speakers_norm_delta_norm","ci_upper_log_n_speakers_norm_delta_norm","coef_n_segments_norm_delta_norm","se_n_segments_norm_delta_norm","ci_lower_n_segments_norm_delta_norm","ci_upper_n_segments_norm_delta_norm","R2_full_mean","R2_full_q2_5","R2_full_q97_5","phylo_partial_R2_mean","phylo_partial_R2_q2_5","phylo_partial_R2_q97_5","residual_prop_mean","residual_prop_q2_5","residual_prop_q97_5","shapley_longitude_norm_mean","shapley_longitude_norm_q2_5","shapley_longitude_norm_q97_5","shapley_latitude_norm_mean","shapley_latitude_norm_q2_5","shapley_latitude_norm_q97_5","shapley_log_n_speakers_norm_mean","shapley_log_n_speakers_norm_q2_5","shapley_log_n_speakers_norm_q97_5","shapley_n_segments_norm_mean","shapley_n_segments_norm_q2_5","shapley_n_segments_norm_q97_5","shapley_delta_norm_mean","shapley_delta_norm_q2_5","shapley_delta_norm_q97_5","shapley_longitude_norm_latitude_norm_mean","shapley_longitude_norm_latitude_norm_q2_5","shapley_longitude_norm_latitude_norm_q97_5","shapley_longitude_norm_log_n_speakers_norm_mean","shapley_longitude_norm_log_n_speakers_norm_q2_5","shapley_longitude_norm_log_n_speakers_norm_q97_5","shapley_longitude_norm_n_segments_norm_mean","shapley_longitude_norm_n_segments_norm_q2_5","shapley_longitude_norm_n_segments_norm_q97_5","shapley_longitude_norm_delta_norm_mean","shapley_longitude_norm_delta_norm_q2_5","shapley_longitude_norm_delta_norm_q97_5","shapley_latitude_norm_log_n_speakers_norm_mean","shapley_latitude_norm_log_n_speakers_norm_q2_5","shapley_latitude_norm_log_n_speakers_norm_q97_5","shapley_latitude_norm_n_segments_norm_mean","shapley_latitude_norm_n_segments_norm_q2_5","shapley_latitude_norm_n_segments_norm_q97_5","shapley_latitude_norm_delta_norm_mean","shapley_latitude_norm_delta_norm_q2_5","shapley_latitude_norm_delta_norm_q97_5","shapley_log_n_speakers_norm_n_segments_norm_mean","shapley_log_n_speakers_norm_n_segments_norm_q2_5","shapley_log_n_speakers_norm_n_segments_norm_q97_5","shapley_log_n_speakers_norm_delta_norm_mean","shapley_log_n_speakers_norm_delta_norm_q2_5","shapley_log_n_speakers_norm_delta_norm_q97_5","shapley_n_segments_norm_delta_norm_mean","shapley_n_segments_norm_delta_norm_q2_5","shapley_n_segments_norm_delta_norm_q97_5"
"brms_phylo_linear","long_v3_CCD0.0.25","secondorder","standard",25,1.0078845421424,674.512959910716,786.910471967864,1.00074007172764,6598.63909605735,7065.77999323129,2.01063332852792,0.148835173680119,1.71919393422898,2.3031390844562,-0.139708532415799,0.133689928518917,-0.410130328660064,0.125324457415562,-0.0525365532207059,0.114463783004498,-0.280559800894077,0.169363287854375,0.0126380981455858,0.0709419984764483,-0.127857640920363,0.151990104081983,0.0111785291362885,0.0698007692361536,-0.129536441328926,0.146954636323828,-0.0949940655932303,0.0599517126045173,-0.21178485408886,0.0238791441822583,0.0108667343784462,0.134921188549261,-0.259101121348265,0.274378490012601,-0.00751603119722542,0.0925215151286151,-0.19016196451538,0.175686834202929,-0.0317359006262609,0.121751117874412,-0.281164710608129,0.20837589573827,-0.0105006633901621,0.099932767403286,-0.209881536655803,0.193735841902979,-0.0418340229756911,0.0801093063427019,-0.200630512889075,0.117557390886711,-0.0933435397577117,0.119360593793261,-0.337361505697062,0.140356181586967,-0.0541244871798107,0.116435344699252,-0.287768410944816,0.175822390409611,-0.0587251866883672,0.0778395187988471,-0.215053813824528,0.0940942822174844,0.0281326850217045,0.0657646388733443,-0.101598325400606,0.156766102512007,0.091958009792571,0.0731282050201233,-0.0484766293137692,0.237573105101592,0.904436046613645,0.511405271136879,0.999586837887416,0.890969481041301,0.275997074329933,1.76007648526184,0.0955639533863547,0.00041316211258383,0.488594728863121,0.0960141211417472,0.00817330748152245,0.294049509810641,0.0573680969653957,0.00707142912433307,0.197744085766522,0.0216920132471999,0.00308705043992529,0.0907053960637584,0.0218593177915898,0.00389082026738144,0.0844387528490805,0.0881978481770943,0.00439628009287583,0.286654476497619,0.0494592448867175,0.00637842047743086,0.171277435903861,0.0257555417031593,0.00557565054120671,0.0822314195889455,0.0250154641291103,0.00573429420430435,0.0782371158112025,0.0239072001162539,0.00434401184175581,0.0872888800079414,0.0204602732810708,0.00382784494748155,0.0728360396532466,0.0299179070943497,0.00682935778294427,0.0862048433026397,0.0257453206069049,0.00556655574910138,0.0889817029905854,0.0313968440102033,0.00394798420283084,0.116949257718449,0.0436947041200158,0.00389167057908306,0.156688097955753,0.0665569912579447,0.00502403903577662,0.224419494685969
