"sample_id","tree","Intercept","log_n_speakers_norm","n_segments_norm","delta_norm","log_n_speakers_norm.n_segments_norm","log_n_speakers_norm.delta_norm","n_segments_norm.delta_norm","log_n_speakers_norm.n_segments_norm.delta_norm"
55,"heggarty2024",-5.98470365414189,0.0447129395194002,0.10925013968661,0.412514954089007,-0.0166039300582533,0.561483545726983,-0.0147532051217607,-0.742043481236987
56,"heggarty2024",-6.22608691285244,-0.20818080087313,-0.13493405869876,-0.284428553960595,-0.0429550394865069,-0.194790587502249,-0.17130037433215,-0.0592218128259917
57,"heggarty2024",-5.76884476640359,0.146283584755646,0.0157650831558926,0.415034924569442,0.176855793091045,0.350430708433196,0.425982890188435,-0.0617808884207114
58,"heggarty2024",-5.84924036742421,-0.131549608577382,0.0195599037991601,0.0691991488968137,-0.10808512103101,-0.0915272512617566,-0.00694194239332992,-0.286736526660508
59,"heggarty2024",-5.95290364181455,-0.184338640763614,-0.0725645715003341,0.0999385553122967,-0.062668680605872,-0.231450276458643,0.0138780251170039,-0.529250391826337
60,"heggarty2024",-5.72167585621512,-0.0244815165021565,-0.0709351076318575,0.194395408157723,0.136052878669111,0.157905844951558,0.246805303150784,0.0384644941011507
61,"heggarty2024",-5.81265228586517,0.159177889049021,-0.137715679028868,-0.180114539725524,0.0507540605339868,0.117755760987308,0.175553112433384,0.215023838755632
62,"heggarty2024",-5.59422049903692,-0.0470421314653213,-0.0846236016044674,-0.0869703226195648,-0.0177875243430651,0.103825360287051,-0.186784940388674,-0.380057960902225
63,"heggarty2024",-5.92617980214929,-0.0114716313117669,-0.0571306207450793,0.0803784774691529,-0.010460334492559,0.187250179650684,-0.020656005158395,-0.199074318667576
64,"heggarty2024",-5.90031417034192,0.0259148703356061,-0.055274640976138,-0.119247056156826,0.0269001027862714,-0.157308701675837,0.144458830752402,0.189935192067179
65,"heggarty2024",-6.36359274787095,-0.0647476688016027,0.0788984787695246,-0.179871321664636,0.0425613974195554,0.0248466071235536,-0.180609542783168,-0.177027457730075
66,"heggarty2024",-6.73278230480346,-0.0600160658021054,-0.131974854311678,-0.138475945396087,-0.0601491782891176,-0.15244545500601,0.123395344600393,-0.16815542738837
67,"heggarty2024",-5.72219125316437,0.108272350170088,0.046697946460681,0.0799929046421063,-0.00731799133039193,0.006780411939787,-0.0467045610048879,-0.221608571156893
68,"heggarty2024",-6.27442278271024,-0.0501387917454367,-0.115574872414356,0.134573138560601,0.158923468876024,0.163048073511164,0.158512137773766,-0.184530426186481
69,"heggarty2024",-5.84486280829636,0.011116443833327,0.0129336570139504,0.0767796693033287,0.0330267212486986,-0.0767642684846597,0.208818013908467,-0.222063681883296
70,"heggarty2024",-6.11084290213874,-0.13880018709544,-0.052626520540066,0.327776175568898,-0.0893355713637295,-0.0361658737807657,-0.0543123927522639,-0.62679328934868
71,"heggarty2024",-5.90715195349332,0.200898476998,0.214202715296881,0.420651786324844,-0.0878367572849228,0.153274076455472,0.145675956925223,-1.0847731948303
72,"heggarty2024",-6.62240548626739,-0.19084231457717,0.0574412345529664,0.108896566953573,-0.164064943851287,-0.247748443142173,0.106958118395394,-0.344035992277617
73,"heggarty2024",-6.23878948935363,-0.0524913299481202,0.105614847620468,0.000717552302781213,-0.0960577416175994,-0.177873886069234,-0.107248877972941,-0.41872549848653
74,"heggarty2024",-5.7988599006534,0.0160250911855399,0.0111871397519084,0.238167033696118,-0.0473617909101659,0.308616655893366,0.0664531016424094,-0.298332786212647
75,"heggarty2024",-4.78401748778753,-0.191321566817607,0.045486361883433,-0.0444575713392222,-0.400944571470653,-0.374672055775485,-0.145254009805663,-0.986595123136626
76,"heggarty2024",-5.65836397184358,0.113128450787069,0.0782592602743412,0.0941017549629422,-0.0727605232288121,-0.00785936279660173,-0.0199397896993187,-0.431152432396254
77,"heggarty2024",-6.12450502821762,0.0784130965841788,0.0895427850975907,-0.167122530572179,0.194234597422136,0.0537900886532523,0.0523789315531948,0.131246446792158
78,"heggarty2024",-5.84811122966902,-0.0353214267997521,0.0699773651720945,0.0222065251729198,-0.0153268527532931,0.156802502821867,-0.089037985403915,-0.222255521686965
79,"heggarty2024",-6.33929173332541,-0.133767350472676,0.00452634923446983,-0.0226973849667116,0.0216389703774511,0.0263156800948151,0.129984702622755,0.196183671135959
80,"heggarty2024",-5.69816792109768,0.122817219752205,-0.142648541346873,-0.132483668442612,0.14047378902578,0.0977329188819951,-0.0202957515813501,0.262134592853045
81,"heggarty2024",-6.33783749402614,-0.136440282847762,0.0479608233880938,0.178075598586498,-0.0258607632941743,-0.0220034515519008,-0.013676973407231,-0.321500217496464
82,"heggarty2024",-6.10798803247651,-0.0433836627681664,-0.0579657946410791,-0.196253985555331,-0.0301814623115579,-0.323761216899703,0.153548552856914,0.124193438204375
83,"heggarty2024",-5.88383937221287,-0.0966909208923602,0.066859490197692,-0.106452875211281,0.0766745896869046,0.051222853866619,-0.101090472326534,0.0159928138818081
84,"heggarty2024",-5.79907955008315,-0.00849183128988971,-0.0629573979167461,0.0913216795104828,0.202091927314527,-0.0915775342460047,0.148804958907571,0.110128944988681
85,"heggarty2024",-5.90371150470326,-0.0575258190137467,-0.09801601828472,-0.0123898997638764,0.147479074215867,0.0507628357627061,0.308592341921291,0.37535254795684
86,"heggarty2024",-5.70840798727314,0.178971077480802,-0.129644841195081,0.084170393319588,-0.0114501194057881,0.0502014782384447,0.0468120770758428,-0.433747160523912
87,"heggarty2024",-6.15707532869617,-0.12492333300335,0.0520527874465442,0.0939379713926234,0.0527647389481631,-0.0539761678406541,-0.0225108056366833,-0.463063085993298
88,"heggarty2024",-5.26116812261415,-0.00292789615971085,0.0459402233598733,0.017932775645267,0.0712371151159569,0.243774535999294,-0.0187203724667663,-0.46107045848042
89,"heggarty2024",-5.60052564577323,-0.0465033401664918,-0.146945260866623,-0.309440473704084,0.0113029155464699,-0.165527246687604,-0.0576045878009751,0.243362725852281
90,"heggarty2024",-5.82381373786965,0.0991683648423579,-0.190008485708987,-0.137333478769442,0.153323838885551,0.230076335156631,-0.0309894785386663,0.301260357811101
91,"heggarty2024",-6.0106840218365,-0.134029433337438,0.00811099675262334,-0.022822069255047,-0.132023812893938,-0.199874942472824,-0.0707854815103613,-0.481292050945737
92,"heggarty2024",-5.98093968534868,-0.00714174067832042,-0.0596195563462144,-0.313680409543662,0.122620897538472,-0.026486809722406,-0.105291529985728,0.428562946546277
93,"heggarty2024",-5.67388758221526,0.049963409541853,0.00601855638355522,0.116785651539563,-0.0222009693745312,0.0871292195087273,-0.0559806020919185,-0.639852369277138
94,"heggarty2024",-6.2363480617723,0.00591134171960745,0.0163485580550761,-0.0822109516507233,0.0312145040810462,-0.0548860763955669,-0.133239356814508,-0.227824088897183
95,"heggarty2024",-6.52062143032821,0.158661445579265,0.0178280358425266,0.0562208204428436,0.118088084436452,0.362448658812067,-0.104910893701652,-0.0474745262749324
96,"heggarty2024",-5.61453824222844,0.0462339823354707,0.0461134844280885,0.0131391824183355,-0.0130384055577055,-0.0110901062505353,-0.0060966806098283,-0.158184579669228
97,"heggarty2024",-6.13278129760616,-0.12616714144521,0.0369685874344576,-0.0947792345867657,0.033320607109054,-0.140504638937334,0.0514676026821839,-0.141070090675069
98,"heggarty2024",-5.9823768869687,0.00518477161874254,0.166217044324752,-0.0377128657050183,0.031493156356481,0.235519350562599,0.0250027226379169,-0.229375424330535
99,"heggarty2024",-5.787887406793,-0.00645259689733658,9.88627539030805e-05,0.0121227858290224,-0.0414911373919732,0.145927263314216,0.0244377330892276,-0.14804587822445
100,"heggarty2024",-6.369330175064,-0.212644150348702,-0.0343878970796247,-0.0608620961678631,-0.193952832309303,-0.0135732058128928,-0.19564870708692,-0.4596659596925
101,"heggarty2024",-6.27114391032906,-0.150558677619821,-0.102883030157064,-0.089670996148038,0.0274380103596176,-0.331417963583304,0.101656376814265,0.108491201882159
102,"heggarty2024",-6.07536845128559,-0.09890243261359,0.0149246406079108,-0.310682886849324,0.048250797008419,-0.111584205231416,-0.171037185735715,-0.15818048593802
103,"heggarty2024",-5.91036527296836,-0.0781794549876323,0.1092460830084,0.232786373260457,0.226042670605926,0.049262839404334,-0.00963861067878608,-0.17522735174679
104,"heggarty2024",-5.78820429864115,-0.0467993942927717,-0.0236535802203533,-0.156505457856577,0.059606563703094,0.123930116418818,-0.066312542867631,0.0987934538896422
105,"heggarty2024",-6.01345487400091,-0.101052836940514,-0.0761030345208071,-0.279871981012478,0.0106673935547754,-0.162416276127761,-0.120725167584828,0.0780382537387407
106,"heggarty2024",-5.9896938663213,-0.0786075012762599,0.0360881333201969,-0.0411619411199452,-0.00678397098955917,0.088671622754592,-0.0976966860495115,-0.352733539815182
107,"heggarty2024",-5.98285584171765,-0.020231969528418,-0.189664393179126,-0.0793068666857252,-0.0405332288348221,0.0970936318553962,-0.0728916917527475,0.139297447671638
108,"heggarty2024",-6.11275051661671,-0.345955840416195,-0.0218959598901981,-0.171496683164068,-0.0271210185644848,-0.292387664860535,-0.197341241446192,-0.247740736834884
109,"heggarty2024",-6.07471409947631,-0.18044327304842,0.1780333820834,0.186428769345734,-0.0396111490394555,-0.0836481757551138,0.202856520825865,-0.237973128076918
110,"heggarty2024",-5.92423050155855,-0.0665335609289748,0.0353274571630222,0.317562381234525,-0.217230637138819,-0.00281713040824691,0.104352455838791,-0.816126836907625
111,"heggarty2024",-6.22431719083771,-0.078318641159664,-0.0782796611535508,0.0412827261583682,-0.10981627621133,-0.0161982787434334,-0.158336500630184,-0.584157367751685
112,"heggarty2024",-5.74231706662394,-0.02904282813869,0.0100631047136683,-0.199754380466811,0.100741731922204,0.163583576043341,-0.0999970834205445,0.314558906867736
113,"heggarty2024",-5.93853232303685,0.0100237872013204,0.0670996066200374,0.0204668917652298,-0.0848365813485669,0.00124050154026503,0.0351832185931755,-0.0727851639994898
114,"heggarty2024",-6.22752150928783,-0.259195505650365,0.0363524964264982,0.232085709905534,-0.127056921756336,-0.172611121931265,-0.180222194478936,-0.817170343832252
115,"heggarty2024",-5.85266093237064,0.0471848452994018,0.0828102778575519,0.423646347548645,0.148782196587703,0.18250896786408,0.290597911555219,-0.272836514305309
116,"heggarty2024",-5.82418840610208,-0.0784408518582387,0.0984626208063549,-0.157861167134095,0.0250860760170469,-0.15790105550486,0.109939621708803,-0.401107823645173
117,"heggarty2024",-5.67294734159958,-0.0636205670614656,0.00679781055968059,0.128450731545736,0.0277556589043995,0.0294086574559142,0.188572554087452,-0.284832495977643
118,"heggarty2024",-5.71593548215334,-0.0487187308860112,-0.0596226876153941,-0.185946419787215,0.161952324416109,0.0767671012203427,0.114625249125004,0.075738340458432
119,"heggarty2024",-5.45164843842816,-0.100286955852785,0.0409006082951638,-0.0876099661560089,0.142020736635659,0.0784140964338583,-0.114058265745916,-0.0853107933303118
120,"heggarty2024",-5.69928514346713,-0.0917708460146123,0.0112428670037957,-0.481511951266395,0.105515336039933,-0.172497969094752,0.0919911045102801,0.540017270563836
121,"heggarty2024",-5.98446888787594,0.0953308617432218,0.0983264980601689,0.529957752165932,-0.0212962181901012,0.369159892576158,-0.020990727283124,-0.853593467897276
122,"heggarty2024",-5.85903682157497,-0.0674867531596148,-0.171828301736538,-0.111291239976547,-0.247878208236201,-0.181648156750933,-0.0662314658824522,-0.57770506094516
123,"heggarty2024",-5.94237851632033,-0.053660696536656,0.109170151763887,-0.082528013128277,0.131493968633486,-0.0284347108111124,0.129162055771675,-0.0591264483475069
124,"heggarty2024",-5.74995859341342,-0.0518752647585909,0.0847160849608482,0.0917442770748711,0.0724330423683531,0.217502572953733,0.0238211466452103,-0.0367041405268172
125,"heggarty2024",-6.09786485934678,-0.0926378457896004,-0.0415734353825539,-0.333633793795859,0.0574451753438854,-0.324341683609539,-0.123308933531216,0.0565035879629473
126,"heggarty2024",-5.85656948839811,0.0116707159205211,-0.130286745489835,0.0304764932562912,-0.0467092490388346,-0.0621325506651528,0.123608350236783,-0.154615076721681
127,"heggarty2024",-5.83050939054081,-0.124494791696945,-0.030210491804272,-0.0743688516857694,-0.00328977006311622,-0.168204856786431,-0.212848879394141,-0.348223204127173
128,"heggarty2024",-5.59561998756362,-0.119085660216708,0.0305327213542882,-0.0339751571823888,-0.0489285712386856,-0.0212353299051851,-0.157081260805781,-0.685087742333521
129,"heggarty2024",-5.69709113438853,0.0820359500285182,0.0443289194945683,-0.0925606031500947,0.00709401161906754,0.0154750554733738,0.037790435084231,-0.424099328497998
130,"heggarty2024",-6.67544367940302,-0.160483433108635,-0.071797023850787,-0.190970200107112,0.00574598219228758,-0.103168011344717,0.0467109940525522,0.0628650269994159
131,"heggarty2024",-5.94896154531877,-0.0617259824186214,-0.108942460505409,-0.0341707331667483,-0.0493046129523215,-0.163405744887878,0.10393550907285,-0.175412908840429
132,"heggarty2024",-5.78087695141794,-0.0488309338681652,-0.0815480682347724,0.338817528345722,-0.505890423075367,0.174874169020399,-0.00916109230218527,-1.16564015369759
133,"heggarty2024",-6.01651282175285,-0.0924863697572928,-0.0563255395838102,0.0471347037985742,-0.0384753842607162,-0.144377602429555,-0.018451151322517,-0.247863722629203
134,"heggarty2024",-5.90432565942294,0.0452674061892031,0.106057207200691,0.415948198081721,-0.0827897467119643,0.182637287489456,0.0594321980076401,-0.763096116090185
135,"heggarty2024",-5.68271830240239,0.0898498055426989,-0.0608498745182221,0.350163702116582,0.0418850408900855,0.407405451694169,0.165540017010382,-0.0727132178745037
136,"heggarty2024",-5.70495573098282,-0.0459373545015994,0.0537606965918312,0.190593706134256,0.0279809455427478,0.0311198876036691,0.213929558273267,0.0259629305864086
137,"heggarty2024",-5.62688072886998,-0.0270929698737731,0.0999453033774814,0.137228935069605,0.149427467468759,0.00833512386370419,0.0646289397861118,-0.180600097506608
138,"heggarty2024",-6.13153095465977,0.00183615324469806,0.0550794576115756,-0.0812605385352638,-0.0712137890554109,-0.128960251548036,0.184375831461044,0.100393193126086
139,"heggarty2024",-5.62713302580029,0.096172955478153,-0.174457430341861,0.104294570075961,0.00680023112825752,0.321801500370814,0.0522224648327759,-0.0790332285068535
140,"heggarty2024",-5.78481081274394,-0.0130203928885088,-0.170574853853734,0.179606296740954,-0.0898581740488809,-0.24742566209882,0.0462250387738967,-0.809759030969886
141,"heggarty2024",-5.49243362143028,0.114049961834642,-0.139918072751097,0.0822105286707165,0.0121260042725571,-0.0546432473223171,0.156891825307673,-0.275299854202327
142,"heggarty2024",-6.03915621864889,-0.102707151984114,0.0356384999702961,-0.226029830839605,0.0394114938633943,-0.100419350453614,-0.0733238798954274,0.155298858313775
143,"heggarty2024",-6.05729959774619,-0.0320438840817688,-0.0413885106898725,0.26947275335791,-0.136494070175655,0.0519487079976679,-0.0236442853795596,-0.658757801454556
144,"heggarty2024",-6.28790748528524,-0.188896621279988,-0.17990604019158,-0.634901709771569,0.125024507359033,-0.408911849377529,-0.427919375706505,0.370325757373476
145,"heggarty2024",-5.13523722967189,0.00257731977221401,-0.00665432562771105,0.287193995053272,0.0963506609820573,0.195188779465828,0.107656946547374,-0.708992733709834
146,"heggarty2024",-5.60856058481164,0.095050007620229,-0.0252660965698005,0.0888505531289891,0.005652206407504,0.0392852103623631,0.121695801627512,0.0057356705162329
147,"heggarty2024",-5.888367310968,0.0493103924814915,-0.0295112898189396,0.105323446051673,0.000199248895289689,0.0889642697398199,0.0724329644010445,-0.141529013988278
148,"heggarty2024",-6.00686092066337,-0.109757125500444,-0.00944135320537265,0.166340316962799,-0.129435278309665,-0.134144864534648,0.0153771738890591,-0.758007165567007
149,"heggarty2024",-6.07109708251872,-0.0468869595673938,0.0555286982533814,0.220916134157237,0.0326723550954604,-0.251891679820817,0.391627207428295,-0.0797448125956726
150,"heggarty2024",-5.92903741402225,0.0802187533136329,0.0899469180919428,-0.0754025802386159,-0.0189572354688491,-0.0783971146079596,-0.0187994801015824,-0.24040209531208
151,"heggarty2024",-6.4236237112145,-0.09149675847018,-0.0604122916506085,-0.333926217432962,0.0317259183363773,-0.0334776366572584,-0.069854733137792,0.0958232938349183
152,"heggarty2024",-6.13107303988027,-0.0299016699083958,0.0943303671631764,0.167941676026013,-0.0336203180243388,-0.0130336696325312,-0.0138767197387929,-0.585803232501036
153,"heggarty2024",-5.75168253129269,-0.10934708259588,0.105070341639413,-0.188563520045351,0.0479031833455667,0.0086301080416155,0.134189200712511,0.208121222093699
154,"heggarty2024",-5.87630065236428,-0.00158864429540753,-0.0890687418576726,-0.099540972068134,0.0975114689231645,-0.088801611593598,0.0558469421540034,-0.101471389659331
155,"heggarty2024",-5.58213758084886,-0.142059615362997,-0.193570615277274,-0.349891285083802,0.0784498078040284,-0.270723555757205,-0.0784845509465397,0.0868297432537351
156,"heggarty2024",-5.9991702332937,-0.142140110699414,-0.0634436560401297,-0.229654140165371,0.0109077044738794,-0.119965021577594,-0.149751244726201,-0.144465984991012
157,"heggarty2024",-5.7469792013303,0.0185848627759106,-0.0345241218156373,0.10539216159797,-0.0814004890470962,0.0969524606049256,-0.0759063229618816,-0.490966911185282
158,"heggarty2024",-6.46921183275668,-0.0607549792260307,0.0777011834735784,0.253843440035777,0.0723822717606023,0.109645362920438,0.132212172097909,-0.409470251879468
159,"heggarty2024",-5.08568638849548,0.0415451136094255,0.0743427630951792,0.171165608642628,-0.00397268160608821,0.0901549158556701,0.171724083176055,-0.477708210244032
160,"heggarty2024",-6.74171888531449,-0.19607586709868,-0.0990854888123496,-0.0180733154811737,0.0678650581698232,-0.36411174882666,0.035398006762062,-0.0511717406585439
161,"heggarty2024",-6.21382052845556,-0.124827702157494,0.221206616812308,0.048201746727081,-0.160456617487498,-0.272719533525824,0.0868056487570539,-0.615879077256208
162,"heggarty2024",-5.86202003883189,-0.141497624025536,0.00711034121487059,0.0231621328396685,0.000899346118427502,-0.0574449386909698,0.0717713453341378,-0.017578823224645
163,"heggarty2024",-5.94779197428354,-0.0405396653253254,-0.132797895981351,-0.202756541369016,-0.0693673700020725,-0.247077705418313,-0.106530269109683,-0.409424566617288
164,"heggarty2024",-6.27792564061277,0.0107221628661645,0.0944648259752639,0.316367968630206,0.20971987080775,0.0582495489811652,0.318944047993591,-0.0685802937496176
165,"heggarty2024",-5.65833771565696,0.0478326859239498,0.00176042869830279,0.0465483466730043,-0.155523933083498,0.13721309916613,-0.082213328406802,-0.183237577427824
166,"heggarty2024",-6.48482887254105,-0.1939249357566,-0.0140676284873117,-0.06680639367678,0.20137967071919,0.112160810863739,-0.0299959664779995,-0.0435797804821918
