"sample_id","tree","R2_full","partial_R2_linear","partial_R2_spline","partial_R2_phylo","prop_residual","shapley_log_n_speakers","shapley_n_segments","shapley_delta","shapley_log_n_speakers_n_segments","shapley_log_n_speakers_delta","shapley_n_segments_delta","shapley_triple","prop_linear_norm","prop_spline_norm","prop_phylo_norm","prop_residual_norm","shapley_norm_log_n_speakers","shapley_norm_n_segments","shapley_norm_delta","shapley_norm_log_n_speakers_n_segments","shapley_norm_log_n_speakers_delta","shapley_norm_n_segments_delta","shapley_norm_triple"
11,"long_v3_CCD0.0.25",0.843457955804727,0.253018025938355,0.835974721179261,1.03803081927612,0.156542044195273,0.00295945877145432,0.0483781293782001,0.347847585111105,0.0159654466708558,0.0243930144789005,0.00665231730775595,0.0122094959328698,0.184176013649886,0.335874044359184,0.417055205865474,0.0628947361254553,0.00118903761262116,0.0194371403358543,0.139756588652625,0.0064145230800482,0.00980051216809891,0.00267273717961799,0.00490547462102103
12,"long_v3_CCD0.0.25",0.870966107456224,0.304856193052427,0.803514588584543,0.831003973685432,0.129033892543776,0.00153552631422692,0.0323598002446785,0.141654716372395,0.00603501858476759,0.0147055723030302,0.00594583354757406,0.00432721335374636,0.104848479231612,0.407851382003265,0.421804562024013,0.0654955767411094,0.00077940903408244,0.0164253262338286,0.0719017086441898,0.00306328062387615,0.00746431747742781,0.00301801170008789,0.00219642551811957
13,"long_v3_CCD0.0.25",0.943704948858464,0.439045661579614,0.0992303847208194,0.759856477735939,0.0562950511415362,0.0235966011290957,0.0237320613532753,0.340022959840306,0.0179047636921158,0.10611717820253,0.00479588525043573,0.0101942020348007,0.365087754901982,0.0688265579744495,0.527039233640913,0.0390464534826561,0.016366688894545,0.0164606446017506,0.235841169254105,0.0124188096190629,0.0736032631354805,0.00332644356017162,0.00707073583686562
14,"long_v3_CCD0.0.25",0.901067154539215,0.27238318077406,0.329465489056378,0.689959667648317,0.0989328454607852,0.130472037561469,0.00410531637399947,0.0276617613893832,0.00306318249978652,0.085174470288382,0.0268849707666272,0.00379438637582511,0.200895524915916,0.235414193112521,0.492999430395023,0.0706908515765398,0.0932266670304394,0.00293338687589015,0.0197652605625059,0.0021887471085636,0.0608600289340007,0.019210217488959,0.0027112169155573
15,"long_v3_CCD0.0.25",0.888412890115327,0.22512909868935,0.0746426802626131,0.597459996853826,0.111587109884673,0.0558603680930953,0.0113855434124906,0.0928346473843846,0.0122921811857573,0.0502429456099377,0.023305874648148,0.0163936706578508,0.250778176470924,0.071359772638422,0.57118272529927,0.106679325591385,0.0534035373943885,0.0108847885207461,0.0887516271791209,0.0117515508762523,0.0480331783745655,0.0222808440181966,0.0156726501076537
16,"long_v3_CCD0.0.25",0.878534321725588,0.187366385687647,0.117966159626542,0.53919177596162,0.121465678274412,0.00397081240852483,0.0258702113829619,0.0781989111047749,0.0180171624032653,0.00153506754033401,0.0624222298970846,0.00221194981844304,0.197997994323066,0.121508126568571,0.555381159865582,0.125112719242781,0.00409003716186528,0.0266469717165342,0.0805468552856541,0.0185581327444511,0.00158115837264438,0.0642964748114158,0.00227836423050118
17,"long_v3_CCD0.0.25",0.87147598159909,0.243843899298645,0.0890914838655682,0.497182725371861,0.12852401840091,0.0313903230056847,0.0370796781512511,0.176766476801568,0.0120019594564832,0.0509443334929643,0.0335589282616077,0.00945746525791096,0.329455932107748,0.0835757052772116,0.466401446262795,0.120566916352245,0.0294469041287737,0.0347840233261677,0.165822616562889,0.0112589013311041,0.0477902984305043,0.0314812479949631,0.00887194033334662
18,"long_v3_CCD0.0.25",0.88513677852498,0.105671113086008,0.0171118003546869,1.49596226711655,0.11486322147502,0.00786217972302281,0.0162184567492603,0.00599709842946126,0.00973322315189127,0.00626966363895544,0.0176047068951056,0.0792517064779446,0.0807155161309353,0.0096629106440034,0.844759137806833,0.0648624354182281,0.00443971636858517,0.00915844593224299,0.00338651837013193,0.00549628114198458,0.00354043398446909,0.00994125142388556,0.044752868909636
19,"long_v3_CCD0.0.25",0.817597032651964,0.271715819716106,0.00546002334994406,0.766972874424281,0.182402967348036,0.0810895530008797,0.00900078117994694,0.0269782559623807,0.00150271563110747,0.0585761152008946,0.00892864964434736,0.0805821872779209,0.21830498638688,0.00446995466211983,0.627897310326958,0.149327748624042,0.0663855449426254,0.0073686651538654,0.0220862756962645,0.00123022747534184,0.0479544797612981,0.00730961326467477,0.0659701800928097
20,"long_v3_CCD0.0.25",0.897452576868928,0.333335236702133,0.0297831554371866,1.06707225561548,0.102547423131072,0.0698533245238275,0.0121664220581672,0.0865585151044095,0.026729140806814,0.161778734279305,0.0357308730323704,0.0531829917817881,0.271058242936511,0.0181008290430236,0.648517331086188,0.0623235969342769,0.0424536308101842,0.00739419052506411,0.0526062756321194,0.0162447397231443,0.0983216576283317,0.0217155776418973,0.0323221709757699
21,"long_v3_CCD0.0.25",0.924387093149095,0.0128946221244354,0.0165340538685688,1.57278012129929,0.0756129068509051,0.00821203308488859,0.00364132493899567,0.044798996901076,0.00219470908779284,0.00565215833316574,0.000782141179183035,0.0199638115562126,0.048706734286007,0.00944710087906698,0.898643042088488,0.043203122746438,0.00469212847568239,0.00208055231376431,0.0255969072297518,0.00125399604461182,0.00322948687492682,0.000446893827741844,0.011406769519528
22,"long_v3_CCD0.0.25",0.918187176592099,0.0941320869670208,0.297519717835696,1.61635107711559,0.0818128234079011,0.00118559011180798,0.0266882029060529,0.00491974346141781,0.00805270738564565,0.0108410700278083,0.00647543071527404,0.0392228592347761,0.0465276555642676,0.142145187879977,0.772239666022675,0.0390874905330803,0.000566436169063106,0.012750750248946,0.00235049247737831,0.00384732014604561,0.00517950859570864,0.0030937489532533,0.0187393989738727
23,"long_v3_CCD0.0.25",0.954078479116233,0.174297651653641,0.28210606999357,0.676145874512761,0.0459215208837673,0.032195107137717,0.00335473717234097,0.0902048881937008,0.00510864302164666,0.00326996033037749,0.0296387898284954,0.000981452367596413,0.140944277896718,0.241337619465876,0.578432912734922,0.0392851899024842,0.0275424435753634,0.00286992861629992,0.0771689633666848,0.00437036943435235,0.00279740326714394,0.0253555514818293,0.000839618155044536
24,"long_v3_CCD0.0.25",0.952738386291061,0.190153504632147,0.20251523967013,0.960104503847613,0.0472616137089388,0.0739891914862599,0.00823854673560052,0.0820408582406091,0.00956170427937002,0.0109424599505999,0.02776958049561,0.00754792353949136,0.153912330390698,0.141621859176037,0.671415075031712,0.0330507354015532,0.0517417201504636,0.00576133582591072,0.0573723680813265,0.00668663918400202,0.00765222175223711,0.0194196724391353,0.00527837295762293
25,"long_v3_CCD0.0.25",0.962623343651443,0.179040800852987,0.0497006982384543,0.635765897958877,0.0373766563485571,0.00358689420948124,0.00245543541104104,0.103558368093665,0.0514978225675352,0.0115922106724227,0.0421555702262369,0.0010295592985976,0.229968536363721,0.0529452288217527,0.677269578447408,0.0398166563671182,0.00382105164336439,0.00261572964369374,0.110318802138762,0.0548596719220853,0.0123489662792406,0.0449075443775694,0.00109677035900549
26,"long_v3_CCD0.0.25",0.95017182478938,0.125400113258563,0.239588390715814,1.17043333711552,0.04982817521062,0.000242558155724111,0.0127583296688816,0.070346195952286,0.0029049479536541,0.000695795734567345,0.000491792194177512,0.0166734009899414,0.0665700056389508,0.153193139739112,0.748376652275824,0.0318602023461132,0.000155092011485565,0.00815769317521291,0.0449794524452399,0.00185742763440836,0.000444892729889762,0.000314452591380369,0.0106609950513339
27,"long_v3_CCD0.0.25",0.897838341521907,0.149201967583416,0.202426657911377,0.578984296756013,0.102161658478093,0.063482371654819,0.00503690052676867,0.0696635608430222,0.00690079283410437,0.00174734891940911,0.0231430171611418,0.00224206292725434,0.163116028883691,0.191730280921215,0.548390330657944,0.0967633595371491,0.060127915347257,0.00477074691117201,0.0659824858455767,0.00653614974585607,0.00165501768710899,0.0219201227123596,0.0021235906343606
28,"long_v3_CCD0.0.25",0.933979708016304,0.153149712383168,0.137521106934486,0.599244794194696,0.0660202919836958,0.0407446187105248,0.0125791375692721,0.0502521288933439,0.00653251352659117,0.0011400857928926,0.0530726354735874,0.0018444843994178,0.171490062558365,0.141927707128833,0.618446444657107,0.0681357856556948,0.0420502018950314,0.0129822119139534,0.0518623620123462,0.00674183539737544,0.00117661765617178,0.0547732463180292,0.00190358736545789
29,"long_v3_CCD0.0.25",0.936164840372357,0.159802629620318,0.151443238605851,0.570056624187536,0.0638351596276431,0.0475577925220008,0.0163358760636535,0.0612805584556233,0.00437870368708802,0.00170043827010389,0.0567430778841453,0.00303423415392759,0.19565484567929,0.155109133872226,0.583855641558089,0.065380378890395,0.0487089953626863,0.016731308776828,0.0627639400263779,0.00448469633005529,0.00174159975517594,0.0581166233955196,0.00310768203264674
30,"long_v3_CCD0.0.25",0.922258673410443,0.142640977657598,0.291477182258321,0.691378551870326,0.0777413265895575,0.00938104665567801,0.00925965458180835,0.0755554766200277,0.0145176785772113,0.00105438336775404,0.0184784263386962,0.00791650646968147,0.113776484895465,0.243555203574496,0.577708493828458,0.0649598177015811,0.00783870185056408,0.00773726793716274,0.0631333449389882,0.012130816326364,0.000881031419987136,0.0154403746248271,0.0066149477975717
31,"long_v3_CCD0.0.25",0.935698343079612,0.163854524493734,0.19121003420178,0.823399919418977,0.0643016569203879,0.0193853734558718,0.00195445964780734,0.0314737720208794,0.0792182914847378,0.0225693181255767,0.0591036897824204,0.00130854118758092,0.166171483168182,0.147775200177764,0.6363582770457,0.0496950396083543,0.0149818363608425,0.00151048906455037,0.0243242619570195,0.0612232455831474,0.0174425234418565,0.0456778307963941,0.00101129596437162
32,"long_v3_CCD0.0.25",0.9489722254331,0.241642105574163,0.443231266456164,1.11183976654556,0.0510277745668999,0.0481073632950567,0.00330906988644939,0.0602104002386686,0.0295548522654927,0.00126625395814447,0.0726254665783352,0.00107190504189211,0.118614904024222,0.243233747814261,0.610148637635779,0.0280027105257381,0.0264000650614663,0.00181593116545174,0.0330418957681914,0.0162189313495634,0.000694887114771226,0.0398549600614759,0.000588233503301838
33,"long_v3_CCD0.0.25",0.961338700637558,0.345026124634812,0.111948431821928,0.715608958403581,0.0386612993624417,0.00395680161377584,0.00887526655320819,0.130808582238745,0.0376684099044711,0.0235575268208976,0.0887759485301232,0.0139793155918066,0.262064429153756,0.0953693691152672,0.609630468113578,0.0329357336173988,0.00337081696883723,0.00756087922031527,0.111436415499016,0.03208988665316,0.0200687623244127,0.0756286270931835,0.0119090413948315
34,"long_v3_CCD0.0.25",0.969736913564313,0.890418935669286,0.144448256097374,0.917514828226808,0.0302630864356868,0.0181181784712606,0.0151482739473371,0.218027829913887,0.0774251197236473,0.0889610916344768,0.422213219761453,0.00612864938409098,0.436488070632785,0.0745251465916911,0.473373157427107,0.015613625348417,0.00934770652845331,0.00781544455459105,0.112487034626762,0.0399459194120998,0.0458976700317311,0.217832343191884,0.00316195228726449
35,"long_v3_CCD0.0.25",0.984792804975142,0.0931054963524647,0.202234350275412,1.30212623806535,0.0152071950248581,0.00158298409751476,0.00563641686848437,0.0582065259764063,0.00935752260570791,0.00384212224234498,0.00108888791324867,0.0169964878292228,0.05983556281729,0.125123437195132,0.80563222987006,0.00940877011751799,0.000979400438335736,0.00348728023250723,0.0360126782984066,0.00578954757420196,0.00237714087854699,0.000673700576783141,0.0105158148185083
