"model","tree","coordinate_method","coef_Intercept","se_Intercept","ci_lower_Intercept","ci_upper_Intercept","coef_longitude","se_longitude","ci_lower_longitude","ci_upper_longitude","coef_latitude","se_latitude","ci_lower_latitude","ci_upper_latitude","coef_log_n_speakers","se_log_n_speakers","ci_lower_log_n_speakers","ci_upper_log_n_speakers","coef_longitude_latitude","se_longitude_latitude","ci_lower_longitude_latitude","ci_upper_longitude_latitude","coef_latitude_log_n_speakers","se_latitude_log_n_speakers","ci_lower_latitude_log_n_speakers","ci_upper_latitude_log_n_speakers","coef_longitude_log_n_speakers","se_longitude_log_n_speakers","ci_lower_longitude_log_n_speakers","ci_upper_longitude_log_n_speakers","var_longitude_norm","prop_longitude_norm","prop_longitude_norm_q2_5","prop_longitude_norm_q97_5","var_latitude_norm","prop_latitude_norm","prop_latitude_norm_q2_5","prop_latitude_norm_q97_5","var_log_n_speakers_norm","prop_log_n_speakers_norm","prop_log_n_speakers_norm_q2_5","prop_log_n_speakers_norm_q97_5","var_longitude_norm_latitude_norm","prop_longitude_norm_latitude_norm","prop_longitude_norm_latitude_norm_q2_5","prop_longitude_norm_latitude_norm_q97_5","var_latitude_norm_log_n_speakers_norm","prop_latitude_norm_log_n_speakers_norm","prop_latitude_norm_log_n_speakers_norm_q2_5","prop_latitude_norm_log_n_speakers_norm_q97_5","var_longitude_norm_log_n_speakers_norm","prop_longitude_norm_log_n_speakers_norm","prop_longitude_norm_log_n_speakers_norm_q2_5","prop_longitude_norm_log_n_speakers_norm_q97_5","phylo_var_mean","phylo_prop_mean","phylo_prop_q2_5","phylo_prop_q97_5","residual_var_mean","residual_prop_mean","residual_prop_q2_5","residual_prop_q97_5","V_trace_norm"
"brms_phylo","heggarty2024","log_plus_10",-5.96175083130315,0.126610234932334,-6.21806971114801,-5.71165881620013,-0.128506036040432,0.132121792560402,-0.3975025297924,0.127520959553903,-0.0096376632443894,0.13749621219434,-0.267798449360535,0.280102256334953,-0.0367548888314926,0.0781137762675455,-0.192576415454167,0.117693047386412,-0.30426780270549,0.140859863271184,-0.589363775459734,-0.0216203269245048,0.129411714866994,0.0958463911942758,-0.0587643308710129,0.325013183054705,0.106837276480714,0.0952778093201153,-0.0765126768592876,0.299427063756662,0.00938199654416275,0.0364494870182988,0.00640902352815143,0.1071494900698,0.0139377879956077,0.0549344736227297,0.00767342710882331,0.154011681303917,0.00594454474854734,0.0237991328879363,0.00301205505068174,0.0852908508057981,0.0329839941874487,0.135364952293069,0.0114562216007817,0.301797498661686,0.00799452957363856,0.0319406736430763,0.00496578484180277,0.107071666659453,0.00832852803817227,0.0335696108827476,0.00398790525632441,0.112821942103003,0.0428258790629766,0.143416819777668,0.000170640672046266,0.559804250342679,0.126544886107064,0.540524849874474,0.208328797315999,0.803952478815633,7.15701504538082
