"model","tree","coordinate_method","n_divergent","max_rhat","min_bulk_ess","min_tail_ess","max_rhat_fixed","min_bulk_ess_fixed","min_tail_ess_fixed","coef_Intercept","se_Intercept","ci_lower_Intercept","ci_upper_Intercept","coef_log_n_speakers","se_log_n_speakers","ci_lower_log_n_speakers","ci_upper_log_n_speakers","coef_n_segments","se_n_segments","ci_lower_n_segments","ci_upper_n_segments","coef_delta","se_delta","ci_lower_delta","ci_upper_delta","coef_log_n_speakers_n_segments","se_log_n_speakers_n_segments","ci_lower_log_n_speakers_n_segments","ci_upper_log_n_speakers_n_segments","coef_log_n_speakers_delta","se_log_n_speakers_delta","ci_lower_log_n_speakers_delta","ci_upper_log_n_speakers_delta","coef_n_segments_delta","se_n_segments_delta","ci_lower_n_segments_delta","ci_upper_n_segments_delta","coef_t2longitudelatitude_1","se_t2longitudelatitude_1","ci_lower_t2longitudelatitude_1","ci_upper_t2longitudelatitude_1","coef_t2longitudelatitude_2","se_t2longitudelatitude_2","ci_lower_t2longitudelatitude_2","ci_upper_t2longitudelatitude_2","coef_t2longitudelatitude_3","se_t2longitudelatitude_3","ci_lower_t2longitudelatitude_3","ci_upper_t2longitudelatitude_3","method","total_response_variance","total_SS","R2_full_mean","R2_full_q2_5","R2_full_q97_5","SS_log_n_speakers_norm","partial_R2_log_n_speakers_norm","partial_R2_log_n_speakers_norm_q2_5","partial_R2_log_n_speakers_norm_q97_5","SS_n_segments_norm","partial_R2_n_segments_norm","partial_R2_n_segments_norm_q2_5","partial_R2_n_segments_norm_q97_5","SS_delta_norm","partial_R2_delta_norm","partial_R2_delta_norm_q2_5","partial_R2_delta_norm_q97_5","SS_log_n_speakers_norm_n_segments_norm","partial_R2_log_n_speakers_norm_n_segments_norm","partial_R2_log_n_speakers_norm_n_segments_norm_q2_5","partial_R2_log_n_speakers_norm_n_segments_norm_q97_5","SS_log_n_speakers_norm_delta_norm","partial_R2_log_n_speakers_norm_delta_norm","partial_R2_log_n_speakers_norm_delta_norm_q2_5","partial_R2_log_n_speakers_norm_delta_norm_q97_5","SS_n_segments_norm_delta_norm","partial_R2_n_segments_norm_delta_norm","partial_R2_n_segments_norm_delta_norm_q2_5","partial_R2_n_segments_norm_delta_norm_q97_5","linear_partial_SS_mean","linear_partial_R2_mean","linear_partial_R2_q2_5","linear_partial_R2_q97_5","spline_partial_SS_mean","spline_partial_R2_mean","spline_partial_R2_q2_5","spline_partial_R2_q97_5","phylo_partial_SS_mean","phylo_partial_R2_mean","phylo_partial_R2_q2_5","phylo_partial_R2_q97_5","residual_SS_mean","residual_prop_mean","residual_prop_q2_5","residual_prop_q97_5","V_trace_norm","n_obs"
"brms_phylo","heggarty2024","standard",6,1.00062373028474,6991.39421580383,6083.50238896474,1.00062373028474,7074.46153180563,6727.13035871462,-5.93227844366127,0.302011885007349,-6.59165214717574,-5.39651859156749,-0.0380223698091317,0.108353410354234,-0.263776009037096,0.170969319521848,-0.0234791483028293,0.0922867520217674,-0.201366042867226,0.157977359030626,-0.0809054660388807,0.165712720591853,-0.404115926051022,0.255803544859392,0.0604128737953726,0.0752149062071007,-0.0891778146326847,0.209753217409971,-0.0375556255319397,0.193077420372355,-0.427509985411277,0.335429012140793,0.022977498228573,0.130096755287299,-0.234774316431794,0.283869179874739,0.0386486841945188,0.221021610798719,-0.390531593782443,0.511449626364091,0.0293934770669161,0.208200831545618,-0.396970296492925,0.438461808968203,-0.16281163539564,0.222851697081949,-0.588358554323794,0.296096856053609,"ANOVA_Type_III",0.151249708700898,5.29373980453142,0.142129769874242,-0.337321216494445,0.547128244154683,0.26756308988278,0.0505433020440005,0.00152271465339056,0.254716513999864,0.256499878556248,0.0484534351946587,0.00135192145284121,0.23771198955988,0.354794072494685,0.0670214414752653,0.00369675135662265,0.280618184663791,0.368470727336238,0.0696049940008062,0.000543479826132003,0.327547604948274,0.247076545741112,0.0466733452841063,0.00267880911835051,0.191829548828143,0.313608418696645,0.0592413738257777,0.00217057175254366,0.255845751213844,0.224526895149871,0.0424136628244699,-0.295570105680098,0.484598460512808,4.67225974881188,0.882600944007948,-0.0716617829143411,4.56553908339895,1.77811753368261,0.335890617850268,-0.0784764479418708,1.85611841466689,4.54134178433925,0.857870230125758,0.452871755845317,1.33732121649444,7.15701504538082,36
