"model","tree","coordinate_method","coef_Intercept","se_Intercept","ci_lower_Intercept","ci_upper_Intercept","coef_longitude","se_longitude","ci_lower_longitude","ci_upper_longitude","coef_latitude","se_latitude","ci_lower_latitude","ci_upper_latitude","coef_log_n_speakers","se_log_n_speakers","ci_lower_log_n_speakers","ci_upper_log_n_speakers","coef_longitude_latitude","se_longitude_latitude","ci_lower_longitude_latitude","ci_upper_longitude_latitude","coef_latitude_log_n_speakers","se_latitude_log_n_speakers","ci_lower_latitude_log_n_speakers","ci_upper_latitude_log_n_speakers","coef_longitude_log_n_speakers","se_longitude_log_n_speakers","ci_lower_longitude_log_n_speakers","ci_upper_longitude_log_n_speakers","var_longitude_norm","prop_longitude_norm","prop_longitude_norm_q2_5","prop_longitude_norm_q97_5","var_latitude_norm","prop_latitude_norm","prop_latitude_norm_q2_5","prop_latitude_norm_q97_5","var_log_n_speakers_norm","prop_log_n_speakers_norm","prop_log_n_speakers_norm_q2_5","prop_log_n_speakers_norm_q97_5","var_longitude_norm_latitude_norm","prop_longitude_norm_latitude_norm","prop_longitude_norm_latitude_norm_q2_5","prop_longitude_norm_latitude_norm_q97_5","var_latitude_norm_log_n_speakers_norm","prop_latitude_norm_log_n_speakers_norm","prop_latitude_norm_log_n_speakers_norm_q2_5","prop_latitude_norm_log_n_speakers_norm_q97_5","var_longitude_norm_log_n_speakers_norm","prop_longitude_norm_log_n_speakers_norm","prop_longitude_norm_log_n_speakers_norm_q2_5","prop_longitude_norm_log_n_speakers_norm_q97_5","phylo_var_mean","phylo_prop_mean","phylo_prop_q2_5","phylo_prop_q97_5","residual_var_mean","residual_prop_mean","residual_prop_q2_5","residual_prop_q97_5","V_trace_norm"
"brms_phylo","long_v3_CCD0.0.25","log_plus_10",1.89300981300206,0.104693635203015,1.70648646114847,2.10423870557932,-0.111561059160977,0.0657195045222008,-0.251277516532434,0.0201836571571953,-0.00816370004433229,0.0775706056476487,-0.161974770942816,0.154400530725267,0.00817784933548494,0.040128535327559,-0.0744405446882259,0.0912009342487371,0.0503422558786978,0.0860344078005765,-0.126712943334102,0.20247072794633,-0.0319296599770221,0.0501269299685713,-0.118694429247865,0.0696438956247501,0.0267639320082077,0.0421576517570097,-0.0608507320542521,0.111053739238138,0.00778739839953867,0.0852335817043036,0.00580330731170209,0.225908998133368,0.0037815615762168,0.0398710535396782,0.00432969765457198,0.141839742646116,0.00146608582013306,0.0158973586126301,0.00166290590391852,0.0689391815700145,0.00412379002692705,0.044629559093529,0.00372781517526303,0.136503140729622,0.00197849275809861,0.0221669348551068,0.00231646292758123,0.0716575205726021,0.00229714142248719,0.0252818796461599,0.00391225883912751,0.0674452989050109,0.0620449619068504,0.710033617280536,0.394480693367338,0.912877853598724,0.00516328821648492,0.0568860152680566,0.00130647190658108,0.278812264743262,4.57536807423231
