"sample_id","tree","Intercept","longitude_norm","latitude_norm","log_n_speakers_norm","n_segments_norm","delta_norm"
64,"long_v3_CCD0.0.25",1.94038290062693,-0.136574235549091,-0.0896719191663699,0.00521587074850316,0.0449625952261171,-0.0465483496823151
65,"long_v3_CCD0.0.25",2.03651130035483,-0.186165714633716,-0.172290031675192,0.0155099213639383,0.02751079740648,-0.0862944973312079
66,"long_v3_CCD0.0.25",1.66467288247803,-0.0811723685342546,0.0130734961026543,-0.00570363133314198,0.0311284329615948,-0.0459031806677423
67,"long_v3_CCD0.0.25",1.86291650303956,-0.101555765048047,0.0313939562257558,0.0132623660388434,-0.00307050226234308,-0.147368241281022
68,"long_v3_CCD0.0.25",2.04338255802966,-0.160746375829417,0.071946584276553,0.00431297500229562,0.0434313149656768,-0.0842230013289298
69,"long_v3_CCD0.0.25",1.9530560790355,-0.0838464797680094,0.0373409185342609,0.00329886637410858,-0.00789963310616005,-0.0769913443393859
70,"long_v3_CCD0.0.25",1.94086855283798,-0.194126386377605,-0.135855215248422,-0.02692033654259,-4.53846477755926e-05,-0.109203181256166
71,"long_v3_CCD0.0.25",1.97871132759068,-0.0785284336090484,0.05100091960911,-0.011137429341103,0.0475973470042734,-0.0840372748740163
72,"long_v3_CCD0.0.25",1.99214067247216,-0.176237119649033,0.0338159970176978,0.0139417373581101,0.00328946502087481,-0.110017062932122
73,"long_v3_CCD0.0.25",1.94117753031203,-0.139066409993426,-0.0232442192399971,0.0147518910186391,-0.00482097075037804,-0.0393323312182975
74,"long_v3_CCD0.0.25",1.60474443494158,-0.0797191060096638,-0.0209355125650316,-0.025035775742456,0.0290008267989602,-0.00657026014101731
75,"long_v3_CCD0.0.25",2.00909407668976,-0.0148441660527655,-0.0291723548073213,0.0320934527791202,-0.00261015693612289,-0.0550842098745623
76,"long_v3_CCD0.0.25",1.91726828810651,-0.0905029170834516,-0.0103464622451937,0.00831117438045875,0.0507858575033538,-0.0464998362660065
77,"long_v3_CCD0.0.25",1.86769456911649,-0.0874032739908915,0.0834194081749404,0.0357376089959179,-0.0164851162471065,-0.0810471644189956
78,"long_v3_CCD0.0.25",1.79983455932489,0.0559975301108583,0.00627630019741187,-0.0798366410680705,0.0222492222554576,-0.0507975449396172
79,"long_v3_CCD0.0.25",1.71932993566089,-0.203494103293682,-0.07518354800546,0.046956424215365,0.027902333020542,-0.078151290837606
80,"long_v3_CCD0.0.25",1.90537660879382,-0.116259047595285,-0.104778404012305,0.0204412897485737,0.0284069833856883,-0.107987368203916
81,"long_v3_CCD0.0.25",1.81055183881908,-0.0844888164913947,-0.0378834372270622,-0.00677564702767958,-0.0104134129127674,-0.0440675514268907
82,"long_v3_CCD0.0.25",1.93233638732694,-0.211450750419965,-0.0528434080735766,0.0456905827716932,-0.0355656021402492,-0.059632842943932
83,"long_v3_CCD0.0.25",1.71810777045185,-0.0850948086004716,-0.00925886849188708,-0.00417706749231072,-0.00238570081289317,-0.0733106851174024
84,"long_v3_CCD0.0.25",1.77264497934078,-0.125523403919891,-0.0577470415613503,-0.0656916983267167,-0.00627332842417316,-0.0175099212914406
85,"long_v3_CCD0.0.25",1.89518365839265,-0.11710603025542,0.0526376790093622,0.0086465115709946,0.0657583472570459,-0.0904631282566368
86,"long_v3_CCD0.0.25",1.97060152453029,-0.165744031419056,0.0488953582966395,0.015970955107379,0.0204727206689965,-0.07885599624034
87,"long_v3_CCD0.0.25",2.09463883150906,-0.13067491536296,0.0516471773142287,0.0334410969616443,0.00439897294130905,-0.0621360682808465
88,"long_v3_CCD0.0.25",2.04618931982817,-0.154540833876831,-0.0758209379098903,0.0174572532735808,0.0760867431185327,-0.0252658480572292
