"sample_id","tree","R2_full","partial_R2_phylo","prop_residual","prop_phylo_norm","prop_residual_norm","shapley_longitude_norm","shapley_norm_longitude_norm","shapley_latitude_norm","shapley_norm_latitude_norm","shapley_log_n_speakers_norm","shapley_norm_log_n_speakers_norm","shapley_n_segments_norm","shapley_norm_n_segments_norm","shapley_delta_norm","shapley_norm_delta_norm","shapley_longitude_norm_latitude_norm","shapley_norm_longitude_norm_latitude_norm","shapley_longitude_norm_log_n_speakers_norm","shapley_norm_longitude_norm_log_n_speakers_norm","shapley_longitude_norm_n_segments_norm","shapley_norm_longitude_norm_n_segments_norm","shapley_longitude_norm_delta_norm","shapley_norm_longitude_norm_delta_norm","shapley_latitude_norm_log_n_speakers_norm","shapley_norm_latitude_norm_log_n_speakers_norm","shapley_latitude_norm_n_segments_norm","shapley_norm_latitude_norm_n_segments_norm","shapley_latitude_norm_delta_norm","shapley_norm_latitude_norm_delta_norm","shapley_log_n_speakers_norm_n_segments_norm","shapley_norm_log_n_speakers_norm_n_segments_norm","shapley_log_n_speakers_norm_delta_norm","shapley_norm_log_n_speakers_norm_delta_norm","shapley_n_segments_norm_delta_norm","shapley_norm_n_segments_norm_delta_norm"
189,"heggarty2024",-0.234831183155245,0.033898454521638,1.23483118315524,0.0126843119917016,0.462055990612349,0.0831245840777862,0.0311040185607884,0.0439398230522123,0.0164416470402407,0.1023820017584,0.0383098660680692,0.02806032973724,0.010499770033763,0.0271286522414332,0.0101511497736589,0.227075451965963,0.0849683538390923,0.327608160345891,0.12258624103946,0.0780954211884116,0.0292221784578658,0.0434092733434014,0.0162431230034186,0.0954275394457188,0.0357076067334357,0.0674564923625214,0.0252412449790561,0.0306403761594548,0.0114651861341211,0.154721350819511,0.0578944944029664,0.0305041527868295,0.0114142133159403,0.0641676402110416,0.0240106040140728
190,"heggarty2024",0.488666653824101,1.86562483567763,0.511333346175899,0.37008178785743,0.101432589942535,0.379766546552662,0.0753338398100832,0.157076901448293,0.0311591588016008,0.0402821009970169,0.00799071263982978,0.0566502095164009,0.0112376349303437,0.0340796091859436,0.0067603316893214,0.751630848714183,0.149100120764584,0.11529052043887,0.0228700439183065,0.160121052748215,0.0317630234875973,0.035469407385217,0.00703602431117767,0.324187772861852,0.0643087443347929,0.114189227642531,0.0226515817713467,0.0240979299026321,0.0047802777983441,0.326828382391418,0.0648325589180075,0.104528879385164,0.0207352699352034,0.039957384885062,0.0079262990894952
191,"heggarty2024",-0.330525869965162,-0.00756959717204345,1.33052586996516,0,0.532348249342016,0.0757910484238063,0.0303242746758961,0.0978166622669937,0.0391368030413995,0.0178376230730124,0.00713689799627084,0.00989202171276847,0.00395783393627918,0.0130386956100042,0.00521682962982967,0.50793627669955,0.203227155354286,0.0263917160530051,0.0105594217708196,0.0534487839363407,0.0213850532336629,0.0250144116666597,0.0100083572666012,0.0352818494603474,0.0141163965449663,0.180305792565393,0.0721410046848054,0.0524896467196704,0.0210012989379373,0.0447164192476496,0.0178912022987972,0.0110842822302562,0.00443486171422147,0.0177812916089441,0.00711435957221118
192,"heggarty2024",-0.147633283530203,0.365383768462068,1.1476332835302,0.142425752426165,0.447344813931076,0.014783867775167,0.00576271765029344,0.0129701733362052,0.00505574373016676,0.0357255727865849,0.0139257460899315,0.155672241995268,0.0606806818249392,0.100152846668347,0.0390393492420351,0.0931951506633301,0.0363272553446023,0.0493875750233088,0.0192511631340533,0.0106681485195047,0.00415841975214143,0.0293871229334854,0.0114550329180164,0.0420991893964326,0.0164101671827303,0.024012264828023,0.00935992559270608,0.185204574395572,0.0721923170590852,0.0527221629604707,0.0205509778411502,0.17199358097299,0.0670427022132256,0.0744417786347456,0.0290172340676822
193,"heggarty2024",0.358001680307524,1.52401823621916,0.641998319692476,0.414224004846033,0.174493394348858,0.0558991436311229,0.0151932349574704,0.155964849811414,0.0423908212964477,0.115728475719132,0.0314546844308312,0.0138657114737193,0.00376866260533227,0.0554545473397115,0.0150723948966421,0.0323396473533979,0.00878982805039509,0.0934026141976047,0.0253865760898001,0.311553190407107,0.0846793084137555,0.0989054446201476,0.026882230407736,0.0338454448092451,0.00919909969677342,0.0773653308610025,0.021027686167972,0.11541654687289,0.0313699030201849,0.0311467734995515,0.00846560818656842,0.0585262479602096,0.0159072747573105,0.263782216439389,0.0716952878278903
194,"heggarty2024",0.217738172053385,0.214223299020374,0.782261827946615,0.113326607312783,0.413825570780024,0.0299355745916793,0.01583626581211,0.0368441523001721,0.0194909834671945,0.02512824671814,0.0132931336661684,0.14214041823235,0.0751939281766,0.110758478516743,0.0585925184554017,0.114779524546313,0.0607196983955086,0.0250086127451458,0.0132298459082971,0.0374961212916475,0.0198358826178234,0.0357268444852801,0.0188999146872589,0.0224912249546183,0.0118981185990096,0.078884729541579,0.0417309359374744,0.0351477879703992,0.01859358708156,0.121903653854376,0.0644884453442873,0.0298350654999939,0.0157830953380445,0.0477522025184485,0.0252614684204543
195,"heggarty2024",-0.240697600177376,-0.00474428905415976,1.24069760017738,0,0.523505822132036,0.0228815351664922,0.00965474332928916,0.0162598056707356,0.00686073942123256,0.0191693031040693,0.00808838654943741,0.0198663393387263,0.00838249731988446,0.059460631995883,0.0250891007067677,0.0951196756842371,0.040135246503975,0.0533952406100287,0.0225298407359655,0.137116375081091,0.0578555327698942,0.0196492395355317,0.00829089320060524,0.193681175424262,0.0817227525526622,0.213256576832434,0.0899824901440658,0.049191825422507,0.0207562318217617,0.172230815679687,0.072671886159831,0.0327514584826872,0.0138193055234017,0.0252510108658701,0.0106545311291909
196,"heggarty2024",0.441786283727613,0.343200543276446,0.558213716272387,0.220756062652907,0.359058470440354,0.0259359086923624,0.0166826923686988,0.0369462031268114,0.0237648176613745,0.0302971648113566,0.0194879726863192,0.0125245845301678,0.00805615848054254,0.014637970693184,0.00941554679548706,0.153545850927,0.0987649295765585,0.0259446077603793,0.0166882878493639,0.0226909889128186,0.0145954703983663,0.0101294981068811,0.00651557278254058,0.0351164477842043,0.0225878685190572,0.0432861425935662,0.027842841725023,0.0105407100646795,0.00678007566430393,0.175714662640683,0.113024521187007,0.0357092670292945,0.0229691862208347,0.020225383580018,0.0130095249912618
197,"heggarty2024",-0.232281769625836,0.0205492397288253,1.23228176962584,0.00918503883967219,0.55080168730312,0.0396372869958236,0.0177169581629425,0.0491004498617845,0.0219467749161175,0.0740242511856748,0.0330871424534664,0.042646517325142,0.0190620151001847,0.0617195565976977,0.0275872261941638,0.106693318376989,0.0476894661874763,0.124058381923261,0.0554512513060831,0.0454815730631621,0.0203292199899997,0.0386312518134399,0.0172672835109256,0.017930936765261,0.00801471746857873,0.0865171405803076,0.038671177474892,0.0291652684867351,0.0130362060764884,0.0544893309102628,0.0243554811449525,0.0235500676727601,0.0105263401033657,0.19077492035211,0.0852720137675705
198,"heggarty2024",0.081307243951666,1.48425339712745,0.918692756048334,0.433395493707484,0.268254262610166,0.0461378195269675,0.0134720413045212,0.0528082359993546,0.0154197737105105,0.0652965013676823,0.0190662925228179,0.0514388436524551,0.015019917140593,0.0531660566147937,0.0155242557636337,0.0780134170927886,0.0227795762382438,0.132636308116648,0.0387292212711148,0.0549967912628885,0.0160588222656838,0.0593937905758504,0.0173427268144358,0.026444818716184,0.00772177128628218,0.118660123012794,0.034648236410339,0.0312534414766408,0.00912586807956193,0.0686327079390564,0.0200404502353144,0.0406352379892976,0.0118653115865367,0.142248636423721,0.0415359790527612
199,"heggarty2024",0.451243081394608,0.183233953750833,0.548756918605392,0.136943222847698,0.410123448495706,0.0563637612650563,0.0421244805422422,0.0545519111564125,0.0407703614605133,0.00923615926586367,0.0069028113551594,0.0217413484895613,0.0162487916145941,0.0235020083703583,0.0175646527499318,0.0664888493259366,0.0496916489752237,0.0389447992977674,0.0291061029892163,0.0570781148905702,0.0426583656968671,0.0391245817925772,0.0292404667015463,0.0132019637467137,0.00986672735257304,0.0986577792532359,0.0737336829412463,0.0329165820835235,0.0246008053822722,0.0224552939876546,0.0167823717477797,0.0196871095961692,0.0147135188728252,0.0520875016662734,0.0389285402746045
200,"heggarty2024",0.00612521287995527,0.0307227873995217,0.993874787120045,0.0190671005179281,0.616816118336557,0.0441309298758305,0.0273884288215722,0.122800539243989,0.0762121676973023,0.0110258189724555,0.00684281656825062,0.060427604260018,0.0375024306714202,0.0294903314838476,0.0183022167682056,0.0829713616698274,0.0514934817760902,0.0361204814491879,0.0224170040820692,0.0508525606227723,0.0315599907124158,0.00766730301541442,0.00475846268098043,0.0310513114308371,0.0192709882917225,0.0506565561136235,0.0314383468775219,0.00825694209173454,0.00512440302979361,0.0122852979013967,0.0076244712737969,0.0248375572146263,0.0154146234803696,0.0141261694200826,0.00876694841400329
201,"heggarty2024",0.214381578394373,0.0570800247181755,0.785618421605627,0.0356476219956166,0.490634484908918,0.0624438374428104,0.0389974307843675,0.0813034799081633,0.0507756563351932,0.0106540320066897,0.00665365699434853,0.0333808853785776,0.0208470334364735,0.0129290296392219,0.00807443871344978,0.251644496414196,0.157157042761303,0.0149642636423939,0.00934548322991434,0.0370098085616346,0.0231133688580059,0.0210859508473004,0.0131685998549221,0.0525480368997942,0.032817304569581,0.0545132952058916,0.0340446478576297,0.0244254799622662,0.0152542028679101,0.0524222383470732,0.0327387408465074,0.00947692579879918,0.00591853052313986,0.0397293153323809,0.0248117554627198
202,"heggarty2024",0.524209450973045,0.85844989620247,0.475790549026955,0.383629054735961,0.212624032436792,0.0627155415348499,0.0280266839365938,0.0413086815127569,0.0184602625164627,0.0120627121405904,0.00539065456996134,0.00751096363883163,0.00335654287299437,0.148712526821697,0.066457514112796,0.192009226967189,0.0858061938942002,0.0128214708627741,0.00572973305625586,0.0221316209656469,0.00989030678247438,0.0298329656242721,0.0133319282267239,0.0275187384629328,0.0122977330077877,0.0366450211518617,0.0163761390006067,0.0514098390263579,0.0229743262094332,0.0292308420706585,0.0130628477705099,0.0339795757185732,0.015184989328918,0.195578066489649,0.0874010575415284
203,"heggarty2024",0.196469561334765,1.10866382097279,0.803530438665235,0.249559594605666,0.18087424405232,0.273257098211842,0.0615100171601449,0.122771688583503,0.0276358371693488,0.0434381781812139,0.00977790916618945,0.101389942638785,0.0228228183362429,0.0682298559047073,0.0153585017003993,0.663947090797738,0.149454111954071,0.0711123696372951,0.016007353899724,0.366060570936885,0.0824000260096609,0.0271930196780254,0.00612113324036981,0.0566856595255444,0.0127599096710282,0.157772328306219,0.0355144612345554,0.0721512530897103,0.0162412059731143,0.369056992972793,0.0830745189031808,0.0233316317917671,0.00525193702662099,0.113889314832332,0.0256364198973635
204,"heggarty2024",0.603035423372764,0.617035470404736,0.396964576627236,0.255175632298537,0.164165095362399,0.0680131366559313,0.0281269002888928,0.0330094244190947,0.0136510802894818,0.0341509907441201,0.0141231761782449,0.0442530584938581,0.0183008963405416,0.104583378727271,0.0432505602589486,0.21046755937732,0.0870390684464374,0.128000864637989,0.0529348848411157,0.0442207710015999,0.018287543816015,0.0961563328418405,0.039765547054095,0.0703481130331227,0.0290925320913257,0.0808920129632389,0.0334529723911274,0.127460839461988,0.0527115568926385,0.180831349816548,0.074782984515571,0.028781030022347,0.0119024235824534,0.152912569973697,0.0632371453521757
205,"heggarty2024",0.432639870079818,1.1299976013609,0.567360129920182,0.402861883207013,0.202272792544822,0.0475439180064428,0.0169501530977127,0.057975556632053,0.0206691960200933,0.0949884542968491,0.0338648750535976,0.0167426873451257,0.00596903085960564,0.0371822523185582,0.0132560566260428,0.0308697076335777,0.0110055353536464,0.109998958217717,0.0392163553312232,0.0914834077783485,0.0326152709487121,0.037469369305348,0.0133584183388992,0.0401815464462461,0.0143253520644729,0.188175229056139,0.0670874230698968,0.0987831196343868,0.0352177328138085,0.0679981819917006,0.0242424192926057,0.103086634711442,0.0367520034939093,0.0850888252123755,0.0303355018839388
206,"heggarty2024",0.265348302652207,0.00129360471379873,0.734651697347793,0.00098500565313368,0.559395051094733,0.0296876751125882,0.0226054586090857,0.0155488542358103,0.011839558992522,0.0127334740054176,0.00969580873166061,0.042879749886237,0.0326504654724636,0.0513540738283607,0.0391031761811049,0.0956184736333085,0.0728079729983703,0.0356109357211129,0.0271156811849202,0.022339653469913,0.0170103623790098,0.055852754601448,0.0425286630751054,0.029317420664931,0.0223235311237032,0.0426818891326195,0.0324998058785648,0.0260688820285375,0.0198499556279288,0.0820023815624509,0.0624401013291347,0.019507626104814,0.0148539362816898,0.0161475946175559,0.0122954653868695
207,"heggarty2024",-0.545734152711887,0.408097692712122,1.54573415271189,0.0911991261055693,0.345431024081527,0.307002436669446,0.0686069890531931,0.111872780090327,0.0250006308818695,0.0936563623743566,0.0209297395091941,0.0523430946443331,0.0116973082045619,0.0402431310130897,0.00899328382808252,0.459927077665316,0.102781633673567,0.0726019816069937,0.0162246378608202,0.0834179669573022,0.0186417267822579,0.269111436697106,0.0601393447943433,0.0573098018838616,0.0128072369494586,0.122826049941278,0.0274483992869456,0.222135596224406,0.049641477063915,0.323446049585137,0.0722817050702402,0.141058554777231,0.0315228857088216,0.16401411529469,0.0366528511456333
208,"heggarty2024",-0.125774123003882,0.0915475578650142,1.12577412300388,0.0377135702748427,0.463769460285424,0.123804835377346,0.0510021508848269,0.167818202904363,0.0691337238942361,0.0128209683780896,0.00528167548315781,0.126315259496353,0.0520363352873361,0.0808464012815237,0.0333051640841649,0.141795403047713,0.0584134740696693,0.0292994827677822,0.0120700991719363,0.0668042496648482,0.0275204147783849,0.0958175139656568,0.0394726045213872,0.0431352387620062,0.0177698225524674,0.0335987062414198,0.0138411902898376,0.0855773235105358,0.0352540961158826,0.0930483370855274,0.0383318253536215,0.041050748338698,0.0169111041125655,0.0683890645079513,0.028173288840259
209,"heggarty2024",0.257969076464479,1.03430897274313,0.742030923535521,0.347366389642656,0.249206581112926,0.100761274546664,0.033840062377337,0.0656152037165678,0.0220364678460079,0.0762037700522263,0.0255925735711227,0.0541064531721414,0.0181713238404283,0.0446505189681422,0.0149956057409997,0.046314964153126,0.0155545995522325,0.0344018342743265,0.0115536472020199,0.078470070686642,0.0263536968814368,0.07233641648293,0.0242937463519454,0.0524307446872617,0.0176085473183002,0.116012619373589,0.0389621339529839,0.289260557518519,0.0971464022638652,0.0892885848529545,0.0299870291895605,0.029320606492462,0.00984714769746945,0.0520600312436503,0.0174840454587081
210,"heggarty2024",0.0467134432455123,0.23915725666452,0.953286556754488,0.131203760789403,0.522981334961622,0.0259743517571534,0.0142497563408075,0.155495760489907,0.0853063329443637,0.0105691153056443,0.00579830901080537,0.00653947225572368,0.00358761162214067,0.0574672844670218,0.0315270544142611,0.0268076971005416,0.0147069368780565,0.00889128465594217,0.00487783645530416,0.0339046186853267,0.0186003700731757,0.0127321653154943,0.00698497714718552,0.0149823386022213,0.00821944187455348,0.122449357113341,0.0671767872887568,0.0400083647567673,0.0219489385031939,0.0373513565085121,0.0204912805609615,0.0178351764074234,0.00978453362290782,0.0593405377108058,0.0325547375125004
211,"heggarty2024",0.126095332225645,0.373606620302341,0.873904667774355,0.180598425869373,0.422438465443212,0.0941468970661678,0.045509850432726,0.154945871533643,0.0748995841435808,0.0113578194048857,0.00549027826158713,0.0114614677673663,0.00554038104374014,0.0252376166842979,0.0121996602795485,0.0990187682522192,0.0478648736561561,0.0343757653803058,0.0166169676295193,0.0388523907204285,0.0187809322000048,0.0111422681385866,0.0053860825185988,0.101137595410556,0.048889097609081,0.0305729211115368,0.0147787033926322,0.0162397794646607,0.00785017836517473,0.125862113153704,0.0608407300003333,0.0568478251683563,0.0274797800188718,0.01000432323982,0.00483600913585993
212,"heggarty2024",-0.126656999057291,0.901828259449012,1.12665699905729,0.315044277949422,0.393585848575568,0.0236032049830958,0.00824553299730796,0.0524492177554154,0.0183225861062087,0.014171338843875,0.00495060912858611,0.00977530403615827,0.00341490030894477,0.038450288354621,0.0134322064148108,0.240027248137169,0.0838510107498318,0.0750181960457773,0.0262068228165191,0.107254583109875,0.0374682677533983,0.0162395506458184,0.00567311730790156,0.0516749918115514,0.0180521183637104,0.041578145239827,0.014524890530222,0.0393883255090456,0.0137598998918215,0.0147721982957969,0.00516051309887805,0.0308936556321622,0.0107923757432475,0.078762975154514,0.027515022263621
213,"heggarty2024",-0.0196989722298917,-0.0422414765761581,1.01969897222989,0,0.492561687518659,0.0560691226238022,0.0270839751822799,0.0638290193999031,0.0308323636332835,0.02270644005029,0.0109682589992751,0.0151808103471052,0.00733303236161845,0.0382555055797141,0.0184791756178952,0.175571073132245,0.0848089352020878,0.0786774617391144,0.0380048469002143,0.15845030846861,0.0765388153294667,0.015629745048948,0.0075498885518741,0.0285878676390654,0.0138092600957172,0.0660879272023992,0.0319235204054762,0.0151685774427553,0.00732712330397108,0.215620956021614,0.104154877914743,0.0804123342539646,0.0388428704314881,0.0202493448275912,0.00978136855195035
214,"heggarty2024",0.0695260136743207,0.959483837757404,0.930473986325679,0.232802065661009,0.225763329757328,0.469656020080074,0.113953864903365,0.507503187961157,0.123136821942776,0.0239154021163288,0.00580265638117265,0.0471621181734402,0.011443067720023,0.105567623186388,0.0256141477089978,0.303757442484061,0.0737014603971622,0.0365192346199877,0.00886075712933661,0.0337069100313661,0.00817839548052489,0.0461072062718344,0.0111871116943767,0.0238410470850348,0.00578461542602951,0.0823277713181458,0.0199754018461929,0.109516577637609,0.0265722928254326,0.0280323692740324,0.00680156685871866,0.111961923454715,0.0271656134579181,0.301924920501023,0.0732568308096357
215,"heggarty2024",0.269980362371832,0.755282972091304,0.730019637628168,0.328772136912103,0.317775092408409,0.03604799978763,0.0156915730388708,0.0366694412637423,0.015962084422838,0.0150110367773347,0.00653425381070804,0.0140082399625796,0.00609773973074303,0.094307008626161,0.0410515235977846,0.0476807580477402,0.0207552735758611,0.0509388167131442,0.0221734955525117,0.0328280068589407,0.0142899209493556,0.0315307751874463,0.0137252403667571,0.119542081366744,0.0520362658687265,0.0132697614765414,0.00577628253007805,0.056222701755822,0.0244735529361291,0.00794080773127941,0.0034566068918409,0.0627640929384847,0.0273209985121191,0.193219868835346,0.0841079588951643
216,"heggarty2024",0.249495130434868,0.934639264497791,0.750504869565132,0.344270467368087,0.276445332463158,0.0610865057841324,0.0225009591347383,0.0277731280011987,0.0102301156397319,0.0215334101219695,0.00793174163371203,0.0155177151520329,0.0057158855301738,0.0715272170788249,0.0263467515100569,0.284453121101945,0.104777118473294,0.0251234990190945,0.00925413587655432,0.0454264281234857,0.016732634969427,0.10873938029364,0.0400536963264891,0.0184319401539751,0.00678932813155381,0.0319854546026878,0.0117817085407437,0.0748379145332387,0.0275662330825092,0.0506645260512034,0.0186620664519189,0.0466887045467156,0.0171975892150701,0.145907005226229,0.0537442356527817
217,"heggarty2024",0.465582425395066,0.430227135300341,0.534417574604934,0.239651218771784,0.297688854511059,0.0279963466610277,0.0155949219562565,0.0652284622827176,0.0363344828859989,0.0143501459752922,0.00799352177107798,0.0584670806127504,0.0325681622036513,0.177588195738098,0.0989226946794203,0.0339487615225405,0.0189106204772273,0.0187607936699687,0.0104504032852212,0.0577756556368042,0.0321830148603554,0.0244511311697981,0.0136201157583893,0.0663232875344611,0.0369443379704284,0.0547552458692972,0.0305005433875415,0.0568744002351107,0.0316809847982819,0.0131209152746231,0.00730879825785418,0.047642298785308,0.0265383887536939,0.113294548406909,0.0631089356717592
218,"heggarty2024",0.414932639100858,0.323023653773845,0.585067360899142,0.154968422438708,0.280682126152892,0.0967638752265073,0.0464218174666749,0.0522429456928987,0.025063201356913,0.0277824544557256,0.0133284454193356,0.0297960693790278,0.014294463617748,0.0380313214873079,0.0182452703549496,0.411554375981606,0.197440440192249,0.0606501236665074,0.0290964883701413,0.0350975676045555,0.0168378216875778,0.0652170840003637,0.0312874568333157,0.028556896254157,0.0136999786565193,0.0605314848366888,0.0290395721905297,0.0890172401414706,0.0427054214556975,0.0798750814877032,0.038319532411019,0.0186592416975461,0.00895164554047101,0.0825814528702388,0.039617895855259
219,"heggarty2024",-0.54282482149268,0.000609414008929401,1.54282482149268,0.00019287740188607,0.488298658669859,0.0802183424913243,0.0253888247671149,0.23841647212546,0.0754579793647781,0.0503484723730565,0.015935115369776,0.0260494341711028,0.00824455478526191,0.0354744222963868,0.0112275305550599,0.0835228158762996,0.0264346790332737,0.0397044964508288,0.0125663342266845,0.0524334971799972,0.0165950184270379,0.135837004223154,0.0429919366320052,0.0557358049010594,0.0176401872681444,0.112898407636081,0.0357319510593076,0.220825820913464,0.0698905997943373,0.332087562573603,0.105104551797881,0.101240701384513,0.0320423278133575,0.0513650955040413,0.0162568730342349
220,"heggarty2024",-0.120100072453565,0.00886201193925384,1.12010007245357,0.00375928040533175,0.475148339141134,0.0507803028499333,0.0215410900807971,0.180593301216904,0.0766079828432327,0.0543957327045113,0.0230747615204579,0.0465767906908159,0.0197579531360872,0.164188238133,0.0696489274253108,0.116597573652991,0.0494608873185314,0.0396120085089779,0.0168034807924411,0.0520296469781365,0.0220710639662832,0.0227688224007135,0.00965857284894247,0.0500453740361029,0.0212293320389343,0.0916833214536978,0.0388922195319947,0.063391668069552,0.0268908524687935,0.224962635359886,0.0954295291901195,0.0303166443860678,0.0128603716602024,0.0404650811179993,0.0171653556314056
221,"heggarty2024",0.491492825537139,0.523828358176859,0.508507174462861,0.246271872989739,0.239068794823451,0.0758454720202778,0.0356578756393297,0.0441326532928593,0.0207484589499252,0.0656238793712405,0.0308523115126035,0.0667293624325201,0.0313720416490308,0.0497809685024702,0.0234039493299203,0.213781133085865,0.100506738959614,0.0423183851738104,0.0198955016771673,0.0997136824649452,0.0468792400411723,0.109420371854903,0.0514427283275155,0.0176279160355468,0.00828756181526591,0.049686215908505,0.0233594024885319,0.0638417298822596,0.0300144544440657,0.10697450264538,0.0502928310722133,0.0158242238080161,0.00743957667616994,0.0733967977229493,0.0345066596042838
222,"heggarty2024",0.903583585765183,2.24118684071255,0.0964164142348173,0.564175650374295,0.0242709765288428,0.253462026837349,0.0638041867989395,0.391610379948168,0.0985803757130483,0.0553074935784469,0.0139225969889561,0.04818580676055,0.0121298494057284,0.0323065755110797,0.00813255857085741,0.199105165060804,0.0501208930690254,0.089832397602982,0.0226135770662616,0.166934020033555,0.0420224265158024,0.0244448709942223,0.00615352577525237,0.0294796558104959,0.00742093594678128,0.0701703953831743,0.0176640464477015,0.0444317430077914,0.0111848361115285,0.128764227344036,0.0324139158713196,0.0246524021293394,0.00620576774410597,0.076207935920024,0.0191838810715543
223,"heggarty2024",0.879963584678101,4.94313233049833,0.120036415321899,0.744873407466368,0.0180881125008962,0.0644699871790011,0.00971488841863443,0.290112409141398,0.0437166161650471,0.10923042674657,0.0164597738295873,0.0147243940787877,0.00221879748649953,0.0425524348487483,0.0064121643975051,0.496238622138379,0.0747774748226023,0.0416529610398238,0.00627662400000317,0.0403552329989883,0.00608107125265353,0.0800035404381996,0.0120556169228768,0.0274385521649872,0.0041346754407073,0.0869763710583086,0.0131063426078116,0.0342871971074222,0.00516668776684396,0.178524592161885,0.0269016106365821,0.029643093893276,0.00446687462115829,0.0368260357637429,0.00554926166422337
224,"heggarty2024",0.657293269542027,1.27232735161921,0.342706730457973,0.423312887300822,0.114021108941001,0.0495017804273028,0.0164696149717642,0.0520748115388413,0.0173256817910101,0.0226478321549336,0.00753510423902183,0.181722781454998,0.0604605373044545,0.238708394654788,0.0794200797740173,0.323547307651141,0.107646624751019,0.0677582981334155,0.0225436958381371,0.048140366996374,0.0160166624752835,0.0292169664509084,0.00972070466831149,0.0500397165082945,0.0166485903552125,0.0568446323668422,0.0189126370852109,0.0460099025322536,0.0153078409110446,0.0962504704126335,0.0320232560296544,0.067990174758814,0.0226208429368535,0.0601553285519231,0.0200141306271825
225,"heggarty2024",0.604189833000784,1.69177737510061,0.395810166999216,0.478708370835679,0.111999157213652,0.0370189853832592,0.0104749587289852,0.232419339940276,0.0657657947263282,0.0817013923158423,0.023118373011814,0.0689033303026111,0.0194970103512313,0.125829409498477,0.0356049161732342,0.0485380961729285,0.0137344270495557,0.0782474567592785,0.0221410411905064,0.187975148301068,0.0531897862716409,0.0146380025399735,0.00414199554346358,0.0263652832714883,0.00746036800543259,0.134776419856455,0.0381365783265142,0.027539349855608,0.00779258399910205,0.0553514975920171,0.0156623593775237,0.213496491494014,0.0604113514735677,0.113658196089102,0.0321609277217699
226,"heggarty2024",-0.287202466853878,0.0674960664541846,1.28720246685388,0.0279460469545542,0.532952844046606,0.156325204910056,0.0647248313286837,0.0325911345786136,0.0134940215790851,0.0164382672355352,0.00680609422369228,0.208807999597806,0.0864547886684296,0.0218760035098717,0.00905753258495204,0.0527458660221783,0.0218388792999511,0.169760944548588,0.0702877601115403,0.0899210578152268,0.0372308822709432,0.0265500621594057,0.0109927781385116,0.0297339052031125,0.0123110153613541,0.134157869851479,0.0555466759346236,0.0304658780845486,0.0126140811485724,0.0374612556844864,0.0155104447611897,0.029488699232955,0.0122094903701132,0.0242050090991666,0.0100218332171975
227,"heggarty2024",-0.0176672273766443,0.00321052903864491,1.01766722737664,0.00137442735180203,0.43566329894632,0.129902032540531,0.0556110548851293,0.0743398170103647,0.0318248726602793,0.0122299891792043,0.00523565787376774,0.0964230194191686,0.0412786907197638,0.0171078847221939,0.00732388475875115,0.523211297926755,0.223986735515059,0.0406049947536654,0.0173829966144057,0.0519458363063985,0.0222380104251852,0.0465955260481185,0.0199475428196622,0.0317631109331548,0.0135977865078823,0.124203377854645,0.0531714610442142,0.0208823225091382,0.0089397214229294,0.110916872454927,0.0474835086191068,0.0117265593095106,0.00502013956688048,0.0231726493916806,0.00992021026886188
228,"heggarty2024",-0.26358329117366,-0.0874472661335626,1.26358329117366,0,0.558298062404616,0.0598446166145499,0.0264415759013534,0.103029925774207,0.0455224505825836,0.208448855660208,0.0921004519753176,0.132381124687923,0.0584909011764178,0.0331982115096192,0.0146682037429472,0.0888586549223992,0.0392610564080637,0.0569263070103557,0.0251521582516431,0.0284403581808535,0.0125660073042874,0.0443430509431896,0.0195924080316835,0.0151614263066665,0.00669888165618277,0.0666306087639858,0.0294398794520469,0.0569910460928426,0.0251807623844824,0.0275390552918421,0.0121677781886528,0.0556693466617853,0.0245967864514395,0.022231348579243,0.00982263608828234
229,"heggarty2024",-0.292994492781727,0.488241180323075,1.29299449278173,0.187193572389187,0.495739130450234,0.0857272550194953,0.0328681638603269,0.129543705364027,0.0496675617807951,0.0260947556436329,0.0100048310679616,0.110534252710279,0.042379263507668,0.0226916000477466,0.00870004794219441,0.0148722918276977,0.00570209467992651,0.0940470724511121,0.0360580143060014,0.0101012884527734,0.00387287338187464,0.178513184311201,0.0684426509612956,0.0469755108775468,0.0180105940473033,0.00856305605490473,0.00328310908233056,0.0168707269265816,0.0064683024895596,0.0140737173178456,0.00539591809887852,0.0199363710103361,0.00764368238547917,0.0484350566008393,0.0185701895689832
