"model","tree","coordinate_method","coef_Intercept","se_Intercept","ci_lower_Intercept","ci_upper_Intercept","coef_longitude","se_longitude","ci_lower_longitude","ci_upper_longitude","coef_latitude","se_latitude","ci_lower_latitude","ci_upper_latitude","coef_log_n_speakers","se_log_n_speakers","ci_lower_log_n_speakers","ci_upper_log_n_speakers","coef_longitude_latitude","se_longitude_latitude","ci_lower_longitude_latitude","ci_upper_longitude_latitude","coef_latitude_log_n_speakers","se_latitude_log_n_speakers","ci_lower_latitude_log_n_speakers","ci_upper_latitude_log_n_speakers","coef_longitude_log_n_speakers","se_longitude_log_n_speakers","ci_lower_longitude_log_n_speakers","ci_upper_longitude_log_n_speakers","var_longitude_norm","prop_longitude_norm","prop_longitude_norm_q2_5","prop_longitude_norm_q97_5","var_latitude_norm","prop_latitude_norm","prop_latitude_norm_q2_5","prop_latitude_norm_q97_5","var_log_n_speakers_norm","prop_log_n_speakers_norm","prop_log_n_speakers_norm_q2_5","prop_log_n_speakers_norm_q97_5","var_longitude_norm_latitude_norm","prop_longitude_norm_latitude_norm","prop_longitude_norm_latitude_norm_q2_5","prop_longitude_norm_latitude_norm_q97_5","var_latitude_norm_log_n_speakers_norm","prop_latitude_norm_log_n_speakers_norm","prop_latitude_norm_log_n_speakers_norm_q2_5","prop_latitude_norm_log_n_speakers_norm_q97_5","var_longitude_norm_log_n_speakers_norm","prop_longitude_norm_log_n_speakers_norm","prop_longitude_norm_log_n_speakers_norm_q2_5","prop_longitude_norm_log_n_speakers_norm_q97_5","phylo_var_mean","phylo_prop_mean","phylo_prop_q2_5","phylo_prop_q97_5","residual_var_mean","residual_prop_mean","residual_prop_q2_5","residual_prop_q97_5","V_trace_norm"
"brms_phylo","long_v3_CCD0.0.25","standard",1.88007566591312,0.103550382975872,1.67151543306058,2.08530729728122,-0.096738523403189,0.0859188159707898,-0.269863147876783,0.068496716097028,-0.000607572571443675,0.0775805778193975,-0.153816932369551,0.150492329561769,0.00837908273947565,0.0434702572431042,-0.0775477874392053,0.0943811900062269,0.00774440053694901,0.0760141806459756,-0.144660185217992,0.15680258513372,-0.0385661503937473,0.0546903162735243,-0.146315845069558,0.0701419769041075,-0.00919366565139807,0.0498893372101916,-0.110818132045218,0.0899442766317434,0.0076826206848412,0.078637111031825,0.00478418161012883,0.218437779089356,0.00434464127584692,0.0437086088806294,0.0035297237729735,0.146501172751021,0.00166407859344004,0.0173716925578086,0.00106793777727259,0.075290406464489,0.00408232489118325,0.0414428444592319,0.00389471444760169,0.131415933288826,0.00200002699936983,0.0214845874407468,0.00219167623799243,0.0811942825029597,0.00205636968107709,0.021482049968424,0.00275672465588656,0.0722777975841376,0.0658898272844559,0.7187268209441,0.425654672317939,0.923965044508849,0.00525591825314307,0.0571462847172339,0.000813340819387135,0.284140198983672,4.57536807423231
