"sample_id","tree","R2_full","partial_R2_phylo","prop_residual","prop_phylo_norm","prop_residual_norm","shapley_longitude_norm","shapley_norm_longitude_norm","shapley_latitude_norm","shapley_norm_latitude_norm","shapley_log_n_speakers_norm","shapley_norm_log_n_speakers_norm","shapley_n_segments_norm","shapley_norm_n_segments_norm","shapley_delta_norm","shapley_norm_delta_norm","shapley_longitude_norm_latitude_norm","shapley_norm_longitude_norm_latitude_norm","shapley_longitude_norm_log_n_speakers_norm","shapley_norm_longitude_norm_log_n_speakers_norm","shapley_longitude_norm_n_segments_norm","shapley_norm_longitude_norm_n_segments_norm","shapley_longitude_norm_delta_norm","shapley_norm_longitude_norm_delta_norm","shapley_latitude_norm_log_n_speakers_norm","shapley_norm_latitude_norm_log_n_speakers_norm","shapley_latitude_norm_n_segments_norm","shapley_norm_latitude_norm_n_segments_norm","shapley_latitude_norm_delta_norm","shapley_norm_latitude_norm_delta_norm","shapley_log_n_speakers_norm_n_segments_norm","shapley_norm_log_n_speakers_norm_n_segments_norm","shapley_log_n_speakers_norm_delta_norm","shapley_norm_log_n_speakers_norm_delta_norm","shapley_n_segments_norm_delta_norm","shapley_norm_n_segments_norm_delta_norm"
1092,"long_v3_CCD0.0.25",0.5780567496152,0.394995099116283,0.4219432503848,0.274692628305808,0.293433262092133,0.11789463461638,0.0819878198954374,0.0293615223158236,0.0204189716632885,0.0207228721708513,0.0144113692432944,0.025959567368813,0.0180531399153428,0.12329626824067,0.0857442941927669,0.0826740348739782,0.0574942524172775,0.0382807808282685,0.0266217184031947,0.0149781620597375,0.0104163082341647,0.0307155108721516,0.0213605799922674,0.0122565717334908,0.00852362449818681,0.0221669261427739,0.0154156120347881,0.0180652660744961,0.0125631822525124,0.0535815017151697,0.0372623446914696,0.0187923494240014,0.0130688200103475,0.0122687190711716,0.00853207215771954
1093,"long_v3_CCD0.0.25",0.433104030037074,0.538815559745018,0.566895969962926,0.222456638691751,0.234049981825935,0.353825134718705,0.146081063790042,0.0947783586399297,0.0391304124434298,0.0395600462633585,0.0163328522331491,0.0218997571818552,0.00904158442110781,0.120472910429684,0.0497387245466377,0.114236138557126,0.047163796480876,0.0298895317444473,0.0123402612335224,0.0999175445682736,0.0412521886367014,0.0898751718802743,0.0371060714129907,0.0715593188009708,0.0295441459319932,0.0723112032009272,0.0298545706650469,0.0435076301679552,0.0179626608578032,0.0674942045519027,0.0278658134573824,0.0319527053585849,0.013192067865565,0.0651238066766932,0.0268871655060673
1094,"long_v3_CCD0.0.25",0.378608617390857,0.379935730325888,0.621391382609143,0.196746898379859,0.321782916030182,0.201055661419924,0.104115182197134,0.0624692584157855,0.0323492418753389,0.0140127576287078,0.00725640254690494,0.113550207035001,0.05880113203716,0.0117104136311092,0.00606415079384539,0.101541284682007,0.0525824007169716,0.0616664723931488,0.0319335250911318,0.0165161481952936,0.00855276477371286,0.0332240675360291,0.0172048368119256,0.0205540177023613,0.0106437455322131,0.0242200638001161,0.0125421802975672,0.0237231478825279,0.0122848560773439,0.0475375980752049,0.0246169923784281,0.072678441775344,0.0376359917139538,0.12530213891162,0.0648867827463283
1095,"long_v3_CCD0.0.25",0.334034238931187,-0.00593180829120591,0.665965761068813,0,0.431645419695116,0.0568261282294278,0.0368318304080281,0.060810151283817,0.0394140732257773,0.218607394160419,0.141690287875144,0.0347041515652037,0.0224934808112117,0.0264575165109837,0.0171484278713452,0.0273759520710597,0.0177437114819555,0.0479886956522595,0.0311038523094589,0.0575447134946783,0.037297581136576,0.0689634853152922,0.0446986531481481,0.0171497564380909,0.0111156072100588,0.0254659268856145,0.0165057294849884,0.043178722884971,0.0279862705429035,0.0839395685218181,0.0544053949942982,0.0582022860025915,0.0377237864728723,0.0496735552559745,0.0321958933321171
1096,"long_v3_CCD0.0.25",0.198497087002032,-2.56787720000481e-05,0.801502912997968,0,0.425814330168565,0.0840645185615977,0.0446609439363827,0.0268818231948918,0.0142815021028772,0.121443709405659,0.0645193809468882,0.0829594390447426,0.0440738485102506,0.0520225223940457,0.0276379975264743,0.039662093233992,0.0210712742145184,0.0251485172723893,0.0133606489301707,0.058365885707983,0.0310080351853978,0.0400165407078662,0.021259581469826,0.0143084718310332,0.00760165964422717,0.0268264627726129,0.0142520907797887,0.0207154173745904,0.0110054766245695,0.0289885422591897,0.0154007384183909,0.197705529731006,0.105034986583066,0.261670233451102,0.139017504958607
1097,"long_v3_CCD0.0.25",0.572529647902713,0.11351405331845,0.427470352097287,0.0730614841124272,0.275134376980381,0.201561691078093,0.129731921818198,0.0623731865005308,0.0401454924859888,0.0449932763752368,0.0289591944869887,0.00982213577770735,0.00632185880156944,0.0817830424227534,0.0526383322589429,0.0357627876397514,0.0230181397331277,0.0385422002506398,0.0248070636978338,0.0325550682233649,0.020953543021741,0.0223121819679693,0.0143608749816478,0.0125441844653868,0.00807386140507278,0.0548424580019747,0.0352984609117685,0.0168718746196272,0.0108593091642196,0.118906157346907,0.0765320246427918,0.032588904643124,0.0209753212859504,0.247234894285108,0.15912874021135
1098,"long_v3_CCD0.0.25",0.907012117492458,0.666450083476725,0.0929878825075424,0.467800095850017,0.065270815366981,0.0355706788459113,0.0249680619541082,0.075867262933275,0.0532533699852165,0.044017759462815,0.0308973058993202,0.0143726950612377,0.0100885997225701,0.0257009872465093,0.0180402472674865,0.11615922775044,0.0815354356203895,0.0552461150256063,0.0387788051124496,0.0313067271113702,0.0219750740626335,0.0194223665120839,0.0136331064264985,0.0214875343133757,0.0150827059079043,0.0320318555429905,0.0224840621447505,0.0261145825967218,0.0183305614999691,0.115160156453067,0.080834159320394,0.0251594469172354,0.0176601248483858,0.0275918099495275,0.0193674690109259
1099,"long_v3_CCD0.0.25",0.86523174119937,0.706967116009473,0.13476825880063,0.453167255232586,0.086386708165275,0.126245512119598,0.0809236114624375,0.127937082844211,0.0820079114884861,0.00865340076462815,0.0055468462169343,0.0297322326060609,0.0190584171977878,0.125854689404337,0.0806730933645704,0.0391265884562972,0.0250802170225943,0.0199112262129617,0.0127631335700232,0.0177721257182058,0.0113919661169359,0.0102112032724843,0.00654540056365467,0.00865106877726139,0.00554535140863234,0.0141760233205239,0.009086857695074,0.0237880569643567,0.0152481893962795,0.0142022992035321,0.00910370058565831,0.0633286367922482,0.0405937756691641,0.088732289279596,0.0568775648439065
1100,"long_v3_CCD0.0.25",0.982073137116655,0.684855951004319,0.0179268628833454,0.61097719703913,0.0159930046896856,0.0236431131649655,0.0210926151545093,0.0366048185781352,0.032656078143437,0.0204706145189187,0.0182623494212122,0.00627390631163469,0.00559710941716633,0.0787859808398423,0.0702869525612137,0.0218846204616016,0.0195238196416143,0.00868522448788925,0.00774830693298995,0.0222810136214009,0.0198774519366166,0.00658318473816943,0.00587302447035636,0.0410307829689447,0.0366045921539033,0.0216719470646408,0.0193340883619644,0.00809062792980174,0.00721785240763075,0.0345862467306278,0.030855259493028,0.0370464873585784,0.0330501019569107,0.0504976210630427,0.0450501962186314
1101,"long_v3_CCD0.0.25",0.989223121597495,0.814424200039754,0.0107768784025053,0.659202259902234,0.00872290214028055,0.0112160571363169,0.00907837735063837,0.00621472405175488,0.0050302534470189,0.00326462454418108,0.00264241641782185,0.010894664082521,0.00881823892723593,0.153664370433751,0.124377321120171,0.018871448689534,0.0152747200085197,0.0163458446201543,0.0132304733983722,0.041598725156139,0.0336703816397403,0.0177451646931775,0.014363095629414,0.0113497093913048,0.0091865566858359,0.0195628869720507,0.0158343763625372,0.00694050518247883,0.00561770721072616,0.0235940087756175,0.019097202544179,0.0373368870407706,0.0302208116038166,0.0316686697196748,0.0256329056114591
1102,"long_v3_CCD0.0.25",0.939004700042806,0.955789689693098,0.0609952999571938,0.595512576579376,0.0380036200729512,0.0386621659728355,0.0240887784445715,0.0248181333035913,0.0154631407608694,0.0360987563394493,0.0224916251251039,0.0288384902008057,0.0179680569787851,0.0677347790595563,0.0422027076006054,0.0330334715728548,0.0205817744027234,0.0145391554571285,0.00905873961702061,0.0132763473739257,0.00827193672150617,0.0199390304451651,0.0124231758544158,0.0200468212877435,0.0124903358197175,0.0234790135410433,0.0146287912499437,0.0314345334387571,0.0195855429322487,0.0675057770330103,0.0420600260166326,0.0411747244715014,0.0256542485490119,0.127620384239511,0.0795149232745169
1103,"long_v3_CCD0.0.25",0.924840656450255,1.56425582840539,0.0751593435497453,0.481700620216479,0.023144745089352,0.271407422522806,0.0835778402653393,0.305200579232116,0.0939841844517258,0.0158418793068304,0.00487838558688571,0.0201034673871721,0.00619070904710922,0.403597436693264,0.124284744248716,0.0944267241460361,0.0290779876029128,0.0334123890118677,0.0102890896857569,0.0285027453796578,0.00877720247413097,0.0179896473703946,0.00553977433769809,0.0598288013663451,0.0184238218593412,0.0801281453200636,0.0246748495972156,0.0852388606311307,0.0262486552947149,0.025537282254465,0.00786401078214879,0.0610478807619452,0.0187992280367005,0.105682609506019,0.0325441514237737
1104,"long_v3_CCD0.0.25",0.936046883786766,0.435287476307029,0.063953116213234,0.420153121508338,0.061729553156781,0.154035227539516,0.148679631727621,0.0421213629210268,0.0406568602974742,0.00815209158549616,0.007868654424719,0.011262531728412,0.0108709487852146,0.0436150889058038,0.0420986514569779,0.054070797774161,0.0521908295179983,0.0336221166990677,0.0324531213318595,0.0114279998651789,0.0110306638194319,0.0101678820796336,0.00981435861911505,0.00956827902464128,0.00923560294859067,0.0192874943982174,0.0186168943941077,0.0247060196996706,0.0238470249246072,0.0280229879167533,0.0270486666584215,0.0473093571598591,0.0456644750175337,0.0394112159009628,0.0380409414112087
1105,"long_v3_CCD0.0.25",0.985473487821364,0.975034741936068,0.0145265121786364,0.532132520538491,0.00792795293109435,0.188721924934646,0.10299640543776,0.111053883092476,0.0606084893018724,0.0115843416482543,0.0063222413058065,0.0595694459662309,0.0325104717460112,0.112141488155363,0.0612020579190435,0.144402947401515,0.0788089911764332,0.0300479172245946,0.0163988761035387,0.0228491513327307,0.0124700956467545,0.0414876581595822,0.0226422004859652,0.0187144394445278,0.010213545634597,0.0207320098749201,0.0113146498233121,0.0240103483679487,0.013103827634566,0.0163591378029652,0.00892812210531381,0.0119445992337007,0.00651885458402266,0.0291350970057495,0.015900697625418
1106,"long_v3_CCD0.0.25",0.97163074043937,0.77743240635667,0.0283692595606304,0.600558137463579,0.0219149466161263,0.0288860459279213,0.0223141585034481,0.0359657744761087,0.0277831723442431,0.0069652051026751,0.00538054571601598,0.0187261393832242,0.0144657404269729,0.082830781100363,0.0639858838087405,0.0751657187562596,0.0580647059323387,0.029384353713003,0.0226990958855863,0.0269054247116925,0.0207841500050714,0.0189912152527276,0.0146705086732845,0.021453056418334,0.0165722543852705,0.011744987360825,0.00907287588770043,0.0412856238202099,0.0318926985069774,0.0120564295047335,0.00931346158022365,0.0648505502467112,0.0500963496648804,0.0135035086608518,0.0104313145995408
1107,"long_v3_CCD0.0.25",0.967864939060312,0.714577281349982,0.0321350609396878,0.624476751037502,0.0280831744497902,0.100628576706379,0.0879403925694494,0.0264530150595465,0.0231175736070469,0.00375942961219823,0.0032854058633721,0.0075914373062218,0.00663423849095534,0.00908799785228938,0.0079420988049211,0.069660820454314,0.0608773382071893,0.019789922321236,0.0172946253918156,0.0194431974722949,0.0169916188272049,0.00546681975308954,0.00477751242170397,0.00764359501879609,0.00667981967544025,0.0160403285688426,0.0140178151918307,0.0077103535830922,0.00673816070085992,0.0127646800925839,0.0111551908524023,0.0586789444482173,0.0512801589690977,0.0328501803114101,0.0287081249394187
1108,"long_v3_CCD0.0.25",0.909096932376333,0.586241599519274,0.0909030676236674,0.491800585264559,0.0762589722331597,0.134853189737777,0.113128917654795,0.0335300111878706,0.0281284697975102,0.0150280808999468,0.0126071213439264,0.0158659649201615,0.0133100258322181,0.0188774221043243,0.0158363501443872,0.0760587252522779,0.0638059899267125,0.0186213509988677,0.0156215309987718,0.0261587515337378,0.0219446885458688,0.0444210792535514,0.0372650333802552,0.00912961135527677,0.0076588700144188,0.0158134968839196,0.0132660101722025,0.0200455248728261,0.0168162765530033,0.0217640245580102,0.0182579332891401,0.0407836977293707,0.0342136184620893,0.0239355155701758,0.0200796063869815
1109,"long_v3_CCD0.0.25",0.86496993769077,0.70617999252773,0.13503006230923,0.349106309820826,0.0667533026515196,0.172399815670021,0.0852273699328693,0.124709758777324,0.061651369546111,0.0126618750810758,0.00625950966005747,0.0978595965083136,0.048377754933677,0.217530614839506,0.10753817868423,0.082832799636879,0.0409491253212235,0.0678369446526675,0.0335357921037142,0.0306195535961499,0.0151370464717508,0.0119701468050192,0.00591754768377938,0.0146121344793257,0.00722363760041355,0.0409815905935338,0.0202596108840264,0.0185725667551678,0.00918151223824564,0.10522961280543,0.0520211875146484,0.0828907356202463,0.0409777664857612,0.100904396082871,0.0498829784671462
1110,"long_v3_CCD0.0.25",0.942894873879991,1.05744716805684,0.0571051261200089,0.569535999853444,0.0307565484914779,0.0207071002766412,0.0111527454197016,0.0396500470161472,0.0213553261607142,0.0185653686977687,0.00999921900907975,0.0414800676755745,0.0223409665572313,0.187739270079711,0.101115475199662,0.0343890210107831,0.0185217626534933,0.0187977477892479,0.0101243772791178,0.0146050272833032,0.00786619801721931,0.00933768202361746,0.00502923098976859,0.0134655323860082,0.00725247150183099,0.0345972216779385,0.0186338985395408,0.0241130965026065,0.0129871987377022,0.105941846786792,0.0570597732527029,0.00456835661609999,0.00246049507874586,0.174172194946391,0.0938083132585679
1111,"long_v3_CCD0.0.25",0.960348870581016,0.749636062124294,0.0396511294189844,0.600066478719007,0.0317398199070852,0.0463166647997716,0.0370754281399542,0.0153261257186332,0.0122682122126352,0.0434204079481795,0.0347570409408703,0.00801438696434932,0.00641533299660179,0.00963158654694929,0.00770986418039603,0.0123363059792094,0.00987493006722108,0.0331236585690977,0.0265147291654087,0.071044501430797,0.0568694943585269,0.0216240048516522,0.0173095200494533,0.0133059221138605,0.0106510855498968,0.0208704192832683,0.0167062920815349,0.026971631873124,0.0215901728600769,0.0401456776293379,0.0321356944095773,0.00556279462826718,0.00445288954611128,0.0922737422047449,0.0738630148156427
1112,"long_v3_CCD0.0.25",0.916000482956192,1.40338663492055,0.0839995170438085,0.581447940088058,0.0348024877380133,0.191897949008131,0.0795067192329485,0.104362612644267,0.0432392789230547,0.0244572580721519,0.0101330752142013,0.165861332711721,0.068719287932331,0.0477263171659996,0.0197738585459244,0.135310991441041,0.0560617404263082,0.0390331394559508,0.0161721210442605,0.0218597305274672,0.00905687354418578,0.0106573131269389,0.00441551359428676,0.017917938661989,0.00742371935601872,0.0456899128716158,0.0189301401773061,0.021036180418861,0.00871566214720286,0.0297878866793447,0.0123416490639887,0.0156939503974732,0.00650228162602644,0.0549280194133273,0.0227576513458845
1113,"long_v3_CCD0.0.25",0.908734793059686,1.7550393629003,0.0912652069403141,0.664567677191016,0.0345587158139013,0.0516695188134717,0.0195653116535809,0.297521177966581,0.112660127365826,0.0399864619148085,0.0151413755586067,0.0105632282291296,0.00399989891752077,0.00957240652958969,0.00362471184804925,0.0277207088450262,0.0104967942467021,0.0120244809069465,0.00455322057993698,0.114934578604382,0.0435214204004046,0.0140977608447973,0.00533829404415109,0.0604754595821758,0.0228997916235733,0.0272002587091497,0.0102997192720863,0.0181819756801433,0.00688483324073613,0.0151821861087658,0.00574892527784141,0.066030843340854,0.0250034073933691,0.0294081778835775,0.0111357755726984
1114,"long_v3_CCD0.0.25",0.612181687169053,0.491346518605991,0.387818312830947,0.278495415741574,0.21981558467225,0.176613588411121,0.100104657034537,0.100239089913328,0.0568155587998686,0.00967419200228424,0.00548333614184095,0.0201036321562607,0.0113947472573081,0.074694575558397,0.0423369171980586,0.0561650093559667,0.0318343511929151,0.0411842934744536,0.0233432750591816,0.0591769311200754,0.0335415097299418,0.070044846199481,0.0397014486196488,0.024762302639401,0.0140352836687313,0.035999683274322,0.0204046357924577,0.0158550639656657,0.00898665699973775,0.034912544033614,0.0197884448084065,0.0283614394708234,0.016075275955685,0.137337408099831,0.0778429013278579
1115,"long_v3_CCD0.0.25",0.608468451764468,0.71506790180349,0.391531548235532,0.428364243475182,0.234548516348691,0.0202850679378701,0.0121518498580801,0.053622498656834,0.0321227690579462,0.0070061295786093,0.00419704952363368,0.00999559457365136,0.00598790030545027,0.103753480155833,0.0621539310081975,0.0153516748444278,0.00919648129111172,0.0118557798877375,0.00710225164576694,0.0165318579014331,0.00990347460056004,0.0920548861166676,0.0551458421642272,0.017562594901369,0.0105209416608012,0.0665218827392586,0.0398501959076584,0.0611037998496229,0.0366044720089196,0.0144493645849809,0.00865594877567784,0.0292357048648768,0.0175137641688583,0.0433689965007244,0.0259803681992372
1116,"long_v3_CCD0.0.25",0.492970735906637,0.709532913259456,0.507029264093363,0.305754091352672,0.218490599991929,0.10233496117646,0.044098494211329,0.0679962829942917,0.0293011660682137,0.0732298242692041,0.0315564196683837,0.0525130593181481,0.022629088004122,0.0621456958778349,0.0267800131882799,0.109370311863949,0.0471301890299935,0.0602919576327779,0.0259811946385957,0.0336373917031057,0.0144951276303882,0.0444325281670183,0.0191470008259375,0.0586235447123336,0.0252622370441579,0.0266745882508586,0.0114946950880425,0.209667203924185,0.0903504322693099,0.010835453153907,0.00466924658681169,0.132200475402821,0.0569682328723769,0.0600844423748169,0.0258917715294573
1117,"long_v3_CCD0.0.25",0.473351199290884,1.18583509533459,0.526648800709116,0.454179870016876,0.201708723912511,0.0682576282185504,0.0261429610524509,0.0436049691755383,0.0167008881000001,0.0227157994923826,0.00870024753135576,0.041100319321904,0.0157415965851538,0.130831294162575,0.0501089404510601,0.0767180908881349,0.0293833541312798,0.0266002827660324,0.0101880210972167,0.0588950212547182,0.0225570428834052,0.068084520868376,0.0260766602032768,0.0359670042900941,0.0137755151602781,0.0952160331006857,0.0364681444387428,0.0558543931717864,0.0213924694339358,0.139657429069431,0.053489387547388,0.0167588484733375,0.00641871003076136,0.0181916195383937,0.00696746742430734
1118,"long_v3_CCD0.0.25",0.866449338522622,0.551789828443098,0.133550661477379,0.63239207200608,0.153058964076521,0.0424603689198344,0.0486627322491967,0.0112288745141904,0.0128691230868845,0.0203419521758402,0.0233133860430607,0.00364843252600654,0.00418137429463976,0.00328450921988128,0.00376429119207295,0.0156794815458546,0.0179698488657201,0.00840150267084716,0.00962874523615751,0.0140769915473377,0.0161332764638864,0.00314310143690547,0.00360222738396293,0.00329806884295415,0.00377983152588966,0.0301253365311971,0.0345258701897379,0.00895242528654403,0.0102601434180315,0.00702734578955357,0.00805385952310512,0.00527189316970353,0.00604198061133219,0.010263099978817,0.011762273833721
1119,"long_v3_CCD0.0.25",0.874649930539675,0.656260262714314,0.125350069460325,0.358964465877008,0.0685645974439555,0.16421475621032,0.0898229949324566,0.0569413821278763,0.0311460772244407,0.0693457639167112,0.0379310869779597,0.0223787791888682,0.0122408546957971,0.132099667622935,0.0722565258403278,0.0831493409128351,0.0454814354069683,0.0275685324386043,0.0150795714506709,0.0216136042152516,0.0118223155257266,0.0328206370169382,0.0179523934418945,0.0301744017853522,0.016504942681182,0.0263444495706384,0.0144100165837174,0.0430737054508111,0.0235606672367194,0.017008039209938,0.0093031409297265,0.0724311453720828,0.0396187440998056,0.247429435875747,0.135340169651643
1120,"long_v3_CCD0.0.25",0.661615859660623,0.436409415174822,0.338384140339377,0.305505049152814,0.23688321065553,0.0405112026757261,0.0283595553494862,0.0367180154144004,0.0257041638285382,0.0492031019124743,0.0344442524509233,0.0332525135473859,0.0232781659435079,0.0689173925713403,0.0482450897548963,0.0491303927216628,0.034393352942021,0.0484897566240496,0.0339448805771157,0.0431638716077401,0.0302165358001404,0.0114490978387855,0.00801485274233222,0.0143097328327139,0.0100174182325343,0.0708388233242475,0.0495901725514612,0.0200585144539312,0.0140418085199327,0.0124120001667194,0.00868892509915105,0.0642944754834972,0.0450088522608332,0.0909426679925877,0.0636637141387834
1121,"long_v3_CCD0.0.25",0.926630352483257,0.679790498814527,0.0733696475167435,0.58185499779318,0.0627994892079077,0.0566041141012229,0.0484493189341235,0.01781905977473,0.0152519180600241,0.0166863094495111,0.0142823598812471,0.0134132658561524,0.011480854452572,0.0285656075993943,0.0244502410311581,0.0493338440949776,0.042226456234782,0.0403308963157838,0.0345205377652976,0.0232501153652337,0.0199005367802592,0.0229331979268991,0.0196292767439621,0.0117128265291446,0.0100253926263344,0.0402979065210784,0.0344923007173262,0.00850350104563621,0.00727842561902723,0.046619128780148,0.0399028423033224,0.0152122749595788,0.0130206853853806,0.0238737971217435,0.0204343664640963
1122,"long_v3_CCD0.0.25",0.986174334278814,0.944875984981257,0.013825665721186,0.785744321310645,0.0114972107466321,0.0141225851740018,0.0117441243920682,0.0121657163521603,0.0101168224087901,0.00375976730259214,0.00312656460151203,0.0034496384058357,0.0028686661858744,0.0850647703529989,0.0707385533243167,0.018310698341484,0.0152268948197881,0.0169197974129918,0.0140702430226847,0.0133991247121818,0.0111425058107904,0.00378106053158865,0.00314427172290395,0.00512592238404207,0.00426263813321499,0.0122701986446096,0.0102037082745275,0.0114205877347139,0.0094971849229076,0.011916166292713,0.00990930042155563,0.00530183833277372,0.00440892712768722,0.0268139437415337,0.0222980627741016
1123,"long_v3_CCD0.0.25",0.979888623450179,1.14998003146934,0.0201113765498206,0.808058614482495,0.0141316984864681,0.0221049911744834,0.0155325553947039,0.010745705884613,0.00755070520456103,0.011033693253118,0.00775306582614966,0.00977099897586576,0.00686580608226717,0.0674235858147642,0.0473766568514304,0.00612803613019157,0.0043059985820226,0.0166937259048172,0.0117302115306833,0.00489212116456528,0.00343755590700839,0.0274194342103907,0.0192668649990668,0.0110471533597975,0.0077625238644256,0.00653219435367495,0.0045899891950443,0.0066248762409141,0.00465511414968756,0.00819780929796698,0.00576036995585305,0.0133182782431299,0.00935837942393254,0.031115362838095,0.0218638900642003
1124,"long_v3_CCD0.0.25",0.98009664458441,0.833474971920955,0.0199033554155896,0.784312923102103,0.0187293672772955,0.0271563223716163,0.0255545220882834,0.00893281294177739,0.0084059160333781,0.00347489452806744,0.00326992984384245,0.00884079107827252,0.00831932202733558,0.0626503746561353,0.058954977816245,0.0101482657782108,0.00954967607315315,0.0107059695331588,0.0100744839882129,0.00415080742451265,0.00390597440118714,0.00740276409379859,0.00696611624949081,0.00371742116900885,0.00349815118832804,0.00702580969157193,0.00661139628902794,0.00706581709420051,0.00664904387768801,0.0172393265134545,0.0162224746100251,0.0261504828591271,0.024608011449345,0.00464148930074331,0.00436771368505876
1125,"long_v3_CCD0.0.25",0.982304185359707,0.846251980555453,0.0176958146402932,0.740645632936949,0.0154875003376563,0.00962301640352774,0.00842213104219306,0.00459820723517556,0.00402438302813365,0.00365394859001534,0.00319796127909168,0.00629681757954575,0.00551101864320608,0.051545769119121,0.0451132164788494,0.00455719092349832,0.00398848526621292,0.00464774509213847,0.00406773890589544,0.00774341938323773,0.00677709462662644,0.0419551830467205,0.0367194686885435,0.00504097265356217,0.00441189440899719,0.0303284033902322,0.0265436300783389,0.0189299669497364,0.0165676390426413,0.00872577244822436,0.00763685687747166,0.0579587742751227,0.0507259232989589,0.0230338945177249,0.0201594250602352
1126,"long_v3_CCD0.0.25",0.971907385108996,0.948893344234202,0.0280926148910042,0.533219864706856,0.0157863266746087,0.170405466407522,0.0957574213110944,0.0621035691744786,0.0348983971214947,0.0151203531654201,0.00849671116166588,0.0116694325758004,0.00655750543207341,0.11956403279474,0.0671876536788963,0.17127712657489,0.0962472408670418,0.0282309383060652,0.0158640559506257,0.0189034791061521,0.0106225959247359,0.0232269720470186,0.0130521338016724,0.0208652997825447,0.0117250188282177,0.0195838578384753,0.0110049270453021,0.047456204370322,0.0266674764109194,0.0200785511780997,0.0112829143630852,0.0227605894537566,0.012790055387073,0.0513217951120119,0.0288397013346377
1127,"long_v3_CCD0.0.25",0.998884413906847,0.789341075952785,0.00111558609315272,0.702396515494604,0.000992706205766469,0.0780781913251988,0.0694780129828452,0.0181669021209073,0.0161658491313837,0.00244791340273149,0.00217827995614659,0.00610898731605708,0.00543609288141986,0.03157357338522,0.0280957986390388,0.0142153625127002,0.0126495648074071,0.021578082797562,0.0192012941297485,0.0054176641768691,0.00482091779571904,0.0123490460474014,0.010988819887407,0.00461306126665416,0.004104940510729,0.0164501860097262,0.0146382263440714,0.00618230160753614,0.00550133172992231,0.00534087296675923,0.00475258500518653,0.054455616698155,0.0484574242785026,0.0563483094922574,0.0501416402201024
1128,"long_v3_CCD0.0.25",0.994964644156337,1.05053930245211,0.00503535584366286,0.522869899026298,0.00250617563321245,0.17540996352377,0.0873042919020741,0.0583251615814319,0.0290293483314644,0.0362960555006509,0.018065116488627,0.0794010686199148,0.0395191580505078,0.0687065442240634,0.0341963254083201,0.184682743432441,0.0919194999987376,0.036532253399182,0.0181826758898478,0.0589709336852969,0.0293507592429398,0.020487481472576,0.0101969410795626,0.0137113965907309,0.00682437728333521,0.0448238381795547,0.0223095277713166,0.025628887407325,0.012755899507563,0.023247043890866,0.0115704186064292,0.0111595973083216,0.00555430673003523,0.116221528942888,0.0578452790497289
1129,"long_v3_CCD0.0.25",0.996463752403007,1.01950566516798,0.00353624759699322,0.564063037933566,0.00195650365720785,0.0730916257119184,0.0404394853850812,0.141516804378928,0.0782971604022191,0.00966952689410586,0.00534986994346031,0.0277412274846368,0.0153484199113422,0.0726482672876896,0.0401941879745732,0.0607987210266917,0.033638176281385,0.0447930593104138,0.0247827059487772,0.0161132325671797,0.00891498617741958,0.0272863549239687,0.0150967520617077,0.0189731161999889,0.0104972771888119,0.0466239272049627,0.0257956722734754,0.0126368156811741,0.00699158512449774,0.0147309748739666,0.00815022291981434,0.0393697152526213,0.0217821263252266,0.17839686095567,0.0987018304914351
1130,"long_v3_CCD0.0.25",0.996605674332053,1.14373367780642,0.0033943256679465,0.631496145782749,0.00187412823320086,0.0544932761804432,0.0300876808533123,0.0627509039952853,0.034647011613234,0.00684090710725921,0.00377710874106408,0.00921009818768627,0.00508522361513337,0.183770943456487,0.101466490627613,0.0506458285078978,0.02796336780434,0.012359875511225,0.00682432798749346,0.0198844484018065,0.0109789129850927,0.013357502209963,0.00737515326037626,0.0200275751684629,0.0110579383764541,0.0526085896330868,0.0290470782079947,0.0369711155845018,0.0204130711982522,0.00983267359542233,0.00542896969699963,0.0118042861450823,0.00651756728772118,0.119463075562381,0.0659598237289688
1131,"long_v3_CCD0.0.25",0.993349639299857,0.931837908080798,0.00665036070014339,0.553360052632904,0.00394923185153362,0.0590950939863277,0.0350928675846329,0.0474071143128696,0.0281521099794847,0.0292082395029122,0.0173449403683677,0.0499749672311731,0.0296769966724425,0.0554810055109686,0.0329466872547688,0.0162336918209706,0.00964017076637298,0.0324906949167734,0.0192941846358824,0.0157217423564836,0.00933615610871927,0.104607672294452,0.0621199315295987,0.0197869668712901,0.0117502378196801,0.0283856642452897,0.0168564645466553,0.0564248295616741,0.0335071651252712,0.0593457695658727,0.0352417280792402,0.0148344717389293,0.00880926177294289,0.156476904471153,0.0929218132715024
