"longitude_norm","latitude_norm","spline_mean","spline_lower","spline_upper","spline_prob_positive","longitude","latitude"
-0.889447236180905,-3,-0.537671794963797,-2.93821139650425,2.03199374502579,0.310125,6.6954061732096,8.9683272991884
-0.859296482412061,-3,-0.525561257005749,-2.88803727160071,1.99898902769392,0.310625,7.57011514097274,8.9683272991884
-0.829145728643216,-3,-0.513340615853592,-2.85328704236956,1.96124743123255,0.313,8.44482410873589,8.9683272991884
-0.798994974874372,-3,-0.501002585219276,-2.81834295958131,1.93030056256234,0.3135,9.31953307649902,8.9683272991884
-0.768844221105528,-3,-0.488540025882552,-2.77941597144356,1.90907123508088,0.31525,10.1942420442622,8.9683272991884
-0.738693467336684,-3,-0.475946493923,-2.73786263760247,1.88560931771923,0.31725,11.0689510120253,8.9683272991884
-0.708542713567839,-3,-0.463216207584172,-2.69776214936735,1.85460880339897,0.319375,11.9436599797884,8.9683272991884
-0.678391959798995,-3,-0.450343985517227,-2.65803243731588,1.84404737720805,0.321,12.8183689475516,8.9683272991884
-0.648241206030151,-3,-0.43732546766046,-2.61875730740607,1.81085680858421,0.3245,13.6930779153147,8.9683272991884
-0.618090452261307,-3,-0.424157615860993,-2.57981929302528,1.7903857876453,0.326375,14.5677868830779,8.9683272991884
-0.587939698492463,-3,-0.410837618943479,-2.54393020138716,1.76870887184871,0.32875,15.442495850841,8.9683272991884
-0.557788944723618,-3,-0.397363750621103,-2.50430025858089,1.74237113617554,0.332125,16.3172048186041,8.9683272991884
-0.527638190954774,-3,-0.383735574970983,-2.46445854093695,1.71775324769888,0.335625,17.1919137863673,8.9683272991884
-0.49748743718593,-3,-0.369953302193601,-2.41702400031031,1.68580497940205,0.3395,18.0666227541304,8.9683272991884
-0.467336683417086,-3,-0.35601771994144,-2.38688435601789,1.66335203581528,0.342375,18.9413317218936,8.9683272991884
-0.437185929648241,-3,-0.341930345246817,-2.33427497740701,1.64144614111951,0.346125,19.8160406896567,8.9683272991884
-0.407035175879397,-3,-0.327693554079156,-2.28821984794627,1.62120621673364,0.351375,20.6907496574198,8.9683272991884
-0.376884422110553,-3,-0.313309819213799,-2.2465527052854,1.61262395458633,0.35475,21.565458625183,8.9683272991884
-0.346733668341709,-3,-0.298781635036944,-2.20684217806677,1.59398414912161,0.3595,22.4401675929461,8.9683272991884
-0.316582914572864,-3,-0.284111690886053,-2.17211018198482,1.57351407248385,0.363125,23.3148765607093,8.9683272991884
-0.28643216080402,-3,-0.269302818057916,-2.13705601756315,1.56069390210561,0.36675,24.1895855284724,8.9683272991884
-0.256281407035176,-3,-0.25435793794674,-2.09827656171046,1.54594263569654,0.373875,25.0642944962355,8.9683272991884
-0.226130653266332,-3,-0.239279959769314,-2.05890045442738,1.53059027629422,0.3795,25.9390034639987,8.9683272991884
-0.195979899497488,-3,-0.224071614545113,-2.02098839268255,1.51932543503535,0.3825,26.8137124317618,8.9683272991884
-0.165829145728643,-3,-0.208735495486128,-1.97797784044546,1.50230364386402,0.38925,27.6884213995249,8.9683272991884
-0.135678391959799,-3,-0.193274187489935,-1.93676843673118,1.48918928264323,0.396375,28.5631303672881,8.9683272991884
-0.105527638190955,-3,-0.177690275454114,-1.89178772016987,1.48138279620939,0.403125,29.4378393350512,8.9683272991884
-0.0753768844221105,-3,-0.161986334843255,-1.85005866904055,1.47073336070948,0.412375,30.3125483028144,8.9683272991884
-0.0452261306532664,-3,-0.146164614653306,-1.82642455994617,1.4595175601532,0.418375,31.1872572705775,8.9683272991884
-0.0150753768844223,-3,-0.130226961698669,-1.78173934111129,1.4484214330858,0.424875,32.0619662383406,8.9683272991884
0.0150753768844218,-3,-0.114175198011387,-1.7440881032446,1.44507668114729,0.43225,32.9366752061038,8.9683272991884
0.0452261306532664,-3,-0.0980111456235013,-1.70438183881224,1.4388762301037,0.44,33.8113841738669,8.9683272991884
