"sample_id","tree","Intercept","log_n_speakers_norm","n_segments_norm","delta_norm"
152,"long_v3_CCD0.0.25",2.16422197642988,0.0714680929545289,0.0938594933918185,-0.0701109090546941
153,"long_v3_CCD0.0.25",1.78001022682432,-0.0356881441818304,0.0211113999528436,-0.112909300643884
154,"long_v3_CCD0.0.25",2.0744506429653,0.0312274752110619,0.0595530316203322,-0.0523216268523836
155,"long_v3_CCD0.0.25",1.65151915722512,0.0409505885678,0.0324920168489862,-0.116332570116544
156,"long_v3_CCD0.0.25",1.88041573214857,0.00368888225009103,0.0199217366340663,-0.0577955596421182
157,"long_v3_CCD0.0.25",2.11739889830311,0.000803206318942792,0.00322092997356449,-0.137626595385924
158,"long_v3_CCD0.0.25",1.92646929821791,0.045414085435041,0.0650307924410812,-0.10894945174699
159,"long_v3_CCD0.0.25",1.97456858724009,0.0376885892442996,0.0145778661805154,-0.0543145296919189
160,"long_v3_CCD0.0.25",1.98925627129697,-0.0170933323767606,-0.0211704114471766,-0.136491348898043
161,"long_v3_CCD0.0.25",2.06899138104951,0.0531591196369041,-0.0137900114704838,-0.0821879306489051
162,"long_v3_CCD0.0.25",2.04842963963795,0.04086342971867,-0.018951740320904,-0.0670148034060958
163,"long_v3_CCD0.0.25",2.00596730237122,-0.0102591271165543,0.0267255997285497,-0.0298016695135849
164,"long_v3_CCD0.0.25",2.06667812706199,-0.0108836438778463,-0.0324455463560196,-0.0593757151410694
165,"long_v3_CCD0.0.25",1.86160625298849,0.0251599719466066,0.0198199732808608,-0.138114376869107
166,"long_v3_CCD0.0.25",1.71920195709701,-0.00498364827942811,0.0177918470701672,-0.0329985797960117
167,"long_v3_CCD0.0.25",1.8049577934635,0.0251277829854918,-0.0743801605485827,0.0124438703568263
168,"long_v3_CCD0.0.25",1.96001924130485,0.000233915702762396,0.0419268430462413,-0.156561959648223
169,"long_v3_CCD0.0.25",1.9158633361718,0.00131050705819685,0.00514699329639383,-0.0612202638861978
170,"long_v3_CCD0.0.25",2.03295638152938,-0.010284817999854,0.021536431923865,-0.0950788953330175
171,"long_v3_CCD0.0.25",2.12112661952482,-0.00372528899926139,0.00671970012755302,-0.0756775210914577
172,"long_v3_CCD0.0.25",1.98585996356029,-0.047363161505095,0.0312627161016165,-0.0231091530757732
173,"long_v3_CCD0.0.25",1.8101509569207,0.00233898363093203,-0.00105019903978148,-0.0784776346931436
174,"long_v3_CCD0.0.25",1.90969937973434,-0.00351939252958061,0.0892066071385973,-0.0563537868335047
175,"long_v3_CCD0.0.25",2.17029447625964,0.0304487946222068,0.0274612368892132,-0.103014138298287
176,"long_v3_CCD0.0.25",1.78576678837242,-0.0458941443798762,-0.00430935200599589,-0.0531997496563217
177,"long_v3_CCD0.0.25",1.95711671864808,-0.00374873329184085,0.0948668745880882,-0.127957202472295
178,"long_v3_CCD0.0.25",2.01721300058445,0.014822831430976,-0.0812083248630225,-0.127078328990758
179,"long_v3_CCD0.0.25",1.93477768064121,0.0786827896511753,0.0505860643139756,-0.0468657135598849
180,"long_v3_CCD0.0.25",1.93264336955047,0.0376339565648008,0.0343954165133194,-0.122552610325638
181,"long_v3_CCD0.0.25",1.83201969007021,0.0489538547707925,0.00756195750743721,-0.132582182624535
182,"long_v3_CCD0.0.25",1.91732366115345,0.0453830554796869,-0.030327490188392,-0.0925376273806165
183,"long_v3_CCD0.0.25",1.93530891430829,-0.00177506315825094,0.0958683525543201,-0.0302369768887024
184,"long_v3_CCD0.0.25",1.41243772079437,0.00419567875244391,0.025935399070838,-0.0325237702836211
185,"long_v3_CCD0.0.25",1.80202534710465,-0.0313559412991393,-0.00101268624945173,-0.098988535392786
186,"long_v3_CCD0.0.25",1.73034019458328,-0.0304866416498805,-0.00743361812159559,-0.116499294644431
187,"long_v3_CCD0.0.25",1.8223157460152,0.00446792077930949,0.0707106296254917,-0.110135589427835
188,"long_v3_CCD0.0.25",1.78061955656116,-0.00989733091898078,-0.0324791652797369,-0.110889762197073
189,"long_v3_CCD0.0.25",1.82801850281289,-0.00959306158107841,0.0764208237954788,-0.0774519614903348
190,"long_v3_CCD0.0.25",1.91665944349498,-0.0107067546981716,-0.00325292941246857,-0.105270573895048
191,"long_v3_CCD0.0.25",2.8381859557218,0.0773312142133216,0.049794165276405,-0.0814981107586134
192,"long_v3_CCD0.0.25",2.03500668580935,0.044052596701589,-0.0386679209844215,-0.14769473136512
193,"long_v3_CCD0.0.25",1.34792609531172,-0.0279273885898054,0.0302396894293442,-0.0568633425766949
194,"long_v3_CCD0.0.25",2.09742081809253,-0.0304028737430094,-0.00344166396709273,-0.0561512617848383
195,"long_v3_CCD0.0.25",1.60718336687908,0.051381615881897,0.0262225924739752,-0.0544626391378236
196,"long_v3_CCD0.0.25",2.02007540753782,0.0648099760764652,0.00165608976831225,-0.0636131204675974
197,"long_v3_CCD0.0.25",1.83934507029564,0.0188669891879109,0.0515214413611108,-0.0616817999274807
198,"long_v3_CCD0.0.25",1.88533844896785,0.00535376155246169,0.0649504983630379,0.101319857079199
199,"long_v3_CCD0.0.25",2.08182976999705,0.00660435580175462,0.0529404307980742,-0.0566434176812092
200,"long_v3_CCD0.0.25",1.81611967902354,-0.0107345445214823,-0.0122147439692897,-0.11464505616502
201,"long_v3_CCD0.0.25",1.95080750375008,-0.0154711950452154,0.0372236912127811,-0.146769071726758
202,"long_v3_CCD0.0.25",0.621513517312848,0.0139422985289645,0.0186233503579477,-0.105576746897803
203,"long_v3_CCD0.0.25",2.3423940703812,0.0605137808982893,0.0125587816880096,-0.123592583179415
204,"long_v3_CCD0.0.25",2.03739073966579,0.0732948915910476,0.0249610246606569,-0.139408584432089
205,"long_v3_CCD0.0.25",1.75039197128335,0.0236389861645066,0.0643205187364223,-0.0715240569595079
206,"long_v3_CCD0.0.25",1.64493426646804,0.0407117124972886,0.0564219606293185,-0.11654278650702
207,"long_v3_CCD0.0.25",1.77602602598997,0.0393744312325289,0.0369810261306625,-0.0509278936351814
208,"long_v3_CCD0.0.25",1.84907706372054,-0.039396286091745,0.0531894531860392,-0.0843071350279361
209,"long_v3_CCD0.0.25",2.01640594966613,-0.0123236759957916,0.0601054554134113,-0.0789987421673755
210,"long_v3_CCD0.0.25",2.15513959158674,-0.0218938733940424,0.0087699487417609,-0.0681563424903112
211,"long_v3_CCD0.0.25",1.97443079879251,0.0105044643820139,0.0125642748384789,-0.0763935033346509
212,"long_v3_CCD0.0.25",2.14727296097704,0.00204687342023333,0.0400692068724403,-0.120650137367377
213,"long_v3_CCD0.0.25",2.0176349346678,0.0125780633474516,0.00243909963813531,-0.0759917488849734
214,"long_v3_CCD0.0.25",1.85470977930275,-0.058583189991569,0.0580843719152669,-0.0744389675181335
215,"long_v3_CCD0.0.25",1.78580068446443,-0.0242347321400625,-0.0323139791699873,-0.0650402026048305
216,"long_v3_CCD0.0.25",2.06193527382329,0.0319878270367921,-0.00420198346739649,-0.115006355019986
217,"long_v3_CCD0.0.25",1.8559149450842,-0.0373404844185901,0.057526111747845,-0.0392819866574705
218,"long_v3_CCD0.0.25",1.73852180442303,0.0877770768118527,0.0816987935820181,-0.00224496089026475
219,"long_v3_CCD0.0.25",1.70968587335698,0.0170717521271618,0.0587752349071497,-0.0984300338462643
220,"long_v3_CCD0.0.25",2.00332803281191,0.00427041327540699,0.0109734729030352,-0.161811362208169
221,"long_v3_CCD0.0.25",1.87154828091454,-0.0290400867442472,0.0254025178050022,-0.0583059410674543
222,"long_v3_CCD0.0.25",1.85061536506538,0.0374860875948532,0.0545123925467533,-0.112687387367153
223,"long_v3_CCD0.0.25",2.05452294471179,-0.0492924129233404,0.0611877874824315,-0.112225139706572
224,"long_v3_CCD0.0.25",1.97429656340991,-0.00511663491406922,0.0615338360547117,-0.0894405740390234
225,"long_v3_CCD0.0.25",1.7201364927564,0.0186461148374969,0.0731833466252955,-0.0461054932928573
226,"long_v3_CCD0.0.25",1.74901456404024,0.0596337192978867,0.0122056651487945,-0.123296934748938
227,"long_v3_CCD0.0.25",1.94323872280951,0.0280938412100697,0.025817171578754,-0.0650980499095387
228,"long_v3_CCD0.0.25",1.7521624996159,-0.0147211376679791,0.0675454044039988,-0.0626226687386884
229,"long_v3_CCD0.0.25",1.92658114134428,0.00191953657429147,-0.101565057659002,-0.123906066342417
230,"long_v3_CCD0.0.25",1.68159481875534,0.021122666794282,0.043375485654436,-0.099460802799206
231,"long_v3_CCD0.0.25",2.08604507317821,-0.0659262974419492,-0.00481238688899183,-0.130862690720021
232,"long_v3_CCD0.0.25",1.97868972589707,0.0122992741079538,0.0293569703444115,0.011094279966565
233,"long_v3_CCD0.0.25",1.55084570814346,-0.0516309564386868,0.012622660530506,-0.0665918724005507
234,"long_v3_CCD0.0.25",1.9157706379024,0.00703249878233138,0.0309854689525018,-0.102503912174561
235,"long_v3_CCD0.0.25",2.05890990780269,-0.0117621183440236,-0.00244766305176906,-0.0702752923069617
236,"long_v3_CCD0.0.25",1.88633660776254,0.0285611248003567,0.0305221535112077,-0.13523158442245
237,"long_v3_CCD0.0.25",1.63094629654802,-0.0250765226369464,-0.00911821632032862,-0.0696110537524583
238,"long_v3_CCD0.0.25",1.98767501045609,0.0428632135162995,0.0878676754706455,-0.11283565468534
239,"long_v3_CCD0.0.25",1.49557307743975,-0.0201082580444571,-0.0111977506389896,-0.0600464101623316
240,"long_v3_CCD0.0.25",2.01868852533978,0.0357962370007074,-0.00814641566677998,-0.0779630593639725
241,"long_v3_CCD0.0.25",1.79668765622317,0.0440673514626484,0.0453586350260888,-0.00430955739870252
242,"long_v3_CCD0.0.25",2.2508774146051,0.0560678523078762,0.0198434647096643,-0.117362216691086
243,"long_v3_CCD0.0.25",1.76298017860505,-0.0589519756219802,0.0607139773670808,-0.109824655430127
244,"long_v3_CCD0.0.25",1.7751102363777,-0.0741887582212754,0.0862181018337804,-0.0272259002343447
245,"long_v3_CCD0.0.25",1.75294124796874,-0.0141391400062844,0.0236174887525435,-0.048195023731536
246,"long_v3_CCD0.0.25",2.33870124578197,0.0236468391201093,0.0313308884893674,-0.101539638411386
247,"long_v3_CCD0.0.25",1.95790587909818,0.0766483188868976,0.0150442447891356,-0.151580810381952
248,"long_v3_CCD0.0.25",1.79131320208339,0.0529094452698161,-0.0671806349339051,-0.149298777598439
249,"long_v3_CCD0.0.25",2.32210521260494,-0.0387116583928487,0.0596570674232161,-0.10623127168
250,"long_v3_CCD0.0.25",1.86271632354858,-0.0479156548672529,-0.03684634951799,-0.0935972266330535
251,"long_v3_CCD0.0.25",2.16688013808855,0.0591775635536675,0.0753752152269379,-0.0630205235220224
252,"long_v3_CCD0.0.25",1.96123665580986,-0.00821420841926273,-0.00104371166701566,-0.0628781862121164
253,"long_v3_CCD0.0.25",1.78614727571414,-0.0216313325796947,0.055538565006282,-0.0790918396576164
254,"long_v3_CCD0.0.25",1.8484259699474,0.000815083901350215,-0.00600410207999294,-0.0570657445091146
255,"long_v3_CCD0.0.25",2.38311842427197,0.000820034289490359,0.0319600179194802,-0.122476120519718
256,"long_v3_CCD0.0.25",1.36720624757022,-0.0306930971121425,0.0160790035263059,-0.0925148166050775
257,"long_v3_CCD0.0.25",1.80433979770956,0.0221568800581049,0.0615934822910911,-0.128233502040937
258,"long_v3_CCD0.0.25",1.63186657506278,-0.00410656262224679,0.00479762194893032,0.00738016394337166
259,"long_v3_CCD0.0.25",1.96711946649958,-0.0451131891021639,0.0487539878224387,-0.151813348465119
260,"long_v3_CCD0.0.25",1.85097134842568,0.0109122655684085,0.0394687595441978,-0.105522017132229
261,"long_v3_CCD0.0.25",1.7261193205429,-0.0351706788985084,0.0153396399177297,-0.0209353833098536
