"sample_id","tree","R2_full","partial_R2_phylo","prop_residual","prop_phylo_norm","prop_residual_norm","shapley_longitude_norm","shapley_norm_longitude_norm","shapley_latitude_norm","shapley_norm_latitude_norm","shapley_log_n_speakers_norm","shapley_norm_log_n_speakers_norm","shapley_n_segments_norm","shapley_norm_n_segments_norm","shapley_delta_norm","shapley_norm_delta_norm"
5751,"long_v3_CCD0.0.25",0.973222022345109,1.16708571918471,0.0267779776548908,0.901649365468632,0.0206877234158362,0.0601312252990428,0.0464552690899242,0.0110075150156813,0.00850401882751912,0.00429665698093927,0.00331944601567619,0.00278175217494415,0.00214908386093655,0.0223089285643267,0.0172350933214758
5752,"long_v3_CCD0.0.25",0.97566511923155,1.00350214221009,0.0243348807684503,0.817482267165782,0.0198239073590707,0.0273765047874354,0.0223017034636507,0.0135240696310448,0.0110171036396052,0.0846699411068938,0.0689746165009842,0.0338637227267836,0.0275863813986447,0.0402809224872926,0.0328140204722625
5753,"long_v3_CCD0.0.25",0.982442877756222,1.14499312201465,0.0175571222437783,0.839224694579853,0.0128685231984716,0.0905901267737175,0.0663981905322315,0.0252079073496571,0.0184761794108336,0.00787046397343884,0.00576867021933643,0.0348456745450318,0.02554019759178,0.0432819010877542,0.0317235444674935
5754,"long_v3_CCD0.0.25",0.926049093171294,0.916672301348837,0.0739509068287063,0.580070328436793,0.0467961415973909,0.132116004479545,0.0836030214913655,0.185126611102032,0.117148138921982,0.00579838360945038,0.00366921775621149,0.0104544923481221,0.0066156038543891,0.256159167312188,0.162097547941869
5755,"long_v3_CCD0.0.25",0.919465241545377,0.997447183697976,0.0805347584546229,0.879645828561065,0.0710233739556407,0.0133421542033822,0.0117664077665864,0.0054829386495139,0.00483538796853383,0.0115534873388594,0.0101889875564961,0.0181678914754832,0.0160222117134154,0.00739066055309662,0.00651780247826214
5756,"long_v3_CCD0.0.25",0.987916376847056,0.788358570328409,0.0120836231529438,0.871042622029209,0.0133509689510555,0.0457599229346464,0.0505592819777996,0.0083808068707151,0.00925979657752321,0.0004508512646398,0.000498137119931915,0.0140146893670804,0.0154845678510748,0.036026156301439,0.0398046254934063
5757,"long_v3_CCD0.0.25",0.978589184887029,0.989447936340252,0.0214108151129712,0.650850258034323,0.0140838482038235,0.275083299431226,0.180947404951864,0.156322918027785,0.102827857634821,0.00548332228398397,0.00360688176946085,0.0197921779145978,0.0130191227144542,0.0526985169326882,0.0346646266912538
5758,"long_v3_CCD0.0.25",0.996417213688402,0.831660946721517,0.00358278631159845,0.64049361907862,0.00275923954364715,0.285392489971835,0.219791574295393,0.129091189691648,0.0994180183675916,0.00769303553479485,0.00592469826893424,0.0230729854108319,0.0177693806436248,0.017975312881588,0.0138434698021886
5759,"long_v3_CCD0.0.25",0.994579225182215,1.0981326781767,0.00542077481778467,0.845565538817144,0.00417401327790096,0.0586493003163772,0.0451601415828972,0.0108318836138756,0.0083405836893759,0.00197634227579503,0.00152178962936828,0.0184518971709137,0.014208017558887,0.105233236188759,0.0810299154444265
5760,"long_v3_CCD0.0.25",0.990344116854689,1.27374378863166,0.00965588314531088,0.969579439647946,0.00735010121571935,0.00109864086159297,0.000836290312435575,0.00283856550900846,0.00216072869614148,0.000150239336156239,0.000114362851197832,0.0205654773007003,0.0156545328309127,0.00565491235305353,0.00430454444564707
5761,"long_v3_CCD0.0.25",0.976346344721059,0.882627407727363,0.0236536552789414,0.732603713994965,0.0196331493393437,0.198952703085644,0.165135920223885,0.0789275279633053,0.0655119018694919,0.00286874684627433,0.00238113452595288,0.0134447926916777,0.0111595277617506,0.00430667497204907,0.00357465228461033
5762,"long_v3_CCD0.0.25",0.985328595047647,0.653282974700706,0.014671404952353,0.668777190122662,0.0150193734708632,0.153318774375525,0.156955106884409,0.02746202079556,0.028113350284628,0.0505152196276239,0.0517133125296415,0.00589147444849276,0.0060312052815207,0.0716901528092202,0.0733904614262753
5763,"long_v3_CCD0.0.25",0.979869301363847,0.764940003190205,0.0201306986361529,0.776715846354549,0.0204405999995793,0.109697992045127,0.11138673409598,0.0393775624045455,0.0399837589652382,0.00450982900809568,0.00457925541915519,0.022765354633052,0.0231158151196542,0.0234174902789631,0.0237779900458436
5764,"long_v3_CCD0.0.25",0.988112712184245,0.693345104736649,0.0118872878157552,0.693912610037779,0.0118970176008296,0.175952247188859,0.176096264695211,0.0751635950470648,0.0752251167025143,0.00253235078491756,0.00253442352255563,0.0085709168048548,0.0085779321290982,0.0317306636570447,0.0317566353120124
5765,"long_v3_CCD0.0.25",0.946216437674309,1.01559071404274,0.0537835623256909,0.816874989705337,0.0432599927447408,0.0838569206151483,0.0674490424312186,0.036566280859599,0.0294115334925072,0.0015249760054365,0.00122659132415955,0.0120722481845279,0.00971012975512636,0.0398686208029304,0.0320677205469103
5766,"long_v3_CCD0.0.25",0.915280502118307,0.841543586258855,0.0847194978816927,0.591904637165223,0.0595879577401456,0.151212759232267,0.106356384683557,0.0367052404768879,0.0258168470430857,0.0334984061349739,0.0235613012239583,0.00841040867753052,0.00591551047143705,0.265665454175057,0.186857361672593
5767,"long_v3_CCD0.0.25",0.966912170598276,1.20705735711152,0.0330878294017238,0.78095966755471,0.0214076490213462,0.19293961658957,0.124830902145774,0.0450161155198289,0.0291251864742348,0.00137506587046873,0.000889660278975358,0.0274876285844029,0.0177843489828126,0.0386441913446757,0.0250025855421469
5768,"long_v3_CCD0.0.25",0.987289020777461,1.18934137029998,0.0127109792225393,0.910557995653055,0.00973150691020169,0.0420674746521185,0.0322067964320095,0.0151442793535604,0.011594437894908,0.021243846234735,0.0162642572860163,0.00252547470670453,0.00193349970364636,0.0231341958003717,0.0177115061201636
5769,"long_v3_CCD0.0.25",0.951856719435541,1.14606763505032,0.0481432805644588,0.903453925527653,0.0379517181041671,0.00505777704952617,0.00398708452284095,0.012478615923942,0.00983698884502764,0.00102018401509401,0.000804218900359029,0.0252651300951207,0.019916696244896,0.0305075902193929,0.0240493678550562
5770,"long_v3_CCD0.0.25",0.865547183276832,0.519399398956676,0.134452816723168,0.544306255137039,0.140900257701912,0.154696104132428,0.162114275245118,0.0284839199667937,0.0298498146896043,0.0115953810711702,0.0121514165407458,0.0389307106367098,0.0407975622595179,0.0666827672597655,0.0698804184260621
5771,"long_v3_CCD0.0.25",0.971701807729773,1.41026263696103,0.0282981922702269,0.803859835488522,0.0161301729101936,0.0152875194940793,0.00871399594902388,0.0296326024658713,0.0168907963091489,0.0021478613420899,0.00122429639689323,0.172338822398446,0.0982343669828985,0.0963962164528526,0.0549465359633201
5772,"long_v3_CCD0.0.25",0.988630193027618,0.837601251368443,0.0113698069723821,0.818005805524837,0.0111038135340777,0.107620529963065,0.105102777914455,0.0215277275553821,0.021024092420217,0.024879192154491,0.0242971504470562,0.00695266979760785,0.00679001404194259,0.014003964940988,0.0136763461174147
5773,"long_v3_CCD0.0.25",0.903331513014043,0.629690046915161,0.0966684869859566,0.663889336524252,0.101918678883861,0.140243835774899,0.147860661829324,0.0370635232314848,0.0390764916294077,0.00210933757104489,0.00222389845195591,0.0209145000702553,0.0220503939095117,0.0217967298782649,0.0229805387716876
5774,"long_v3_CCD0.0.25",0.800609576529125,0.573520464982887,0.199390423470875,0.643992337788425,0.223890711463041,0.0731999518576477,0.0821944655875763,0.0262315608355344,0.0294547888309777,0.00762478934349514,0.00856169258861272,0.00627312772996977,0.00704394426829943,0.00433000588072903,0.00486205947306783
5775,"long_v3_CCD0.0.25",0.977853270533442,0.969230461713036,0.0221467294665582,0.785432293105831,0.0179469766963055,0.0469747766366869,0.0380668045313778,0.0211604687645565,0.017147743660022,0.000751758694286137,0.000609200369199935,0.0374600518289211,0.0303563864014871,0.136284680489718,0.110440595235777
5776,"long_v3_CCD0.0.25",0.951462882618541,0.754096498229933,0.0485371173814589,0.70009723520806,0.0450614765663151,0.0748752879772702,0.0695136262021345,0.024973968234322,0.0231856349340739,0.00112396265806586,0.00104347805782952,0.00799705831991854,0.00742440580577456,0.165527197433697,0.153674143225812
5777,"long_v3_CCD0.0.25",0.963605496949496,0.807408951261825,0.0363945030505035,0.730016411848222,0.0329059821375601,0.100696538072376,0.0910444766487317,0.0577670867786896,0.0522299404127224,0.0299105316606011,0.0270435186100184,0.0657237535304687,0.0594239370897822,0.00811342950155909,0.0073357332529634
