"model","tree","coordinate_method","n_divergent","max_rhat","min_bulk_ess","min_tail_ess","max_rhat_fixed","min_bulk_ess_fixed","min_tail_ess_fixed","coef_Intercept","se_Intercept","ci_lower_Intercept","ci_upper_Intercept","coef_log_n_speakers","se_log_n_speakers","ci_lower_log_n_speakers","ci_upper_log_n_speakers","coef_n_segments","se_n_segments","ci_lower_n_segments","ci_upper_n_segments","coef_delta","se_delta","ci_lower_delta","ci_upper_delta","coef_log_n_speakers_n_segments","se_log_n_speakers_n_segments","ci_lower_log_n_speakers_n_segments","ci_upper_log_n_speakers_n_segments","coef_log_n_speakers_delta","se_log_n_speakers_delta","ci_lower_log_n_speakers_delta","ci_upper_log_n_speakers_delta","coef_n_segments_delta","se_n_segments_delta","ci_lower_n_segments_delta","ci_upper_n_segments_delta","coef_log_n_speakers_n_segments_delta","se_log_n_speakers_n_segments_delta","ci_lower_log_n_speakers_n_segments_delta","ci_upper_log_n_speakers_n_segments_delta","coef_t2longitudelatitude_1","se_t2longitudelatitude_1","ci_lower_t2longitudelatitude_1","ci_upper_t2longitudelatitude_1","coef_t2longitudelatitude_2","se_t2longitudelatitude_2","ci_lower_t2longitudelatitude_2","ci_upper_t2longitudelatitude_2","coef_t2longitudelatitude_3","se_t2longitudelatitude_3","ci_lower_t2longitudelatitude_3","ci_upper_t2longitudelatitude_3","method","total_response_variance","total_SS","R2_full_mean","R2_full_q2_5","R2_full_q97_5","SS_log_n_speakers_norm","partial_R2_log_n_speakers_norm","partial_R2_log_n_speakers_norm_q2_5","partial_R2_log_n_speakers_norm_q97_5","SS_n_segments_norm","partial_R2_n_segments_norm","partial_R2_n_segments_norm_q2_5","partial_R2_n_segments_norm_q97_5","SS_delta_norm","partial_R2_delta_norm","partial_R2_delta_norm_q2_5","partial_R2_delta_norm_q97_5","SS_log_n_speakers_norm_n_segments_norm","partial_R2_log_n_speakers_norm_n_segments_norm","partial_R2_log_n_speakers_norm_n_segments_norm_q2_5","partial_R2_log_n_speakers_norm_n_segments_norm_q97_5","SS_log_n_speakers_norm_delta_norm","partial_R2_log_n_speakers_norm_delta_norm","partial_R2_log_n_speakers_norm_delta_norm_q2_5","partial_R2_log_n_speakers_norm_delta_norm_q97_5","SS_n_segments_norm_delta_norm","partial_R2_n_segments_norm_delta_norm","partial_R2_n_segments_norm_delta_norm_q2_5","partial_R2_n_segments_norm_delta_norm_q97_5","SS_log_n_speakers_norm_n_segments_norm_delta_norm","partial_R2_log_n_speakers_norm_n_segments_norm_delta_norm","partial_R2_log_n_speakers_norm_n_segments_norm_delta_norm_q2_5","partial_R2_log_n_speakers_norm_n_segments_norm_delta_norm_q97_5","linear_partial_SS_mean","linear_partial_R2_mean","linear_partial_R2_q2_5","linear_partial_R2_q97_5","spline_partial_SS_mean","spline_partial_R2_mean","spline_partial_R2_q2_5","spline_partial_R2_q97_5","phylo_partial_SS_mean","phylo_partial_R2_mean","phylo_partial_R2_q2_5","phylo_partial_R2_q97_5","residual_SS_mean","residual_prop_mean","residual_prop_q2_5","residual_prop_q97_5","V_trace_norm","n_obs"
"brms_phylo","heggarty2024","standard",8,1.00041196863471,5294.23815111179,3850.50511772138,1.0002453646096,7111.0327939338,7098.03479421456,-5.9217637580407,0.31142149309532,-6.63603335209883,-5.35376792648913,-0.0455401150029255,0.109045780118017,-0.269650975336431,0.165587434648602,-0.00450859085611032,0.098023075471179,-0.194074540709191,0.192074867449751,-0.00368215105802003,0.212101703577625,-0.427474679715568,0.41413514176534,0.00969165748442284,0.111854814907677,-0.212874874524193,0.229179467827412,-0.0303144208591451,0.192539541293034,-0.420539252586783,0.338228206674391,0.0148222751329769,0.134983830512285,-0.250481468578351,0.285713092639351,-0.219095063711132,0.350539562713486,-0.917159628960657,0.455568732615134,0.0714390925363098,0.23536614660954,-0.371266335498716,0.577578937445408,0.00654632958942546,0.220479714100376,-0.44446942469072,0.426868875322033,-0.206661390543753,0.237722183016717,-0.670902345730757,0.280040637571031,"ANOVA_Type_III",0.151249708700898,5.29373980453142,0.154673037954925,-0.380721987183495,0.719808622221177,0.281111510728316,0.0531026308636639,0.00194073617198171,0.25921779529401,0.263826930512479,0.049837532680893,0.00152137111537976,0.249563957086749,0.336014372592973,0.0634739116390544,0.00608133110237957,0.256452321295538,0.326028469081527,0.0615875507901707,0.00307528914881271,0.27056044263991,0.24637960096503,0.0465416907635185,0.00306851389102656,0.189229040575444,0.293316689051381,0.0554082179861396,0.00357440571985554,0.242886286008509,0.446123974494911,0.084273876497109,0.00555683506798273,0.332169051851652,0.40681499839167,0.0768483177135827,-0.32788873701791,0.767534497625141,5.20390971231493,0.983030882602202,-0.0431439574591209,4.84292433092637,2.50195850016873,0.472625892573538,-0.0708147823869494,2.7346920703322,4.47494098682163,0.845326962045075,0.280191377778823,1.38072198718349,7.15701504538082,36
