"longitude_norm","latitude_norm","spline_mean","spline_lower","spline_upper","spline_prob_positive","longitude","latitude"
-3,-3,1.20923572377041,-1.86466836942906,5.17722318717164,0.75425,-54.5342215702102,8.9683272991884
-2.96984924623116,-3,1.19671986476389,-1.84810856281933,5.12214515362212,0.753625,-53.659512602447,8.9683272991884
-2.93969849246231,-3,1.18420400575738,-1.83343553036409,5.06706712007259,0.753125,-52.7848036346839,8.9683272991884
-2.90954773869347,-3,1.17168814675086,-1.81558959133144,5.02115634561394,0.7525,-51.9100946669207,8.9683272991884
-2.87939698492462,-3,1.15917228774435,-1.79606754331763,4.97204931162913,0.752,-51.0353856991576,8.9683272991884
-2.84924623115578,-3,1.14665642873783,-1.7821838316137,4.91371587580591,0.7515,-50.1606767313945,8.9683272991884
-2.81909547738693,-3,1.13414056973132,-1.76416177761187,4.8551010331589,0.75075,-49.2859677636313,8.9683272991884
-2.78894472361809,-3,1.1216247107248,-1.74892858527561,4.80130241124767,0.75025,-48.4112587958682,8.9683272991884
-2.75879396984925,-3,1.10910885171829,-1.73373692399913,4.75060164356091,0.749875,-47.536549828105,8.9683272991884
-2.7286432160804,-3,1.09659299271177,-1.72079287771174,4.69830893468402,0.7495,-46.6618408603419,8.9683272991884
-2.69849246231156,-3,1.08407713370526,-1.70492536870442,4.6428017744668,0.749125,-45.7871318925788,8.9683272991884
-2.66834170854271,-3,1.07156127469874,-1.68841071079577,4.59053854215021,0.7485,-44.9124229248156,8.9683272991884
-2.63819095477387,-3,1.05904541569223,-1.67386262332127,4.54699436163787,0.74775,-44.0377139570525,8.9683272991884
-2.60804020100502,-3,1.04652955668571,-1.65813399893249,4.49815606644845,0.74775,-43.1630049892893,8.9683272991884
-2.57788944723618,-3,1.0340136976792,-1.6446956539411,4.44961923739322,0.7475,-42.2882960215262,8.9683272991884
-2.54773869346734,-3,1.02149783867268,-1.62956938986327,4.39476536240886,0.746875,-41.4135870537631,8.9683272991884
-2.51758793969849,-3,1.00898197966616,-1.61284264042443,4.3399114874245,0.747,-40.5388780859999,8.9683272991884
-2.48743718592965,-3,0.99646612065965,-1.59769730250358,4.28505761244015,0.746375,-39.6641691182368,8.9683272991884
-2.4572864321608,-3,0.983950261653135,-1.58056403791132,4.24070332581761,0.7455,-38.7894601504736,8.9683272991884
-2.42713567839196,-3,0.971434402646619,-1.5663707589729,4.19095177229567,0.745125,-37.9147511827105,8.9683272991884
-2.39698492462312,-3,0.958918543640105,-1.54553770082983,4.14577296917208,0.744625,-37.0400422149474,8.9683272991884
-2.36683417085427,-3,0.946402684633589,-1.53309747089648,4.10668609023684,0.743625,-36.1653332471842,8.9683272991884
-2.33668341708543,-3,0.933886825627074,-1.52213368815664,4.06764176277153,0.742625,-35.2906242794211,8.9683272991884
-2.30653266331658,-3,0.921370966620559,-1.49864456282416,4.0220361436269,0.741875,-34.415915311658,8.9683272991884
-2.27638190954774,-3,0.908855107614043,-1.49048447461273,3.97385464453715,0.741125,-33.5412063438948,8.9683272991884
-2.24623115577889,-3,0.896339248607528,-1.48534613850318,3.92594237665838,0.740125,-32.6664973761317,8.9683272991884
-2.21608040201005,-3,0.883823389601012,-1.4710102437896,3.87757581000391,0.739125,-31.7917884083685,8.9683272991884
-2.18592964824121,-3,0.871307530594498,-1.45685980559032,3.827879545527,0.738375,-30.9170794406054,8.9683272991884
-2.15577889447236,-3,0.858791671587982,-1.4479393544905,3.77838937658198,0.738,-30.0423704728423,8.9683272991884
-2.12562814070352,-3,0.846275812581466,-1.43114949866007,3.72990248892295,0.737125,-29.1676615050791,8.9683272991884
-2.09547738693467,-3,0.833759953574952,-1.41898304810604,3.68333561367153,0.736375,-28.292952537316,8.9683272991884
-2.06532663316583,-3,0.821244094568437,-1.40741031766831,3.63203885410483,0.73525,-27.4182435695528,8.9683272991884
-2.03517587939699,-3,0.808728235561921,-1.39011995022461,3.58768418610533,0.73525,-26.5435346017897,8.9683272991884
-2.00502512562814,-3,0.796212376555406,-1.37407106506792,3.53480976962693,0.734375,-25.6688256340266,8.9683272991884
-1.9748743718593,-3,0.783696517548891,-1.36361070031036,3.49027692004356,0.733375,-24.7941166662634,8.9683272991884
-1.94472361809045,-3,0.771180658542375,-1.35025484894372,3.44381399276514,0.732125,-23.9194076985003,8.9683272991884
-1.91457286432161,-3,0.75866479953586,-1.33432644015911,3.40881387681318,0.731375,-23.0446987307371,8.9683272991884
-1.88442211055276,-3,0.746148940529344,-1.31956924832886,3.36810300906122,0.730375,-22.169989762974,8.9683272991884
-1.85427135678392,-3,0.73363308152283,-1.30541050121939,3.3273959717953,0.729875,-21.2952807952109,8.9683272991884
-1.82412060301508,-3,0.721117222516314,-1.29386200643165,3.28248289754424,0.728875,-20.4205718274477,8.9683272991884
-1.79396984924623,-3,0.708601363509799,-1.28369573567698,3.23368790205862,0.728375,-19.5458628596846,8.9683272991884
-1.76381909547739,-3,0.696085504503284,-1.27003844762347,3.19103797871399,0.727,-18.6711538919214,8.9683272991884
-1.73366834170854,-3,0.683569645496769,-1.26131780721273,3.14570647262452,0.72625,-17.7964449241583,8.9683272991884
-1.7035175879397,-3,0.671053786490253,-1.2469863862725,3.09739048175536,0.725,-16.9217359563952,8.9683272991884
-1.67336683417085,-3,0.658537927483738,-1.23563073416486,3.04904878106761,0.724,-16.047026988632,8.9683272991884
-1.64321608040201,-3,0.646022068477223,-1.22457291333444,3.006662956377,0.722,-15.1723180208689,8.9683272991884
