"longitude_norm","latitude_norm","spline_mean","spline_lower","spline_upper","spline_prob_positive","longitude","latitude"
-3,-3,1.11108065593707,-1.97290598762787,5.09026176043481,0.732875,-54.5342215702102,8.9683272991884
-2.96984924623116,-3,1.10150536602832,-1.95024852137453,5.04586266941017,0.732625,-53.659512602447,8.9683272991884
-2.93969849246231,-3,1.09193007611956,-1.92890181958989,4.99825142812334,0.7325,-52.7848036346839,8.9683272991884
-2.90954773869347,-3,1.08235478621081,-1.90755511780528,4.95370072490368,0.73225,-51.9100946669207,8.9683272991884
-2.87939698492462,-3,1.07277949630206,-1.88620841602065,4.90907246392029,0.732125,-51.0353856991576,8.9683272991884
-2.84924623115578,-3,1.06320420639331,-1.86486171423602,4.86391861177972,0.732125,-50.1606767313945,8.9683272991884
-2.81909547738693,-3,1.05362891648455,-1.8491585494973,4.81525223271237,0.732375,-49.2859677636313,8.9683272991884
-2.78894472361809,-3,1.0440536265758,-1.83373185845644,4.77050232236867,0.73225,-48.4112587958682,8.9683272991884
-2.75879396984925,-3,1.03447833666705,-1.81929576875096,4.72900037536343,0.73175,-47.536549828105,8.9683272991884
-2.7286432160804,-3,1.02490304675829,-1.80481779445926,4.67689137542434,0.731625,-46.6618408603419,8.9683272991884
-2.69849246231156,-3,1.01532775684954,-1.78761539246511,4.63242616881193,0.732125,-45.7871318925788,8.9683272991884
-2.66834170854271,-3,1.00575246694079,-1.77585167307539,4.58989026177673,0.732125,-44.9124229248156,8.9683272991884
-2.63819095477387,-3,0.996177177032035,-1.75710918915499,4.54442888883243,0.73225,-44.0377139570525,8.9683272991884
-2.60804020100502,-3,0.986601887123282,-1.73560300942727,4.50225936969812,0.731875,-43.1630049892893,8.9683272991884
-2.57788944723618,-3,0.977026597214529,-1.71276614614563,4.45951809638169,0.7315,-42.2882960215262,8.9683272991884
-2.54773869346734,-3,0.967451307305776,-1.69913405984684,4.40842204011616,0.73125,-41.4135870537631,8.9683272991884
-2.51758793969849,-3,0.957876017397024,-1.68856300732722,4.36519128372047,0.731,-40.5388780859999,8.9683272991884
-2.48743718592965,-3,0.948300727488271,-1.6720068276248,4.32318816424802,0.731,-39.6641691182368,8.9683272991884
-2.4572864321608,-3,0.938725437579518,-1.64999899211531,4.27929379960001,0.73075,-38.7894601504736,8.9683272991884
-2.42713567839196,-3,0.929150147670765,-1.63401470823039,4.23353061454688,0.73125,-37.9147511827105,8.9683272991884
-2.39698492462312,-3,0.919574857762012,-1.61526372268816,4.19751843496007,0.730625,-37.0400422149474,8.9683272991884
-2.36683417085427,-3,0.909999567853259,-1.59628954968288,4.14382567246945,0.73075,-36.1653332471842,8.9683272991884
-2.33668341708543,-3,0.900424277944506,-1.58148672300751,4.10329684035429,0.73075,-35.2906242794211,8.9683272991884
-2.30653266331658,-3,0.890848988035753,-1.56756329220157,4.05707786636819,0.730625,-34.415915311658,8.9683272991884
-2.27638190954774,-3,0.881273698127,-1.54838872381671,4.00604777283273,0.7305,-33.5412063438948,8.9683272991884
-2.24623115577889,-3,0.871698408218248,-1.53252324909139,3.95825387207331,0.730375,-32.6664973761317,8.9683272991884
-2.21608040201005,-3,0.862123118309495,-1.51727636326231,3.9125074839613,0.729375,-31.7917884083685,8.9683272991884
-2.18592964824121,-3,0.852547828400742,-1.50436105497807,3.86665854034903,0.729,-30.9170794406054,8.9683272991884
-2.15577889447236,-3,0.842972538491988,-1.48576712839761,3.82072748832274,0.72875,-30.0423704728423,8.9683272991884
-2.12562814070352,-3,0.833397248583235,-1.47156779624503,3.77636536880796,0.728125,-29.1676615050791,8.9683272991884
