"longitude_norm","latitude_norm","spline_mean","spline_lower","spline_upper","spline_prob_positive","longitude","latitude"
-3,-3,-1.04183769773221,-5.55403669413199,4.59210563189792,0.2925,-54.5342215702102,8.9683272991884
-2.96984924623116,-3,-1.03134346328309,-5.50135590634796,4.55589410643178,0.292375,-53.659512602447,8.9683272991884
-2.93969849246231,-3,-1.02084922883398,-5.45947950052932,4.51956987709036,0.292625,-52.7848036346839,8.9683272991884
-2.90954773869347,-3,-1.01035499438486,-5.41562571727828,4.48324564774897,0.2925,-51.9100946669207,8.9683272991884
-2.87939698492462,-3,-0.99986075993575,-5.37131790482712,4.44295471513188,0.29325,-51.0353856991576,8.9683272991884
-2.84924623115578,-3,-0.989366525486635,-5.31177704392702,4.40194608791729,0.293875,-50.1606767313945,8.9683272991884
-2.81909547738693,-3,-0.978872291037521,-5.26821068448459,4.36080294492183,0.294375,-49.2859677636313,8.9683272991884
-2.78894472361809,-3,-0.968378056588406,-5.22453770959575,4.31992196587539,0.29475,-48.4112587958682,8.9683272991884
-2.75879396984925,-3,-0.957883822139292,-5.18086473470691,4.28343489981794,0.295,-47.536549828105,8.9683272991884
-2.7286432160804,-3,-0.947389587690179,-5.13719175981807,4.25077727163489,0.2955,-46.6618408603419,8.9683272991884
-2.69849246231156,-3,-0.936895353241063,-5.08962499914437,4.20999675887816,0.295375,-45.7871318925788,8.9683272991884
-2.66834170854271,-3,-0.926401118791949,-5.04453934338184,4.16632688649627,0.29575,-44.9124229248156,8.9683272991884
-2.63819095477387,-3,-0.915906884342835,-4.99619651320147,4.12708942563756,0.295875,-44.0377139570525,8.9683272991884
-2.60804020100502,-3,-0.90541264989372,-4.94775045611757,4.08618600199891,0.2965,-43.1630049892893,8.9683272991884
-2.57788944723618,-3,-0.894918415444605,-4.89913326471689,4.04523290252627,0.297125,-42.2882960215262,8.9683272991884
-2.54773869346734,-3,-0.884424180995492,-4.85087305315825,4.0039751239405,0.29775,-41.4135870537631,8.9683272991884
-2.51758793969849,-3,-0.873929946546377,-4.79690752471675,3.9626322076354,0.2985,-40.5388780859999,8.9683272991884
-2.48743718592965,-3,-0.863435712097263,-4.75015507745955,3.91336155441908,0.2995,-39.6641691182368,8.9683272991884
-2.4572864321608,-3,-0.852941477648148,-4.70460721659321,3.87987042850755,0.299875,-38.7894601504736,8.9683272991884
-2.42713567839196,-3,-0.842447243199034,-4.65698272964421,3.83652136834188,0.301,-37.9147511827105,8.9683272991884
-2.39698492462312,-3,-0.831953008749919,-4.60792302766064,3.78981050009851,0.301375,-37.0400422149474,8.9683272991884
-2.36683417085427,-3,-0.821458774300805,-4.55452304935365,3.7459617942159,0.30125,-36.1653332471842,8.9683272991884
-2.33668341708543,-3,-0.810964539851692,-4.51174798143018,3.703513841359,0.301625,-35.2906242794211,8.9683272991884
-2.30653266331658,-3,-0.800470305402577,-4.46363602361008,3.6541690853866,0.301625,-34.415915311658,8.9683272991884
-2.27638190954774,-3,-0.789976070953462,-4.4201834821477,3.61606359940244,0.30275,-33.5412063438948,8.9683272991884
-2.24623115577889,-3,-0.779481836504348,-4.37350359203486,3.58042170091037,0.302625,-32.6664973761317,8.9683272991884
-2.21608040201005,-3,-0.768987602055233,-4.32551368117061,3.54795994942687,0.30325,-31.7917884083685,8.9683272991884
-2.18592964824121,-3,-0.758493367606119,-4.28017940515848,3.50304791593355,0.3035,-30.9170794406054,8.9683272991884
-2.15577889447236,-3,-0.747999133157005,-4.23634991683446,3.46790725914175,0.304,-30.0423704728423,8.9683272991884
-2.12562814070352,-3,-0.737504898707891,-4.19418437104598,3.43218261484328,0.305625,-29.1676615050791,8.9683272991884
-2.09547738693467,-3,-0.727010664258775,-4.14768601705292,3.39040968667591,0.306,-28.292952537316,8.9683272991884
-2.06532663316583,-3,-0.716516429809661,-4.08768598917596,3.34472450828943,0.307,-27.4182435695528,8.9683272991884
-2.03517587939699,-3,-0.706022195360547,-4.03475591580798,3.31033393788889,0.308,-26.5435346017897,8.9683272991884
-2.00502512562814,-3,-0.695527960911432,-3.98917209728215,3.27010359962777,0.30875,-25.6688256340266,8.9683272991884
-1.9748743718593,-3,-0.685033726462318,-3.9473114247357,3.22312473402368,0.308875,-24.7941166662634,8.9683272991884
-1.94472361809045,-3,-0.674539492013204,-3.9193309455343,3.18565141506923,0.309125,-23.9194076985003,8.9683272991884
-1.91457286432161,-3,-0.66404525756409,-3.8716714258837,3.14803278513839,0.309375,-23.0446987307371,8.9683272991884
-1.88442211055276,-3,-0.653551023114975,-3.81623889307941,3.1116017733528,0.310375,-22.169989762974,8.9683272991884
-1.85427135678392,-3,-0.643056788665861,-3.77859960758271,3.08226193913015,0.310875,-21.2952807952109,8.9683272991884
-1.82412060301508,-3,-0.632562554216746,-3.73651266144109,3.04654887956134,0.311125,-20.4205718274477,8.9683272991884
-1.79396984924623,-3,-0.622068319767632,-3.69837867524445,3.00374405569498,0.311875,-19.5458628596846,8.9683272991884
-1.76381909547739,-3,-0.611574085318518,-3.64241530855767,2.9722581030078,0.3135,-18.6711538919214,8.9683272991884
-1.73366834170854,-3,-0.601079850869403,-3.60305017999043,2.92264734437007,0.315125,-17.7964449241583,8.9683272991884
-1.7035175879397,-3,-0.590585616420289,-3.56223021962981,2.88507081738519,0.31525,-16.9217359563952,8.9683272991884
-1.67336683417085,-3,-0.580091381971174,-3.52768365276289,2.84848042863207,0.316625,-16.047026988632,8.9683272991884
-1.64321608040201,-3,-0.56959714752206,-3.48030712584829,2.81021913601243,0.3175,-15.1723180208689,8.9683272991884
