"sample_id","tree","R2_full","partial_R2_linear","partial_R2_spline","partial_R2_phylo","prop_residual","shapley_log_n_speakers","shapley_n_segments","shapley_delta","prop_linear_norm","prop_spline_norm","prop_phylo_norm","prop_residual_norm","shapley_norm_log_n_speakers","shapley_norm_n_segments","shapley_norm_delta"
10468,"long_v3_CCD0.0.25",0.954180871761003,0.0346350984949498,0.232531602918468,0.629802636109243,0.0458191282389974,0.00420045737209457,0.0148599114475153,0.00314410879492637,0.0238665990045696,0.249937810701375,0.676946660442933,0.0492489298511219,0.00451488359581762,0.0159722536110953,0.00337946179765668
10469,"long_v3_CCD0.0.25",0.966650120960673,0.075008039680074,0.604538121291542,0.695528190182239,0.0333498790393265,0.00803562998394446,0.00174250161176395,0.0465059047630299,0.0405008470678825,0.435013328487634,0.500487930226393,0.0239978942180902,0.0057822757948542,0.00125386869633478,0.0334647025766935
10470,"long_v3_CCD0.0.25",0.897545094581923,0.0332085381230756,0.240638081092321,0.657153652469203,0.102454905418077,0.0066067403922689,0.00347715768904932,0.0190712138314549,0.0283223842270513,0.233764981343499,0.638384043838594,0.0995285905908556,0.00641803881384659,0.00337784318516558,0.0185265022280391
10471,"long_v3_CCD0.0.25",0.827321729931109,0.206809890603205,0.512707819673135,1.00924024737338,0.172678270068891,0.000556091344865758,0.0182055945712334,0.122067985832162,0.076727347900563,0.27933538978717,0.549858042088517,0.0940792202237503,0.000302971764063163,0.0099188400502742,0.0665055360862256
10472,"long_v3_CCD0.0.25",0.860285942600734,0.143520884411554,0.506599208969423,1.21311305758828,0.139714057399266,0.00656003870777651,0.00655697936326831,0.161270854119083,0.0857442496568721,0.249088245095907,0.596471919552155,0.0686955856950664,0.00322548574997854,0.00322398151005633,0.0792947823968373
10473,"long_v3_CCD0.0.25",0.861671140939918,0.142780997774605,0.47522563144263,1.13280725606313,0.138328859060082,0.00841736588363604,0.0071186085679178,0.156245604828995,0.0895561749561908,0.247752931201287,0.590574875609607,0.0721160182329148,0.00438828828389131,0.00371119742304797,0.0814566892492515
10474,"long_v3_CCD0.0.25",0.909535336622066,0.0850837789664387,0.454043513287236,1.34961725315592,0.0904646633779338,0.000959447539079212,0.00628788442360141,0.21757129144022,0.10609936730554,0.21427819795261,0.636929158701697,0.0426932760401536,0.000452795125770029,0.00296746127583423,0.102679110903935
10475,"long_v3_CCD0.0.25",0.88041031468477,-0.00325381577263127,0.171621774018492,0.778856234753968,0.11958968531523,0.0131105806835075,0.00624185078289498,0.0601871484680296,0.0691884800416647,0.149287306975747,0.677497657116408,0.10402655586618,0.0114043995543258,0.00542955052907474,0.0523545299582642
10476,"long_v3_CCD0.0.25",0.921500880364917,0.147456999566034,0.0503237028809309,1.10119701285405,0.0784991196350835,0.00613876502248098,0.0734720062976673,0.12816732053516,0.144511330779474,0.0350005393164284,0.765891362063036,0.0545967678410617,0.00426956035075625,0.0511003701608137,0.0891414002679038
10477,"long_v3_CCD0.0.25",0.888516672374801,0.172822307154758,0.229720071476325,0.794551154095545,0.111483327625199,0.00207803298447246,0.0660123244824343,0.111313620064913,0.136412434957473,0.174671011979833,0.604148576411688,0.0847679766510069,0.0015800627345821,0.0501934351943479,0.0846389370285426
10478,"long_v3_CCD0.0.25",0.852426221236993,0.0522300639555879,0.100259254630501,0.565782454429185,0.147573778763007,0.0220609293160881,0.000827008520978056,0.0175432476303221,0.0473407212180025,0.11739317974774,0.662472523017502,0.172793576016756,0.0258310581915878,0.000968341130341431,0.0205413218960733
10479,"long_v3_CCD0.0.25",0.876964452801008,0.0578878862990489,0.224784902569865,0.626781968410147,0.123035547198992,0.0453386535444109,0.00952921611184766,0.0443124578808461,0.0923653578275382,0.209339276000338,0.583713950434308,0.114581415737817,0.0422233023628765,0.00887443586690584,0.0412676195977558
10480,"long_v3_CCD0.0.25",0.885375972190946,0.0436883145074796,0.0686028321186907,0.570788330257631,0.114624027809054,0.0145044160748899,0.0047206483782171,0.025554470164959,0.0560588762389296,0.0858829308563244,0.714561967591967,0.143496225312779,0.0181578766415351,0.00590971401241878,0.0319912855849757
10481,"long_v3_CCD0.0.25",0.806980530037111,0.0173227560937227,0.0208111631906853,0.674900837301141,0.193019469962889,0.00229651893185,0.000660610171903589,0.00673451643206337,0.0107873955637614,0.023164100322308,0.751206002259912,0.214842501854019,0.00255616634409282,0.000735299615677464,0.00749592960399111
10482,"long_v3_CCD0.0.25",0.823871976488884,-0.00350835298372552,0.0505729201841427,0.756584308165425,0.176128023511116,0.0162800030743135,0.0017208574337016,0.0413560217112924,0.0569292955647557,0.0485045813238378,0.725641409871683,0.168924713239724,0.0156141810715128,0.0016504775487709,0.039664636944472
10483,"long_v3_CCD0.0.25",0.815048657614927,0.0340416713929454,0.211157400165461,0.938685147489804,0.184951342385073,0.0439739344348931,0.00620430745763931,0.0320071667853465,0.0580004300360795,0.149019396653481,0.662455089032654,0.130525084277786,0.0310335757725405,0.00437854488294335,0.0225883093805956
10484,"long_v3_CCD0.0.25",0.936220193118762,0.0121598502152643,0.211678432921094,0.83185351428941,0.0637798068812382,0.0112646269302203,0.00679188940406272,0.0035001858650177,0.019095849546657,0.187513816814914,0.736891450596918,0.0564988830415106,0.00997868871917182,0.00601654636216679,0.00310061446531843
10485,"long_v3_CCD0.0.25",0.918620724517652,0.252115810863138,0.140755663598385,0.849692518868473,0.0813792754823484,0.0292462327586093,0.00583494867060547,0.196308438108217,0.177552629976033,0.108006306877013,0.651996151329734,0.0624449118172201,0.022441566538564,0.00447734208782673,0.150633721349642
10486,"long_v3_CCD0.0.25",0.903992736569815,0.0686438509379081,0.468217674530312,0.829845650453249,0.0960072634301846,0.0325150841012889,0.0111316491895819,0.0168643398633733,0.041600327264552,0.321891638607343,0.570504683496906,0.0660033506311994,0.0223535638873921,0.00765281832137387,0.0115939450557861
10487,"long_v3_CCD0.0.25",0.921618936521798,0.0773418079223228,0.155005824081853,0.878766011944432,0.0783810634782015,0.00479793278926612,0.0208524623889362,0.0203561411507032,0.0397238367235682,0.133838070377861,0.758760827529836,0.0676772653687355,0.00414272218558027,0.0180048288204215,0.0175762857175664
10488,"long_v3_CCD0.0.25",0.920836457856305,0.0870347902297566,0.121561901131321,1.14556269577456,0.0791635421436952,0.00820087552773562,0.0308384119620017,0.0782438960094155,0.080134928644892,0.0830584060089585,0.782717369577607,0.0540892957685424,0.0056033316596107,0.0210706587966606,0.0534609381886206
10489,"long_v3_CCD0.0.25",0.912763763964126,0.09247628781929,0.75009710432512,0.958803460526679,0.0872362360358739,0.000408356741482148,0.00523192140128483,0.0915588741088696,0.0513375093788676,0.396177499868101,0.506409577728085,0.0460754130249462,0.000215681079105405,0.00276333494465674,0.0483584933551055
